ID,Datestamp,ContinentID,ZoneID,TextureID,TextureName,DoodadID[0],DoodadID[1],DoodadID[2],DoodadID[3],Density,Sound
1050,20031110,0,393239,-1979631862,Tileset\Elwynn\ElwynnRockBaseTest2.tga,-1,-1,-1,-1,0,2
1119,20031110,0,393239,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,5
1150,20030219,0,393239,-1207261478,Tileset\Westwood\WestFallSandBase.tga,-1,-1,-1,-1,0,7
1122,20031110,0,393239,-1095065661,Tileset\Elwynn\ElwynnGrassBase.tga,-1,-1,-1,-1,0,5
3764,20031003,0,393239,-904069231,Tileset\BurningStepps\BurningSteppsAsh01.TGA,-1,-1,-1,-1,0,0
1120,20031110,0,393239,-498877378,Tileset\Elwynn\ElwynnDirtBase2.tga,-1,-1,-1,-1,0,0
4119,20031028,0,393239,-446847571,Tileset\Generic\UnderwaterRock02.TGA,-1,-1,-1,-1,0,0
1052,20031110,0,393239,-92794705,Tileset\Elwynn\ElwynnFlowerBase.tga,-1,-1,-1,-1,0,5
4120,20031110,0,393239,519913275,Tileset\Westwood\WestfallSandBaseWet.tga,-1,-1,-1,-1,0,0
2409,20031028,0,393239,755811417,Tileset\Westwood\WestFallDirtBase.tga,-1,-1,-1,-1,0,0
1051,20030219,0,393239,962353784,Tileset\Stranglethorn\StrangleThornDirt03.tga,-1,-1,-1,-1,0,0
1152,20031028,0,393239,1047783538,Tileset\Westwood\WestFallGrassBase.tga,-1,-1,-1,-1,0,5
1149,20030219,0,393239,2017176006,Tileset\Westwood\WestfallSandWet.tga,-1,-1,-1,-1,0,7
1151,20031110,0,393239,2135155090,Tileset\Westwood\WestFallRockBase.tga,-1,-1,-1,-1,0,2
1208,20031110,0,393240,-1979631862,Tileset\Elwynn\ElwynnRockBaseTest2.tga,-1,-1,-1,-1,0,2
1205,20031110,0,393240,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,5
1204,20031110,0,393240,-1095065661,Tileset\Elwynn\ElwynnGrassBase.tga,-1,-1,-1,-1,0,5
1207,20031110,0,393240,-498877378,Tileset\Elwynn\ElwynnDirtBase2.tga,-1,-1,-1,-1,0,0
1206,20031110,0,393240,-92794705,Tileset\Elwynn\ElwynnFlowerBase.tga,-1,-1,-1,-1,0,6
1191,20031110,0,393241,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,5
1189,20031110,0,393241,-1095065661,Tileset\Elwynn\ElwynnGrassBase.tga,-1,-1,-1,-1,0,5
1190,20031110,0,393241,-498877378,Tileset\Elwynn\ElwynnDirtBase2.tga,-1,-1,-1,-1,0,0
1192,20031110,0,393241,-92794705,Tileset\Elwynn\ElwynnFlowerBase.tga,-1,-1,-1,-1,0,6
1193,20031110,0,393241,983336491,Tileset\Elwynn\ElwynnCobbleStoneBase.tga,-1,-1,-1,-1,0,2
1214,20031110,0,393242,-1979631862,Tileset\Elwynn\ElwynnRockBaseTest2.tga,-1,-1,-1,-1,0,2
1213,20031110,0,393242,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,5
1209,20031110,0,393242,-1095065661,Tileset\Elwynn\ElwynnGrassBase.tga,-1,-1,-1,-1,0,5
1212,20031110,0,393242,-907442974,Tileset\Elwynn\ElwynnCrop92.tga,-1,-1,-1,-1,0,5
1211,20031110,0,393242,-498877378,Tileset\Elwynn\ElwynnDirtBase2.tga,-1,-1,-1,-1,0,0
1210,20031110,0,393242,-92794705,Tileset\Elwynn\ElwynnFlowerBase.tga,-1,-1,-1,-1,0,6
1185,20031110,0,393243,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,5
1184,20031110,0,393243,-1095065661,Tileset\Elwynn\ElwynnGrassBase.tga,-1,-1,-1,-1,0,5
1188,20031110,0,393243,-907442974,Tileset\Elwynn\ElwynnCrop92.tga,-1,-1,-1,-1,0,5
1187,20031110,0,393243,-498877378,Tileset\Elwynn\ElwynnDirtBase2.tga,-1,-1,-1,-1,0,0
1186,20031110,0,393243,-92794705,Tileset\Elwynn\ElwynnFlowerBase.tga,-1,-1,-1,-1,0,6
1202,20030530,0,393244,-1979631862,Tileset\Elwynn\ElwynnRockBaseTest2.tga,-1,-1,-1,-1,0,2
1199,20030530,0,393244,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,5
1198,20030530,0,393244,-1095065661,Tileset\Elwynn\ElwynnGrassBase.tga,-1,-1,-1,-1,0,5
1201,20030530,0,393244,-498877378,Tileset\Elwynn\ElwynnDirtBase2.tga,-1,-1,-1,-1,0,0
1200,20030530,0,393244,-92794705,Tileset\Elwynn\ElwynnFlowerBase.tga,-1,-1,-1,-1,0,6
1179,20031110,0,393245,-1979631862,Tileset\Elwynn\ElwynnRockBaseTest2.tga,-1,-1,-1,-1,0,2
1183,20031110,0,393245,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,5
1181,20031110,0,393245,-1095065661,Tileset\Elwynn\ElwynnGrassBase.tga,-1,-1,-1,-1,0,5
1180,20031110,0,393245,-498877378,Tileset\Elwynn\ElwynnDirtBase2.tga,-1,-1,-1,-1,0,0
1182,20031110,0,393245,-92794705,Tileset\Elwynn\ElwynnFlowerBase.tga,-1,-1,-1,-1,0,6
1502,20030506,0,393246,-1979631862,Tileset\Elwynn\ElwynnRockBaseTest2.tga,-1,-1,-1,-1,0,2
1504,20030506,0,393246,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,5
1501,20030506,0,393246,-1095065661,Tileset\Elwynn\ElwynnGrassBase.tga,-1,-1,-1,-1,0,5
1503,20030506,0,393246,-498877378,Tileset\Elwynn\ElwynnDirtBase2.tga,-1,-1,-1,-1,0,0
1505,20030506,0,393246,-92794705,Tileset\Elwynn\ElwynnFlowerBase.tga,-1,-1,-1,-1,0,6
1510,20030506,0,393246,983336491,Tileset\Elwynn\ElwynnCobbleStoneBase.tga,-1,-1,-1,-1,0,2
1072,20031118,0,458752,-2081244478,Tileset\RedRidge\RedridgeStoneHighlight.TGA,-1,-1,-1,-1,0,2
617,20031009,0,458752,-2006144263,Tileset\The Blasted Lands\BlastedLandsDirt01.TGA,-1,-1,-1,-1,8,0
3538,20031118,0,458752,-1812635961,Tileset\RedRidge\RedridgeGrassDirtBase.tga,-1,-1,-1,-1,0,0
863,20030506,0,458752,-1482692803,Tileset\RedRidge\Brandon\RedridgeGrassDirtBase.tga,-1,-1,-1,-1,0,5
861,20030506,0,458752,-1400593052,Tileset\RedRidge\Brandon\RedridgeDirtBase.tga,-1,-1,-1,-1,0,0
699,20020626,0,458752,-1359977605,Tileset\Deadwind Pass\DeadwindPassCobblestone.tga,-1,-1,-1,-1,0,2
559,20020129,0,458752,-1241195361,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark03.tga,-1,-1,-1,-1,8,8
3534,20031118,0,458752,-987422089,Tileset\RedRidge\RedridgeRockBase.tga,-1,-1,-1,-1,0,0
700,20031118,0,458752,-970361895,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark05.tga,75,73,79,81,8,5
549,20031118,0,458752,-866162749,Tileset\Swamp of Sorrows\SwampSorrowsRock02.tga,-1,-1,-1,-1,8,2
560,20031118,0,458752,-820352411,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark01.tga,84,82,80,79,8,8
558,20031118,0,458752,-775885519,Tileset\Swamp of Sorrows\SwampSorrowsStoneRoad07.tga,-1,-1,-1,-1,8,2
933,20031002,0,458752,-769722226,Tileset\The Blasted Lands\BlastedLandsBlack.tga,-1,-1,-1,-1,0,2
561,20030405,0,458752,-737486508,Tileset\Swamp of Sorrows\SwampSorrowsdirt02.tga,84,82,80,79,0,0
548,20030506,0,458752,-690098691,Tileset\RedRidge\Brandon\RedridgeRockBase.tga,-1,-1,-1,-1,8,2
703,20031118,0,458752,-609311976,Tileset\Deadwind Pass\DeadwindPassWeeds.tga,-1,-1,-1,-1,0,5
824,20031002,0,458752,-551618936,Tileset\The Badlands\BadlandsRock.TGA,-1,-1,-1,-1,0,2
551,20020228,0,458752,-357138066,Tileset\Deadwind Pass\DeadwindPassDirtRock02.tga,-1,-1,-1,-1,8,2
611,20031118,0,458752,689694775,Tileset\Deadwind Pass\DeadwindPassShale.tga,-1,-1,-1,-1,8,2
554,20020228,0,458752,733134828,Tileset\RedRidge\Brandon\RedridgeGrassBase.tga,-1,-1,-1,-1,8,5
3535,20031118,0,458752,743244798,Tileset\RedRidge\RedridgeDirtBase.TGA,-1,-1,-1,-1,0,0
610,20020228,0,458752,853668544,Tileset\Deadwind Pass\DeadwindPassDirt2.tga,-1,-1,-1,-1,8,0
550,20031118,0,458752,1551789611,Tileset\Deadwind Pass\DeadwindPassRockBase.tga,-1,-1,-1,-1,8,2
552,20031118,0,458752,1683469274,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark02.tga,76,78,75,77,8,8
704,20030405,0,458752,1721238953,Tileset\Deadwind Pass\DeadwindPassGreenDirt.tga,-1,-1,-1,-1,0,0
941,20031118,0,458753,-970361895,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark05.tga,83,73,81,79,8,5
942,20031118,0,458753,-866162749,Tileset\Swamp of Sorrows\SwampSorrowsRock02.tga,-1,-1,-1,-1,0,2
939,20031118,0,458753,-820352411,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark01.tga,84,82,80,79,8,5
940,20031118,0,458753,1683469274,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark02.tga,78,77,76,75,8,5
937,20031118,0,458754,-970361895,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark05.tga,75,73,81,79,8,5
934,20031118,0,458754,-866162749,Tileset\Swamp of Sorrows\SwampSorrowsRock02.tga,-1,-1,-1,-1,0,2
936,20031118,0,458754,-820352411,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark01.tga,84,82,80,79,8,5
938,20031118,0,458754,-775885519,Tileset\Swamp of Sorrows\SwampSorrowsStoneRoad07.tga,-1,-1,-1,-1,0,2
1415,20031118,0,458754,-769722226,Tileset\The Blasted Lands\BlastedLandsBlack.tga,-1,-1,-1,-1,0,2
935,20031118,0,458754,1683469274,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark02.tga,78,77,76,75,8,5
943,20020701,0,458754,1721238953,Tileset\Deadwind Pass\DeadwindPassGreenDirt.tga,-1,-1,-1,-1,0,0
931,20031118,0,458755,-970361895,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark05.tga,75,73,81,79,8,5
1171,20031118,0,458755,-866162749,Tileset\Swamp of Sorrows\SwampSorrowsRock02.tga,-1,-1,-1,-1,0,2
930,20031118,0,458755,-820352411,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark01.tga,84,82,80,79,8,5
932,20031118,0,458755,-775885519,Tileset\Swamp of Sorrows\SwampSorrowsStoneRoad07.tga,-1,-1,-1,-1,0,2
1172,20031118,0,458755,-769722226,Tileset\The Blasted Lands\BlastedLandsBlack.tga,-1,-1,-1,-1,0,2
929,20031118,0,458755,1683469274,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark02.tga,78,77,76,75,8,5
3540,20031118,0,458756,-987422089,Tileset\RedRidge\RedridgeRockBase.tga,-1,-1,-1,-1,0,0
1412,20031118,0,458756,-970361895,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark05.tga,-1,-1,-1,-1,0,8
1408,20031118,0,458756,-866162749,Tileset\Swamp of Sorrows\SwampSorrowsRock02.tga,-1,-1,-1,-1,0,2
1409,20031118,0,458756,-820352411,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark01.tga,-1,-1,-1,-1,0,8
1413,20030506,0,458756,-690098691,Tileset\RedRidge\Brandon\RedridgeRockBase.tga,-1,-1,-1,-1,0,2
1410,20031118,0,458756,1551789611,Tileset\Deadwind Pass\DeadwindPassRockBase.tga,-1,-1,-1,-1,0,2
1411,20031118,0,458756,1683469274,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark02.tga,-1,-1,-1,-1,0,8
2456,20031002,0,458757,-970361895,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark05.tga,-1,-1,-1,-1,0,0
2448,20031118,0,458757,-866162749,Tileset\Swamp of Sorrows\SwampSorrowsRock02.tga,-1,-1,-1,-1,0,0
2449,20031002,0,458757,-820352411,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark01.tga,-1,-1,-1,-1,0,0
2459,20031002,0,458757,-769722226,Tileset\The Blasted Lands\BlastedLandsBlack.tga,-1,-1,-1,-1,0,0
2453,20031002,0,458757,-737486508,Tileset\Swamp of Sorrows\SwampSorrowsdirt02.tga,-1,-1,-1,-1,0,0
2454,20031002,0,458757,1683469274,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark02.tga,-1,-1,-1,-1,0,0
1007,20031110,0,524288,-1979631862,Tileset\Elwynn\ElwynnRockBaseTest2.tga,-1,-1,-1,-1,0,2
858,20020621,0,524288,-1900781485,Tileset\RedRidge\RedRidgeCrop.tga,-1,-1,-1,-1,0,5
3515,20031118,0,524288,-1812635961,Tileset\RedRidge\RedridgeGrassDirtBase.tga,44,48,45,42,5,9
1177,20021021,0,524288,-1702763891,Tileset\Generic\Checkers.TGA,-1,-1,-1,-1,0,2
534,20030731,0,524288,-1482692803,Tileset\RedRidge\Brandon\RedridgeGrassDirtBase.tga,43,42,46,44,8,5
532,20030731,0,524288,-1400593052,Tileset\RedRidge\Brandon\RedridgeDirtBase.tga,40,41,40,41,3,0
563,20020129,0,524288,-1241195361,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark03.tga,-1,-1,-1,-1,8,8
537,20020129,0,524288,-1207261478,Tileset\Westwood\WestFallSandBase.tga,-1,-1,-1,-1,8,7
533,20031110,0,524288,-1095065661,Tileset\Elwynn\ElwynnGrassBase.tga,-1,-1,-1,-1,8,5
3514,20031118,0,524288,-987422089,Tileset\RedRidge\RedridgeRockBase.tga,-1,-1,-1,-1,0,0
962,20031110,0,524288,-904069231,Tileset\BurningStepps\BurningSteppsAsh01.TGA,-1,-1,-1,-1,0,7
553,20031118,0,524288,-866162749,Tileset\Swamp of Sorrows\SwampSorrowsRock02.tga,-1,-1,-1,-1,8,2
565,20031118,0,524288,-820352411,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark01.tga,-1,-1,-1,-1,8,8
564,20030910,0,524288,-737486508,Tileset\Swamp of Sorrows\SwampSorrowsdirt02.tga,-1,-1,-1,-1,8,0
530,20030731,0,524288,-690098691,Tileset\RedRidge\Brandon\RedridgeRockBase.tga,-1,-1,-1,-1,8,2
1407,20031110,0,524288,-555338799,Tileset\Duskwood\DuskwoodDirt.tga,-1,-1,-1,-1,0,0
857,20021022,0,524288,-520018135,Tileset\Hyjal\AlphaHyjalRoad.tga,-1,-1,-1,-1,0,2
1169,20031110,0,524288,-498877378,Tileset\Elwynn\ElwynnDirtBase2.tga,-1,-1,-1,-1,0,0
535,20030731,0,524288,-175236717,Tileset\RedRidge\Brandon\RedridgeRockRoadBase.tga,-1,-1,-1,-1,8,2
895,20031110,0,524288,-92794705,Tileset\Elwynn\ElwynnFlowerBase.tga,-1,-1,-1,-1,0,5
856,20031118,0,524288,252135659,Tileset\Westwood\AlphaWestFallLeaf.tga,48,47,45,42,8,5
536,20020403,0,524288,733134828,Tileset\RedRidge\Brandon\RedridgeGrassBase.tga,-1,-1,-1,-1,8,5
3517,20031118,0,524288,743244798,Tileset\RedRidge\RedridgeDirtBase.TGA,41,40,41,43,3,0
1008,20020913,0,524288,962353784,Tileset\Stranglethorn\StrangleThornDirt03.tga,-1,-1,-1,-1,0,0
688,20020626,0,524288,1040676057,Tileset\Elwynn\ElwynnDirtBase.tga,-1,-1,-1,-1,8,0
897,20031110,0,524288,1042540985,Tileset\Duskwood\DuskwoodRock.tga,-1,-1,-1,-1,0,2
557,20031110,0,524288,1062716980,Tileset\BurningStepps\BurningSteppsRock03.TGA,-1,-1,-1,-1,8,2
3229,20031110,0,524288,1172657565,Tileset\Duskwood\DuskwoodRockGravel.tga,-1,-1,-1,-1,0,0
531,20020626,0,524288,1410636751,Tileset\Elwynn\ElwynnRock2Base.tga,-1,-1,-1,-1,8,2
543,20031118,0,524288,1551789611,Tileset\Deadwind Pass\DeadwindPassRockBase.tga,-1,-1,-1,-1,8,2
562,20031110,0,524288,1683469274,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark02.tga,-1,-1,-1,-1,8,8
3516,20031110,0,524288,1760420743,Tileset\RedRidge\RedridgeRockRoadBase.tga,-1,-1,-1,-1,0,0
896,20030405,0,524288,1872322243,Tileset\Duskwood\DuskwoodRockGravelAlpha.tga,-1,-1,-1,-1,0,2
3541,20031110,0,524288,2017182986,Tileset\BurningStepps\BurningSteppsRock01.TGA,-1,-1,-1,-1,0,0
963,20030405,0,524288,2137005801,Tileset\BurningStepps\BurningSteppsSpireRock01.TGA,-1,-1,-1,-1,0,2
3527,20031118,0,524289,-1812635961,Tileset\RedRidge\RedridgeGrassDirtBase.tga,43,43,48,42,8,8
899,20030506,0,524289,-1482692803,Tileset\RedRidge\Brandon\RedridgeGrassDirtBase.tga,-1,-1,-1,-1,0,5
900,20030506,0,524289,-1400593052,Tileset\RedRidge\Brandon\RedridgeDirtBase.tga,137,136,132,140,8,8
3529,20031118,0,524289,-987422089,Tileset\RedRidge\RedridgeRockBase.tga,-1,-1,-1,-1,0,0
901,20030506,0,524289,-690098691,Tileset\RedRidge\Brandon\RedridgeRockBase.tga,-1,-1,-1,-1,0,2
1222,20031110,0,524289,-520018135,Tileset\Hyjal\AlphaHyjalRoad.tga,-1,-1,-1,-1,0,2
909,20030405,0,524289,-175236717,Tileset\RedRidge\Brandon\RedridgeRockRoadBase.tga,-1,-1,-1,-1,0,2
906,20031118,0,524289,252135659,Tileset\Westwood\AlphaWestFallLeaf.tga,47,46,45,39,4,6
3528,20031118,0,524289,743244798,Tileset\RedRidge\RedridgeDirtBase.TGA,42,43,42,41,12,8
3539,20031110,0,524289,1760420743,Tileset\RedRidge\RedridgeRockRoadBase.tga,-1,-1,-1,-1,0,0
905,20031110,0,524290,-1900781485,Tileset\RedRidge\RedRidgeCrop.tga,-1,-1,-1,-1,0,5
3530,20031110,0,524290,-1812635961,Tileset\RedRidge\RedridgeGrassDirtBase.tga,42,42,48,42,3,5
902,20030405,0,524290,-1482692803,Tileset\RedRidge\Brandon\RedridgeGrassDirtBase.tga,43,42,46,44,8,5
903,20030405,0,524290,-1400593052,Tileset\RedRidge\Brandon\RedridgeDirtBase.tga,40,41,22,41,2,0
3532,20031110,0,524290,-987422089,Tileset\RedRidge\RedridgeRockBase.tga,-1,-1,-1,-1,0,0
904,20030405,0,524290,-690098691,Tileset\RedRidge\Brandon\RedridgeRockBase.tga,-1,-1,-1,-1,0,2
1221,20031110,0,524290,-520018135,Tileset\Hyjal\AlphaHyjalRoad.tga,-1,-1,-1,-1,0,2
908,20030405,0,524290,-175236717,Tileset\RedRidge\Brandon\RedridgeRockRoadBase.tga,-1,-1,-1,-1,0,2
907,20031110,0,524290,252135659,Tileset\Westwood\AlphaWestFallLeaf.tga,48,47,45,42,8,5
3531,20031110,0,524290,743244798,Tileset\RedRidge\RedridgeDirtBase.TGA,41,40,40,40,3,0
3536,20031110,0,524290,1760420743,Tileset\RedRidge\RedridgeRockRoadBase.tga,-1,-1,-1,-1,0,0
3547,20031110,0,524291,-1812635961,Tileset\RedRidge\RedridgeGrassDirtBase.tga,39,48,39,43,6,5
910,20030405,0,524291,-1482692803,Tileset\RedRidge\Brandon\RedridgeGrassDirtBase.tga,43,42,46,44,8,5
912,20030405,0,524291,-1400593052,Tileset\RedRidge\Brandon\RedridgeDirtBase.tga,40,41,22,41,2,0
3548,20031110,0,524291,-987422089,Tileset\RedRidge\RedridgeRockBase.tga,-1,-1,-1,-1,0,0
911,20030405,0,524291,-690098691,Tileset\RedRidge\Brandon\RedridgeRockBase.tga,-1,-1,-1,-1,0,2
1178,20030405,0,524291,-175236717,Tileset\RedRidge\Brandon\RedridgeRockRoadBase.tga,-1,-1,-1,-1,0,2
913,20031110,0,524291,252135659,Tileset\Westwood\AlphaWestFallLeaf.tga,48,47,45,42,8,5
3549,20031110,0,524291,743244798,Tileset\RedRidge\RedridgeDirtBase.TGA,41,41,40,40,4,0
3550,20031110,0,524291,1760420743,Tileset\RedRidge\RedridgeRockRoadBase.tga,-1,-1,-1,-1,0,0
3551,20031110,0,524292,-1812635961,Tileset\RedRidge\RedridgeGrassDirtBase.tga,42,42,42,43,4,5
914,20030405,0,524292,-1482692803,Tileset\RedRidge\Brandon\RedridgeGrassDirtBase.tga,43,42,46,44,8,5
915,20030405,0,524292,-1400593052,Tileset\RedRidge\Brandon\RedridgeDirtBase.tga,40,41,41,41,3,0
3553,20031110,0,524292,-987422089,Tileset\RedRidge\RedridgeRockBase.tga,-1,-1,-1,-1,0,0
916,20030405,0,524292,-690098691,Tileset\RedRidge\Brandon\RedridgeRockBase.tga,-1,-1,-1,-1,0,2
917,20031110,0,524292,252135659,Tileset\Westwood\AlphaWestFallLeaf.tga,48,47,45,42,8,5
3552,20031110,0,524292,743244798,Tileset\RedRidge\RedridgeDirtBase.TGA,-1,-1,-1,-1,0,0
3526,20031110,0,524293,-1812635961,Tileset\RedRidge\RedridgeGrassDirtBase.tga,39,48,48,48,2,9
1218,20030405,0,524293,-1482692803,Tileset\RedRidge\Brandon\RedridgeGrassDirtBase.tga,43,42,46,44,8,5
1219,20030405,0,524293,-1400593052,Tileset\RedRidge\Brandon\RedridgeDirtBase.tga,40,41,22,41,2,0
3524,20031110,0,524293,-987422089,Tileset\RedRidge\RedridgeRockBase.tga,-1,-1,-1,-1,0,0
1220,20030405,0,524293,-690098691,Tileset\RedRidge\Brandon\RedridgeRockBase.tga,-1,-1,-1,-1,0,2
1223,20031110,0,524293,252135659,Tileset\Westwood\AlphaWestFallLeaf.tga,48,47,45,42,8,6
3525,20031110,0,524293,743244798,Tileset\RedRidge\RedridgeDirtBase.TGA,40,41,41,40,3,0
1224,20031110,0,524293,1062716980,Tileset\BurningStepps\BurningSteppsRock03.TGA,-1,-1,-1,-1,0,2
1230,20030405,0,524294,-1482692803,Tileset\RedRidge\Brandon\RedridgeGrassDirtBase.tga,43,42,46,44,8,5
1231,20030405,0,524294,-1400593052,Tileset\RedRidge\Brandon\RedridgeDirtBase.tga,40,41,22,41,2,0
1232,20030405,0,524294,-690098691,Tileset\RedRidge\Brandon\RedridgeRockBase.tga,-1,-1,-1,-1,0,2
1233,20030405,0,524294,252135659,Tileset\Westwood\AlphaWestFallLeaf.tga,48,47,45,42,8,6
3542,20031110,0,524295,-1812635961,Tileset\RedRidge\RedridgeGrassDirtBase.tga,43,42,42,48,6,5
1225,20030405,0,524295,-1482692803,Tileset\RedRidge\Brandon\RedridgeGrassDirtBase.tga,43,42,46,44,8,5
1226,20030405,0,524295,-1400593052,Tileset\RedRidge\Brandon\RedridgeDirtBase.tga,40,41,22,41,2,0
3544,20031110,0,524295,-987422089,Tileset\RedRidge\RedridgeRockBase.tga,-1,-1,-1,-1,0,0
1227,20030405,0,524295,-690098691,Tileset\RedRidge\Brandon\RedridgeRockBase.tga,-1,-1,-1,-1,0,2
1229,20030405,0,524295,-175236717,Tileset\RedRidge\Brandon\RedridgeRockRoadBase.tga,-1,-1,-1,-1,0,2
1228,20031110,0,524295,252135659,Tileset\Westwood\AlphaWestFallLeaf.tga,48,47,45,42,8,6
3543,20031110,0,524295,743244798,Tileset\RedRidge\RedridgeDirtBase.TGA,41,40,40,43,4,0
3546,20031110,0,524295,1760420743,Tileset\RedRidge\RedridgeRockRoadBase.tga,-1,-1,-1,-1,0,0
1217,20030405,0,524296,-1482692803,Tileset\RedRidge\Brandon\RedridgeGrassDirtBase.tga,43,42,46,44,8,5
1216,20030405,0,524296,-1400593052,Tileset\RedRidge\Brandon\RedridgeDirtBase.tga,40,41,22,41,2,0
1215,20030405,0,524296,-690098691,Tileset\RedRidge\Brandon\RedridgeRockBase.tga,-1,-1,-1,-1,0,2
1048,20031110,0,589824,-1979631862,Tileset\Elwynn\ElwynnRockBaseTest2.tga,-1,-1,-1,-1,0,2
3545,20031110,0,589824,-1812635961,Tileset\RedRidge\RedridgeGrassDirtBase.tga,-1,-1,-1,-1,0,0
555,20030405,0,589824,-1482692803,Tileset\RedRidge\Brandon\RedridgeGrassDirtBase.tga,-1,-1,-1,-1,8,5
862,20030405,0,589824,-1400593052,Tileset\RedRidge\Brandon\RedridgeDirtBase.tga,-1,-1,-1,-1,0,0
1046,20031110,0,589824,-1374869163,Tileset\BurningStepps\BurningSteppsCharcoal01.tga,-1,-1,-1,-1,0,2
467,20020129,0,589824,-1321142998,Tileset\Elwynn\ElwynnRockBase.tga,-1,-1,-1,-1,8,2
958,20020717,0,589824,-1273780544,Tileset\The Badlands\CobraPillarTile02Alpha.tga,-1,-1,-1,-1,0,1
468,20021101,0,589824,-1095065661,Tileset\Elwynn\ElwynnGrassBase.tga,-1,-1,-1,-1,8,5
3537,20031110,0,589824,-987422089,Tileset\RedRidge\RedridgeRockBase.tga,-1,-1,-1,-1,0,0
453,20031110,0,589824,-904069231,Tileset\BurningStepps\BurningSteppsAsh01.TGA,102,116,107,106,5,7
957,20020717,0,589824,-883486942,Tileset\BurningStepps\BurningSteppsAshHighlight.TGA,-1,-1,-1,-1,0,7
4216,20031110,0,589824,-866162749,Tileset\Swamp of Sorrows\SwampSorrowsRock02.tga,-1,-1,-1,-1,0,0
954,20021101,0,589824,-769722226,Tileset\The Blasted Lands\BlastedLandsBlack.tga,-1,-1,-1,-1,0,2
546,20030405,0,589824,-690098691,Tileset\RedRidge\Brandon\RedridgeRockBase.tga,-1,-1,-1,-1,8,2
709,20030603,0,589824,-551618936,Tileset\The Badlands\BadlandsRock.TGA,-1,-1,-1,-1,0,2
462,20030603,0,589824,-525950136,Tileset\The Badlands\BadlandsDirt.TGA,-1,-1,-1,-1,8,0
3728,20031110,0,589824,-498877378,Tileset\Elwynn\ElwynnDirtBase2.tga,-1,-1,-1,-1,0,0
960,20021101,0,589824,-207460209,Tileset\The Badlands\BadlandsRockRed.TGA,-1,-1,-1,-1,0,2
956,20021101,0,589824,-172993666,Tileset\Felwood\BlackCracks.TGA,108,109,100,114,3,2
3533,20031110,0,589824,743244798,Tileset\RedRidge\RedridgeDirtBase.TGA,-1,-1,-1,-1,0,0
955,20020717,0,589824,896870848,Tileset\Generic\Charcoal.tga,-1,-1,-1,-1,0,2
1049,20031110,0,589824,950200977,Tileset\BurningStepps\BurningSteppsSpireRoad01.TGA,-1,-1,-1,-1,0,2
556,20031110,0,589824,1062716980,Tileset\BurningStepps\BurningSteppsRock03.TGA,-1,-1,-1,-1,8,2
959,20020710,0,589824,1153478445,Tileset\Generic\Black.tga,-1,-1,-1,-1,0,2
469,20020129,0,589824,1389291082,Tileset\BurningStepps\BurningSteppsRock01Alpha02.tga,-1,-1,-1,-1,8,2
682,20020403,0,589824,1410636751,Tileset\Elwynn\ElwynnRock2Base.tga,-1,-1,-1,-1,8,2
470,20021101,0,589824,1512085133,Tileset\BurningStepps\BurningSteppsLavatest02.tga,-1,-1,-1,-1,8,6
471,20020717,0,589824,1557548737,Tileset\BurningStepps\BurningSteppsBrick01.TGA,-1,-1,-1,-1,8,2
454,20031110,0,589824,2017182986,Tileset\BurningStepps\BurningSteppsRock01.TGA,-1,-1,-1,-1,8,2
