ID,WMOID,NameSetID,WMOGroupID,DayAmbienceSoundID,NightAmbienceSoundID,SoundProviderPref,SoundProviderPrefUnderwater,MIDIAmbience,MIDIAmbienceUnderwater,ZoneMusic,IntroSound,IntroPriority,Flags,AreaName_lang
14115,187,0,2269,0,0,0,0,0,0,0,0,0,0,
14116,187,0,2270,0,0,0,0,0,0,0,0,0,0,
15351,188,0,-1,0,0,0,0,0,0,0,0,0,0,
3318,188,0,0,0,0,0,0,0,0,0,0,0,0,
3319,188,0,0,0,0,0,0,0,0,0,0,0,0,
3321,188,0,0,0,0,0,0,0,0,0,0,0,0,
3320,188,0,0,0,0,0,0,0,0,0,0,0,0,
15352,188,0,3373,0,0,0,0,0,0,0,0,0,0,
15353,188,0,3374,0,0,0,0,0,0,0,0,0,0,
15354,188,0,3375,0,0,0,0,0,0,0,0,0,0,
12286,189,0,-1,0,0,0,0,0,0,0,0,0,0,
2589,189,0,0,0,0,0,0,0,0,0,0,0,0,
2591,189,0,0,0,0,0,0,0,0,0,0,0,0,
2590,189,0,0,0,0,0,0,0,0,0,0,0,0,
2592,189,0,0,0,0,0,0,0,0,0,0,0,0,
12287,189,0,658,0,0,0,0,0,0,0,0,0,0,
12288,189,0,659,0,0,0,0,0,0,0,0,0,0,
12289,189,0,660,0,0,0,0,0,0,0,0,0,0,
3436,190,0,0,0,0,0,0,0,0,0,0,0,0,
3437,190,0,0,0,0,0,0,0,0,0,0,0,0,
3434,191,0,0,0,0,0,0,0,0,0,0,0,0,
3435,191,0,0,0,0,0,0,0,0,0,0,0,0,
12481,193,0,-1,0,0,0,0,0,0,0,0,0,0,
4888,193,0,0,0,0,0,0,0,0,0,0,0,0,
4889,193,0,0,0,0,0,0,0,0,0,0,0,0,
12482,193,0,801,0,0,0,0,0,0,0,0,0,0,
12483,194,0,-1,0,0,0,0,0,0,0,0,0,0,
4890,194,0,0,0,0,0,0,0,0,0,0,0,0,
4891,194,0,0,0,0,0,0,0,0,0,0,0,0,
12484,194,0,802,0,0,0,0,0,0,0,0,0,0,
15349,197,0,-1,0,0,0,0,0,0,0,0,0,0,
3499,197,0,0,0,0,0,0,0,0,0,0,0,0,
3498,197,0,0,0,0,0,0,0,0,0,0,0,0,
15350,197,0,3372,0,0,0,0,0,0,0,0,0,0,
13419,203,0,-1,0,0,0,0,92,0,0,0,0,0,
4272,203,0,0,0,0,0,0,0,0,0,0,0,0,
4274,203,0,0,0,0,0,0,0,0,0,0,0,0,
4275,203,0,0,0,0,0,0,0,0,0,0,0,0,
4277,203,0,0,0,0,0,0,0,0,0,0,0,0,
4279,203,0,0,0,0,0,0,0,0,0,0,0,0,
4273,203,0,0,0,0,0,0,0,0,0,0,0,0,
4281,203,0,0,0,0,0,0,0,0,0,0,0,0,
4280,203,0,0,0,0,0,0,0,0,0,0,0,0,
4278,203,0,0,0,0,0,0,0,0,0,0,0,0,
4276,203,0,0,0,0,0,0,0,0,0,0,0,0,
13420,203,0,1652,0,0,0,0,0,0,0,0,0,0,
13421,203,0,1653,0,0,0,0,0,0,0,0,0,0,
13422,203,0,1654,0,0,0,0,0,0,0,0,0,0,
13423,203,0,1655,0,0,0,0,0,0,0,0,0,0,
13424,203,0,1656,0,0,0,0,0,0,0,0,0,0,
13425,203,0,1657,0,0,0,0,0,0,0,0,0,0,
13426,203,0,1658,0,0,0,0,0,0,0,0,0,0,
13427,203,0,1659,0,0,0,0,0,0,0,0,0,0,
13428,203,0,1660,0,0,0,0,0,0,0,0,0,0,
19301,203,1,-1,0,0,0,0,92,0,0,0,0,0,The Den of Flame
9229,203,1,0,0,0,0,0,92,0,0,0,0,0,Vul'Gol Ogre Mound
9230,203,1,0,0,0,0,0,0,0,0,0,0,0,
9232,203,1,0,0,0,0,0,0,0,0,0,0,0,
9234,203,1,0,0,0,0,0,0,0,0,0,0,0,
9238,203,1,0,0,0,0,0,0,0,0,0,0,0,
9237,203,1,0,0,0,0,0,0,0,0,0,0,0,
9236,203,1,0,0,0,0,0,0,0,0,0,0,0,
9235,203,1,0,0,0,0,0,0,0,0,0,0,0,
9233,203,1,0,0,0,0,0,0,0,0,0,0,0,
9231,203,1,0,0,0,0,0,0,0,0,0,0,0,
19302,203,1,1652,0,0,0,0,0,0,0,0,0,0,
19303,203,1,1653,0,0,0,0,0,0,0,0,0,0,
19304,203,1,1654,0,0,0,0,0,0,0,0,0,0,
19305,203,1,1655,0,0,0,0,0,0,0,0,0,0,
19306,203,1,1656,0,0,0,0,0,0,0,0,0,0,
19307,203,1,1657,0,0,0,0,0,0,0,0,0,0,
19308,203,1,1658,0,0,0,0,0,0,0,0,0,0,
19309,203,1,1659,0,0,0,0,0,0,0,0,0,0,
19310,203,1,1660,0,0,0,0,0,0,0,0,0,0,
20479,203,2,-1,0,0,0,0,92,0,0,0,0,0,Vul'Gol Ogre Mound
11081,203,2,0,0,0,0,0,92,0,0,0,0,0,The Den of Flame
11084,203,2,0,0,0,0,0,0,0,0,0,0,0,
11087,203,2,0,0,0,0,0,0,0,0,0,0,0,
11090,203,2,0,0,0,0,0,0,0,0,0,0,0,
11089,203,2,0,0,0,0,0,0,0,0,0,0,0,
11088,203,2,0,0,0,0,0,0,0,0,0,0,0,
11086,203,2,0,0,0,0,0,0,0,0,0,0,0,
11085,203,2,0,0,0,0,0,0,0,0,0,0,0,
11083,203,2,0,0,0,0,0,0,0,0,0,0,0,
11082,203,2,0,0,0,0,0,0,0,0,0,0,0,
20480,203,2,1652,0,0,0,0,0,0,0,0,0,0,
20481,203,2,1653,0,0,0,0,0,0,0,0,0,0,
20482,203,2,1654,0,0,0,0,0,0,0,0,0,0,
20483,203,2,1655,0,0,0,0,0,0,0,0,0,0,
20484,203,2,1656,0,0,0,0,0,0,0,0,0,0,
20485,203,2,1657,0,0,0,0,0,0,0,0,0,0,
20486,203,2,1658,0,0,0,0,0,0,0,0,0,0,
20487,203,2,1659,0,0,0,0,0,0,0,0,0,0,
20488,203,2,1660,0,0,0,0,0,0,0,0,0,0,
11882,206,0,-1,0,0,0,0,0,0,0,0,0,0,
2576,206,0,0,0,0,0,0,0,0,0,0,0,0,
2577,206,0,0,0,0,0,0,0,0,0,0,0,0,
2578,206,0,0,0,0,0,0,0,0,0,0,0,0,
2579,206,0,0,0,0,0,0,0,0,0,0,0,0,
11883,206,0,314,0,0,0,0,0,0,0,0,0,0,
11884,206,0,315,0,0,0,0,0,0,0,0,0,0,
11885,206,0,316,0,0,0,0,0,0,0,0,0,0,
15552,208,0,-1,0,0,0,0,50,0,0,0,0,0,City of Ironforge
5450,208,0,0,0,0,0,0,0,0,0,0,0,0,
5451,208,0,0,0,0,0,0,0,0,0,0,0,0,
5452,208,0,0,0,0,0,0,0,0,0,0,0,0,
5453,208,0,0,0,0,0,0,0,0,0,0,0,0,Dwarven Baazar
5455,208,0,0,0,0,0,0,0,0,0,0,0,0,Dwarven Baazar
5457,208,0,0,0,0,0,0,0,0,0,0,0,0,
5475,208,0,0,0,0,0,0,0,0,0,0,0,0,
5474,208,0,0,0,0,0,0,0,0,0,0,0,0,
5473,208,0,0,0,0,0,0,0,0,0,0,0,0,
5472,208,0,0,0,0,0,0,0,0,0,0,0,0,
5471,208,0,0,0,0,0,0,0,0,0,0,0,0,
5470,208,0,0,0,0,0,0,0,0,0,0,0,0,
5469,208,0,0,0,0,0,0,0,0,0,0,0,0,
5468,208,0,0,0,0,0,0,0,0,0,0,0,0,
5467,208,0,0,0,0,0,0,0,0,0,0,0,0,
5466,208,0,0,0,0,0,0,0,0,0,0,0,0,
5465,208,0,0,0,0,0,0,0,0,0,0,0,0,
5463,208,0,0,0,0,0,0,0,0,0,0,0,0,
5462,208,0,0,0,0,0,0,0,0,0,0,0,0,
5461,208,0,0,0,0,0,0,0,0,0,0,0,0,
5460,208,0,0,0,0,0,0,0,0,0,0,0,0,
5459,208,0,0,0,0,0,0,0,0,0,0,0,0,
5458,208,0,0,0,0,0,0,0,0,0,0,0,0,
10816,208,0,0,0,0,0,0,0,0,0,0,0,0,
10798,208,0,0,0,0,0,0,0,0,0,0,0,0,
6103,208,0,0,0,0,0,0,0,0,0,0,0,0,
5516,208,0,0,0,0,0,0,0,0,0,0,0,0,
5495,208,0,0,0,0,0,0,0,0,0,0,0,0,
5479,208,0,0,0,0,0,0,0,0,0,0,0,0,
5464,208,0,0,0,0,0,0,0,0,0,0,0,0,
11478,208,0,0,0,0,0,0,0,0,0,0,0,0,
11477,208,0,0,0,0,0,0,0,0,0,0,0,0,
11476,208,0,0,0,0,0,0,0,0,0,0,0,0,
11475,208,0,0,0,0,0,0,0,0,0,0,0,0,
11474,208,0,0,0,0,0,0,0,0,0,0,0,0,
11473,208,0,0,0,0,0,0,0,0,0,0,0,0,
11472,208,0,0,0,0,0,0,0,0,0,0,0,0,
11471,208,0,0,0,0,0,0,0,0,0,0,0,0,
11470,208,0,0,0,0,0,0,0,0,0,0,0,0,
11469,208,0,0,0,0,0,0,0,0,0,0,0,0,
11468,208,0,0,0,0,0,0,0,0,0,0,0,0,
11467,208,0,0,0,0,0,0,0,0,0,0,0,0,
11466,208,0,0,0,0,0,0,0,0,0,0,0,0,
11465,208,0,0,0,0,0,0,0,0,0,0,0,0,
11464,208,0,0,0,0,0,0,0,0,0,0,0,0,
11463,208,0,0,0,0,0,0,0,0,0,0,0,0,
11462,208,0,0,0,0,0,0,0,0,0,0,0,0,
11461,208,0,0,0,0,0,0,0,0,0,0,0,0,
11460,208,0,0,0,0,0,0,0,0,0,0,0,0,
11459,208,0,0,0,0,0,0,0,0,0,0,0,0,
11458,208,0,0,0,0,0,0,0,0,0,0,0,0,
11457,208,0,0,0,0,0,0,0,0,0,0,0,0,
11456,208,0,0,0,0,0,0,0,0,0,0,0,0,
11455,208,0,0,0,0,0,0,0,0,0,0,0,0,
11453,208,0,0,0,0,0,0,0,0,0,0,0,0,
10822,208,0,0,0,0,0,0,0,0,0,0,0,0,
10821,208,0,0,0,0,0,0,0,0,0,0,0,0,
10820,208,0,0,0,0,0,0,0,0,0,0,0,0,
10819,208,0,0,0,0,0,0,0,0,0,0,0,0,
10818,208,0,0,0,0,0,0,0,0,0,0,0,0,
10817,208,0,0,0,0,0,0,0,0,0,0,0,0,
10815,208,0,0,0,0,0,0,0,0,0,0,0,0,
10814,208,0,0,0,0,0,0,0,0,0,0,0,0,
10813,208,0,0,0,0,0,0,0,0,0,0,0,0,
10812,208,0,0,0,0,0,0,0,0,0,0,0,0,
10811,208,0,0,0,0,0,0,0,0,0,0,0,0,
10810,208,0,0,0,0,0,0,0,0,0,0,0,0,
10809,208,0,0,0,0,0,0,0,0,0,0,0,0,
10808,208,0,0,0,0,0,0,0,0,0,0,0,0,
10807,208,0,0,0,0,0,0,0,0,0,0,0,0,
10806,208,0,0,0,0,0,0,0,0,0,0,0,0,
10805,208,0,0,0,0,0,0,0,0,0,0,0,0,
10804,208,0,0,0,0,0,0,0,0,0,0,0,0,
10803,208,0,0,0,0,0,0,0,0,0,0,0,0,
10802,208,0,0,0,0,0,0,0,0,0,0,0,0,
10799,208,0,0,0,0,0,0,0,0,0,0,0,0,
10797,208,0,0,0,0,0,0,0,0,0,0,0,0,
10796,208,0,0,0,0,0,0,0,0,0,0,0,0,
7511,208,0,0,0,0,0,0,0,0,0,0,0,0,
7510,208,0,0,0,0,0,0,0,0,0,0,0,0,
7509,208,0,0,0,0,0,0,0,0,0,0,0,0,
7508,208,0,0,0,0,0,0,0,0,0,0,0,0,
6111,208,0,0,0,0,0,0,0,0,0,0,0,0,
6110,208,0,0,0,0,0,0,0,0,0,0,0,0,
6109,208,0,0,0,0,0,0,0,0,0,0,0,0,
6108,208,0,0,0,0,0,0,0,0,0,0,0,0,
6107,208,0,0,0,0,0,0,0,0,0,0,0,0,
6106,208,0,0,0,0,0,0,0,0,0,0,0,0,
6105,208,0,0,0,0,0,0,0,0,0,0,0,0,
6104,208,0,0,0,0,0,0,0,0,0,0,0,0,
6102,208,0,0,0,0,0,0,0,0,0,0,0,0,
6101,208,0,0,0,0,0,0,0,0,0,0,0,0,
6100,208,0,0,0,0,0,0,0,0,0,0,0,0,
5530,208,0,0,0,0,0,0,0,0,0,0,0,0,
5529,208,0,0,0,0,0,0,0,0,0,0,0,0,
5528,208,0,0,0,0,0,0,0,0,0,0,0,0,
5527,208,0,0,0,0,0,0,0,0,0,0,0,0,
5526,208,0,0,0,0,0,0,0,0,0,0,0,0,
5525,208,0,0,0,0,0,0,0,0,0,0,0,0,
5524,208,0,0,0,0,0,0,0,0,0,0,0,0,
5523,208,0,0,0,0,0,0,0,0,0,0,0,0,
5522,208,0,0,0,0,0,0,0,0,0,0,0,0,
5489,208,0,0,0,0,0,0,0,0,0,0,0,0,Dwarven Library
10801,208,0,0,0,0,0,0,0,0,0,0,0,0,
10800,208,0,0,0,0,0,0,0,0,0,0,0,0,
6113,208,0,0,0,0,0,0,0,0,0,0,0,0,
6112,208,0,0,0,0,0,0,0,0,0,0,0,0,
5503,208,0,0,0,0,0,0,0,0,0,0,0,0,
5502,208,0,0,0,0,0,0,0,0,0,0,0,0,
11454,208,0,0,0,0,0,0,0,0,0,0,0,0,
5521,208,0,0,0,0,0,0,0,0,0,0,0,0,
5520,208,0,0,0,0,0,0,0,0,0,0,0,0,
5519,208,0,0,0,0,0,0,0,0,0,0,0,0,
5518,208,0,0,0,0,0,0,0,0,0,0,0,0,
5517,208,0,0,0,0,0,0,0,0,0,0,0,0,
5515,208,0,0,0,0,0,0,0,0,0,0,0,0,
5514,208,0,0,0,0,0,0,0,0,0,0,0,0,
5513,208,0,0,0,0,0,0,0,0,0,0,0,0,
5512,208,0,0,0,0,0,0,0,0,0,0,0,0,
5511,208,0,0,0,0,0,0,0,0,0,0,0,0,
5510,208,0,0,0,0,0,0,0,0,0,0,0,0,
5509,208,0,0,0,0,0,0,0,0,0,0,0,0,
5508,208,0,0,0,0,0,0,0,0,0,0,0,0,
5507,208,0,0,0,0,0,0,0,0,0,0,0,0,
5506,208,0,0,0,0,0,0,0,0,0,0,0,0,
5505,208,0,0,0,0,0,0,0,0,0,0,0,0,
5504,208,0,0,0,0,0,0,0,0,0,0,0,0,
5501,208,0,0,0,0,0,0,0,0,0,0,0,0,
5500,208,0,0,0,0,0,0,0,0,0,0,0,0,
5499,208,0,0,0,0,0,0,0,0,0,0,0,0,
5498,208,0,0,0,0,0,0,0,0,0,0,0,0,
5497,208,0,0,0,0,0,0,0,0,0,0,0,0,
5496,208,0,0,0,0,0,0,0,0,0,0,0,0,
5494,208,0,0,0,0,0,0,0,0,0,0,0,0,
5493,208,0,0,0,0,0,0,0,0,0,0,0,0,
5492,208,0,0,0,0,0,0,0,0,0,0,0,0,
5491,208,0,0,0,0,0,0,0,0,0,0,0,0,
5490,208,0,0,0,0,0,0,0,0,0,0,0,0,
5488,208,0,0,0,0,0,0,0,0,0,0,0,0,
5487,208,0,0,0,0,0,0,0,0,0,0,0,0,
5486,208,0,0,0,0,0,0,0,0,0,0,0,0,
5485,208,0,0,0,0,0,0,0,0,0,0,0,0,
5484,208,0,0,0,0,0,0,0,0,0,0,0,0,The Great Forge
5483,208,0,0,0,0,0,0,0,0,0,0,0,0,
5482,208,0,0,0,0,0,0,0,0,0,0,0,0,
5481,208,0,0,0,0,0,0,0,0,0,0,0,0,Dwarven Library
5480,208,0,0,0,0,0,0,0,0,0,0,0,0,
5478,208,0,0,0,0,0,0,0,0,0,0,0,0,
5477,208,0,0,0,0,0,0,0,0,0,0,0,0,
5476,208,0,0,0,0,0,0,0,0,0,0,0,0,
5456,208,0,0,0,0,0,0,0,0,0,0,0,0,
5454,208,0,0,0,0,0,0,0,0,0,0,0,0,
15553,208,0,3549,0,0,0,0,0,0,0,0,0,0,Market Walk
15554,208,0,3550,0,0,0,0,0,0,0,0,0,0,Market Walk
15555,208,0,3551,0,0,0,0,0,0,0,0,0,0,Market Walk
15556,208,0,3552,0,0,0,0,0,0,0,0,0,0,Market Walk
15557,208,0,3553,0,0,0,0,0,0,0,0,0,0,Market Walk
15558,208,0,3554,0,0,0,0,0,0,0,0,0,0,Market Walk
15559,208,0,3555,0,0,0,0,0,0,0,0,0,0,Market Walk
15560,208,0,3556,0,0,0,0,0,0,0,0,0,0,
15561,208,0,3557,0,0,0,0,0,0,0,0,0,0,
15562,208,0,3558,0,0,0,0,0,0,0,0,0,0,
15563,208,0,3559,0,0,0,0,0,0,0,0,0,0,
15564,208,0,3560,0,0,0,0,0,0,0,0,0,0,
15565,208,0,3561,0,0,0,0,0,0,0,0,0,0,
15566,208,0,3562,0,0,0,0,0,0,0,0,0,0,
15567,208,0,3563,0,0,0,0,0,0,0,0,0,0,
15568,208,0,3564,0,0,0,0,0,0,0,0,0,0,
15569,208,0,3565,0,0,0,0,0,0,0,0,0,0,
15570,208,0,3566,0,0,0,0,0,0,0,0,0,0,The Commerce Ward
15571,208,0,3567,0,0,0,0,0,0,0,0,0,0,The Commerce Ward
15572,208,0,3568,0,0,0,0,0,0,0,0,0,0,The Commerce Ward
15573,208,0,3569,0,0,0,0,0,0,0,0,0,0,The Commerce Ward
15574,208,0,3570,0,0,0,0,0,0,0,0,0,0,The Commerce Ward
15575,208,0,3571,0,0,0,0,0,0,0,0,0,0,The Commerce Ward
15576,208,0,3572,0,0,0,0,0,0,0,0,0,0,
15577,208,0,3573,0,0,0,0,0,0,0,0,0,0,
15578,208,0,3574,0,0,0,0,0,0,0,0,0,0,
15579,208,0,3575,0,0,0,0,0,0,0,0,0,0,
15580,208,0,3576,0,0,0,0,0,0,0,0,0,0,
15581,208,0,3577,0,0,0,0,0,0,0,0,0,0,
15582,208,0,3578,0,0,0,0,0,0,0,0,0,0,
15583,208,0,3579,0,0,0,0,0,0,0,0,0,0,Hall of Explorers
15584,208,0,3580,0,0,0,0,0,0,0,0,0,0,
15585,208,0,3581,0,0,0,0,0,0,0,0,0,0,
15586,208,0,3582,0,0,0,0,0,0,0,-65143,0,0,The Great Forge
15587,208,0,3583,0,0,0,0,0,0,0,0,0,0,
15588,208,0,3584,0,0,0,0,0,0,0,0,0,0,
15589,208,0,3585,0,0,0,0,0,0,0,0,0,0,
15590,208,0,3586,0,0,0,0,0,0,0,0,0,0,
15591,208,0,3587,0,0,0,0,0,0,0,0,0,0,Hall of Explorers
15592,208,0,3588,0,0,0,0,0,0,0,0,0,0,
15593,208,0,3589,0,0,0,0,0,0,0,0,0,0,
15594,208,0,3590,0,0,0,0,0,0,0,0,0,0,The Mystic Ward
15595,208,0,3591,0,0,0,0,0,0,0,0,0,0,The Mystic Ward
15596,208,0,3592,0,0,0,0,0,0,0,0,0,0,The Mystic Ward
15597,208,0,3593,0,0,0,0,0,0,0,0,0,0,The Military Ward
15598,208,0,3594,0,0,0,0,0,0,0,0,0,0,The Military Ward
15599,208,0,3595,0,0,0,0,0,0,0,0,0,0,The Military Ward
15600,208,0,3596,0,0,0,0,0,0,0,0,0,0,
15601,208,0,3597,0,0,0,0,0,0,0,0,0,0,
15602,208,0,3598,0,0,0,0,0,0,0,0,0,0,
15603,208,0,3599,0,0,0,0,0,0,0,0,0,0,
15604,208,0,3600,0,0,0,0,0,0,0,0,0,0,
15605,208,0,3601,0,0,0,0,0,0,0,0,0,0,Hall of Explorers
15606,208,0,3602,0,0,0,0,0,0,0,0,0,0,
15607,208,0,3603,0,0,0,0,0,0,0,0,0,0,
15608,208,0,3604,0,0,0,0,0,0,0,0,0,0,
15609,208,0,3605,0,0,0,0,0,0,0,0,0,0,
15610,208,0,3606,0,0,0,0,0,0,0,0,0,0,
15611,208,0,3607,0,0,0,0,0,0,0,0,0,0,
15612,208,0,3608,0,0,0,0,0,0,0,0,0,0,
15613,208,0,3609,0,0,0,0,0,0,0,0,0,0,
15614,208,0,3610,0,0,0,0,0,0,0,0,0,0,
15615,208,0,3611,0,0,0,0,0,0,0,0,0,0,
15616,208,0,3612,0,0,0,0,0,0,0,0,0,0,
15617,208,0,3613,0,0,0,0,0,0,0,0,0,0,
15618,208,0,3614,0,0,0,0,0,0,0,0,0,0,
15619,208,0,3615,0,0,0,0,0,0,0,0,0,0,
15620,208,0,3616,0,0,0,0,0,0,0,0,0,0,
15621,208,0,3617,0,0,0,0,0,0,0,0,0,0,
15622,208,0,3618,0,0,0,0,0,0,0,0,0,0,
15623,208,0,3619,0,0,0,0,0,0,0,0,0,0,
15624,208,0,3620,0,0,0,0,0,0,0,0,0,0,
15625,208,0,3621,0,0,0,0,0,0,0,0,0,0,
15626,208,0,3622,0,0,0,0,0,0,0,0,0,0,
15627,208,0,3623,0,0,0,0,0,0,0,0,0,0,
15628,208,0,3624,0,0,0,0,0,0,0,0,0,0,
15629,208,0,3625,0,0,0,0,0,0,0,0,0,0,
15630,208,0,3626,0,0,0,0,0,0,0,0,0,0,
15631,208,0,3627,0,0,0,0,0,0,0,0,0,0,
15632,208,0,3628,0,0,0,0,0,0,0,0,0,0,
15633,208,0,3629,0,0,0,0,0,0,0,0,0,0,
15634,208,0,3630,0,0,0,0,0,0,0,0,0,0,
15635,208,0,3631,0,0,0,0,0,0,0,0,0,0,
15636,208,0,3632,0,0,0,0,0,0,0,0,0,0,
15637,208,0,3633,0,0,0,0,0,0,0,0,0,0,
15638,208,0,3634,0,0,0,0,0,0,0,0,0,0,
15639,208,0,3635,0,0,0,0,0,0,0,0,0,0,
15640,208,0,3636,0,0,0,0,0,0,0,0,0,0,
15641,208,0,3637,0,0,0,0,0,0,0,0,0,0,
15642,208,0,3638,0,0,0,0,0,0,0,0,0,0,
15643,208,0,3639,0,0,0,0,0,0,0,0,0,0,
15644,208,0,3640,0,0,0,0,0,0,0,0,0,0,
15645,208,0,3641,0,0,0,0,0,0,0,0,0,0,
15646,208,0,3642,0,0,0,0,0,0,0,0,0,0,
15647,208,0,3643,0,0,0,0,0,0,0,0,0,0,
15648,208,0,3644,0,0,0,0,0,0,0,0,0,0,
15649,208,0,3645,0,0,0,0,0,0,0,0,0,0,
15650,208,0,3646,0,0,0,0,0,0,0,0,0,0,
15651,208,0,3647,0,0,0,0,0,0,0,0,0,0,
15652,208,0,3648,0,0,0,0,0,0,0,0,0,0,
15653,208,0,3649,0,0,0,0,0,0,0,0,0,0,
15654,208,0,3650,0,0,0,0,0,0,0,0,0,0,
15655,208,0,3651,0,0,0,0,0,0,0,0,0,0,
15656,208,0,3652,0,0,0,0,0,0,0,0,0,0,
15657,208,0,3653,0,0,0,0,0,0,0,0,0,0,
15658,208,0,3654,0,0,0,0,0,0,0,0,0,0,Hall of Mysteries
15659,208,0,3655,0,0,0,0,0,0,0,0,0,0,
15660,208,0,3656,0,0,0,0,0,0,0,0,0,0,The Library
15661,208,0,3657,0,0,0,0,0,0,0,0,0,0,The Library
15662,208,0,3658,0,0,0,0,0,0,0,0,0,0,The High Seat
15663,208,0,3659,0,0,0,0,0,0,0,0,0,0,
15664,208,0,3660,0,0,0,0,0,0,0,0,0,0,
15665,208,0,3661,0,0,0,0,0,0,0,0,0,0,
15666,208,0,3662,0,0,0,0,0,0,0,0,0,0,The Forlorn Cavern
15667,208,0,3663,0,0,0,0,0,0,0,0,0,0,
15668,208,0,3664,0,0,0,0,0,0,0,0,0,0,
15669,208,0,3665,0,0,0,0,0,0,0,0,0,0,
15670,208,0,3666,0,0,0,0,0,0,0,0,0,0,The Commerce Ward
15671,208,0,3667,0,0,0,0,0,0,0,0,0,0,
15672,208,0,3668,0,0,0,0,0,0,0,0,0,0,
15673,208,0,3669,0,0,0,0,0,0,0,0,0,0,Gnomes
15674,208,0,3670,0,0,0,0,0,0,0,0,0,0,Gnomes
15675,208,0,3671,0,0,0,0,0,0,0,0,0,0,Gnomes
15676,208,0,3672,0,0,0,0,0,0,0,0,0,0,Gnomes
15677,208,0,3673,0,0,0,0,0,0,0,0,0,0,Gnomes
15678,208,0,3674,0,0,0,0,0,0,0,0,0,0,Gnomes
15679,208,0,3675,0,0,0,0,0,0,0,0,0,0,Gnomes
15680,208,0,3676,0,0,0,0,0,0,0,0,0,0,Gnomes
15681,208,0,3677,0,0,0,0,0,0,0,0,0,0,Gnomes
15682,208,0,3678,0,0,0,0,0,0,0,0,0,0,Gnomes
15683,208,0,3679,0,0,0,0,0,0,0,0,0,0,Gnomes
15684,208,0,3680,0,0,0,0,0,0,0,0,0,0,
15685,208,0,3681,0,0,0,0,0,0,0,0,0,0,Gnomes
15686,208,0,3682,0,0,0,0,0,0,0,0,0,0,Gnomes
15687,208,0,3683,0,0,0,0,0,0,0,0,0,0,Gnomes
15688,208,0,3684,0,0,0,0,0,0,0,0,0,0,Gnomes
15689,208,0,3685,0,0,0,0,0,0,0,0,0,0,Gnomes
15690,208,0,3686,0,0,0,0,0,0,0,0,0,0,Gnomes
15691,208,0,3687,0,0,0,0,0,0,0,0,0,0,Gnomes
15692,208,0,3688,0,0,0,0,0,0,0,0,0,0,Gnomes
15693,208,0,3689,0,0,0,0,0,0,0,0,0,0,Gnomes
15694,208,0,3690,0,0,0,0,0,0,0,0,0,0,Gnomes
15695,208,0,3691,0,0,0,0,0,0,0,0,0,0,Gnomes
15696,208,0,3692,0,0,0,0,0,0,0,0,0,0,Gnomes
15697,208,0,3693,0,0,0,0,0,0,0,0,0,0,Gnomes
15698,208,0,3694,0,0,0,0,0,0,0,0,0,0,Gnomes
15699,208,0,3695,0,0,0,0,0,0,0,0,0,0,Gnomes
15700,208,0,3696,0,0,0,0,0,0,0,0,0,0,Gnomes
15701,208,0,3697,0,0,0,0,0,0,0,0,0,0,Vault of Ironforge
15702,208,0,3698,0,0,0,0,0,0,0,0,0,0,
15703,208,0,3699,0,0,0,0,0,0,0,0,0,0,Hall of Arms
17500,208,0,5484,0,0,0,0,0,0,0,0,0,0,
17501,208,0,5485,0,0,0,0,0,0,0,0,0,0,
19545,208,0,6803,0,0,0,0,0,0,0,0,0,0,
19546,208,0,6804,0,0,0,0,0,0,0,0,0,0,
19547,208,0,6805,0,0,0,0,0,0,0,0,0,0,Hall of Arms
14195,209,0,-1,0,0,0,0,55,0,0,0,0,0,
2734,209,0,0,0,0,0,0,0,0,0,0,0,0,
2735,209,0,0,0,0,0,0,0,0,0,0,0,0,
14196,209,0,2338,0,0,0,0,0,0,0,0,0,0,
18135,209,1,-1,0,0,0,0,55,0,0,0,0,0,foo
9700,209,1,0,0,0,0,0,55,0,0,0,0,0,Crusader's Outpost
9701,209,1,0,0,0,0,0,0,0,0,0,0,0,
18133,209,1,0,0,0,0,0,0,0,0,0,0,0,Crusader's Outpost
18134,209,1,0,0,0,0,0,0,0,0,0,0,0,
18136,209,1,2338,0,0,0,0,0,0,0,0,0,0,
18225,209,2,-1,0,0,0,0,55,0,0,0,0,0,Crusader's Outpost
18226,209,2,2338,0,0,0,0,0,0,0,0,0,0,
18282,209,3,-1,0,0,0,0,55,0,0,0,0,0,Southpoint Tower
18283,209,3,2338,0,0,0,0,0,0,0,0,0,0,
19299,209,4,-1,0,0,0,0,55,0,0,0,0,0,Lost Point
19300,209,4,2338,0,0,0,0,0,0,0,0,0,0,
11677,211,0,-1,0,0,0,0,48,0,0,0,0,0,
3926,211,0,0,0,0,0,0,48,0,0,0,0,0,
3934,211,0,0,0,0,0,0,0,0,0,0,0,0,
3936,211,0,0,0,0,0,0,0,0,0,0,0,0,
3927,211,0,0,0,0,0,0,0,0,0,0,0,0,
3939,211,0,0,0,0,0,0,0,0,0,0,0,0,
3938,211,0,0,0,0,0,0,0,0,0,0,0,0,
3937,211,0,0,0,0,0,0,0,0,0,0,0,0,
3935,211,0,0,0,0,0,0,0,0,0,0,0,0,
3933,211,0,0,0,0,0,0,0,0,0,0,0,0,
3929,211,0,0,0,0,0,0,0,0,0,0,0,0,
3930,211,0,0,0,0,0,0,0,0,0,0,0,0,
