ID,ContinentID,ParentAreaID,AreaBit,Flags,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,ZoneMusic,IntroSound,ExplorationLevel,AreaName_lang[0],FactionGroupMask
383,1,17,106,0,0,11,0,0,0,14,The Dry Hills,0
392,1,17,113,0,0,11,0,7,0,15,Ratchet,0
64,0,12,163,0,0,11,35,1,0,6,The Maclure Vineyards,0
77,0,1,174,0,0,11,0,8,0,0,Anvilmar,0
130,0,0,210,0,0,11,28,2,0,-1,Silverpine Forest,0
139,0,0,219,0,0,11,37,10,0,-1,Eastern Plaguelands,0
148,1,0,227,0,0,11,28,191,0,-1,Darkshore,0
211,0,1,268,0,0,11,0,8,0,0,Iceflow Lake,0
223,1,215,276,0,0,11,0,9,0,-1,Stonebull Lake,0
232,0,130,284,0,0,11,0,2,0,0,The Dawning Isles,0
244,0,10,292,0,0,11,0,2,0,-1,The Whipple Estate,0
439,1,400,471,0,0,11,39,0,0,35,The Shimmering Flats,0
450,1,148,482,0,0,11,0,11,0,0,Remtravel's Excavation,0
466,1,406,493,0,0,11,0,7,0,-1,Valley of the Bloodfuries,0
350,0,47,78,0,0,11,0,1,0,-1,Quel'Danil Lodge,0
365,1,14,91,0,0,11,0,9,0,-1,Burning Blade Coven,0
381,1,17,105,0,0,11,0,0,0,0,Boulder Load Mine,0
396,1,215,117,0,0,11,0,9,0,6,Winterhoof Water Well,0
7,0,33,123,0,0,11,0,3,0,-1,Blackwater Cove,0
25,0,0,136,0,0,11,46,10,0,-1,Blackrock Mountain,0
28,0,0,137,0,0,11,37,10,0,-1,Western Plaguelands,0
62,0,12,161,0,0,11,35,1,0,8,Brackwell Pumpkin Patch,0
83,0,22,177,0,0,11,0,0,0,-1,Jeff SE Quadrant,0
84,0,22,178,0,0,11,0,0,0,-1,Jeff SW Quadrant,0
996,0,44,408,0,0,0,0,0,0,22,Render's Camp,0
997,0,44,409,0,0,0,0,0,0,20,Render's Valley,0
998,0,44,410,0,0,0,0,0,0,25,Render's Rock,0
999,0,44,411,0,0,0,0,0,0,0,Stonewatch Tower,0
1000,0,44,412,0,0,0,0,0,0,22,Galardell Valley,0
1120,1,357,413,0,0,0,0,0,0,-1,Sardor Isle,0
1121,1,357,414,0,0,0,0,0,0,-1,Isle of Dread,0
1221,1,16,416,0,0,0,0,15,0,-1,Ruins of Eldarath ,0
1222,1,16,417,0,0,0,0,176,0,-1,Hetaera's Clutch,0
1223,1,16,418,0,0,0,0,15,0,-1,Temple of Zin-Malor,0
1224,1,16,419,0,0,0,0,0,0,-1,Bear's Head,0
1225,1,16,420,0,0,0,0,0,0,-1,Ursolan,0
1226,1,16,421,0,0,0,0,0,0,-1,Temple of Arkkoran,0
1227,1,16,422,0,0,0,0,176,0,-1,Bay of Storms,0
1228,1,16,423,0,0,0,0,0,0,-1,The Shattered Strand,0
1229,1,16,424,0,0,0,0,0,0,-1,Tower of Eldara,0
1231,1,16,426,0,0,0,0,0,0,-1,Southridge Beach,0
1232,1,16,427,0,0,0,0,0,0,-1,Ravencrest Monument,0
1233,1,16,428,0,0,0,0,3,161,-1,Forlorn Ridge,0
1234,1,16,429,0,0,0,0,0,0,-1,Lake Mennar,0
1235,1,16,430,0,0,0,0,15,0,-1,Shadowsong Shrine,0
1236,1,16,431,0,0,0,0,3,121,-1,Haldarr Encampment,0
1237,1,16,432,0,0,0,0,0,0,-1,Valormok,0
1256,1,16,433,0,0,0,0,0,0,-1,The Ruined Reaches,0
1277,1,406,435,0,0,0,0,0,0,-1,The Talondeep Path,0
1316,1,17,436,0,0,0,70,176,0,0,Razorfen Downs,0
1337,70,0,437,0,0,0,0,0,0,-1,Uldaman,0
1338,0,130,438,0,0,0,0,0,0,-1,Lordamere Lake,0
1339,0,36,439,0,0,0,0,1,0,-1,Lordamere Lake,0
98,0,44,188,0,0,11,0,1,0,0,Rethban Caverns,0
109,0,40,197,0,0,11,0,9,0,0,Furlbrow's Pumpkin Farm,0
131,0,1,211,0,0,11,0,8,0,5,Kharanos,0
138,0,1,218,0,0,11,0,8,0,0,Misty Pine Refuge,0
149,0,38,228,0,0,11,0,1,0,12,Silver Stream Mine,0
163,0,85,240,0,0,11,0,2,0,-1,Gunther's Retreat,0
192,0,28,251,0,0,11,0,0,0,-1,Northridge Lumber Camp,0
204,0,130,261,0,0,11,0,2,0,15,Pyrewood Village,0
221,1,215,274,0,0,11,0,9,0,0,Camp Narache,0
236,0,130,286,0,0,11,28,2,0,16,Shadowfang Keep,0
699,1,141,301,0,0,11,48,76,0,-1,Temple of Elune UNUSED,0
400,1,0,442,0,0,11,25,9,0,-1,Thousand Needles,0
413,1,331,452,0,0,11,0,0,0,-1,Maestra's Post,0
424,1,331,462,0,0,11,0,0,0,22,Iris Lake,0
436,1,331,469,0,0,11,49,193,0,-1,Demon Fall Ridge,0
449,1,148,481,0,0,11,0,0,0,0,The Master's Glaive,0
468,1,406,494,0,0,11,0,7,0,-1,The Talon Den,0
480,1,400,505,0,0,11,0,9,0,30,Camp E'thok,0
398,1,215,441,0,0,11,0,9,0,8,Wildmane Water Well,0
401,1,17,443,0,0,11,0,7,0,-1,The Tidus Stair,0
404,1,215,444,0,0,11,0,9,0,8,Bael'Dun Digsite,0
405,1,0,445,0,0,11,39,7,0,-1,Desolace,0
406,1,0,446,0,0,11,25,7,0,-1,Stonetalon Mountains,0
407,1,14,447,0,0,11,0,14,62,10,Orgrimmar UNUSED,0
409,0,0,449,0,0,11,32,0,0,-1,Island of Doctor Lapidis,0
410,1,14,450,0,0,11,0,9,0,8,Razorwind Canyon,0
414,1,331,453,0,0,11,0,176,0,20,The Zoram Strand,0
415,1,331,454,0,0,11,0,11,81,20,Astranaar,0
416,1,331,455,0,0,11,0,199,201,23,The Shrine of Aessina,0
417,1,331,456,0,0,11,28,193,0,25,Fire Scar Shrine,0
418,1,331,457,0,0,11,0,0,0,23,The Ruins of Stardust,0
419,1,331,458,0,0,11,0,8,0,-1,The Howling Vale,0
420,1,331,459,0,0,11,0,0,81,-1,Silverwind Refuge,0
421,1,331,460,0,0,11,0,0,0,25,Mystral Lake,0
422,1,331,461,0,0,11,0,0,0,26,Fallen Sky Lake,0
426,1,331,463,0,0,11,0,0,0,-1,Raynewood Retreat,0
427,1,331,464,0,0,11,0,11,0,-1,The Shady Nook,0
430,1,331,465,0,0,11,0,3,121,28,Satyrnaar,0
432,1,331,466,0,0,11,0,193,0,30,The Dor'Danil Barrow Den,0
433,1,331,467,0,0,11,0,0,0,-1,Falfarren River,0
435,1,331,468,0,0,11,49,193,0,-1,Demon Fall Canyon,0
438,1,331,470,0,0,11,0,199,0,-1,Bough Shadow,0
440,1,0,472,0,0,11,39,176,0,-1,Tanaris,0
441,1,331,473,0,0,11,48,0,0,-1,Lake Falathim,0
442,1,148,474,0,0,11,0,0,81,0,Auberdine,0
443,1,148,475,0,0,11,0,176,0,0,Ruins of Mathystra,0
444,1,148,476,0,0,11,0,0,0,0,Tower of Althalaxx,0
445,1,148,477,0,0,11,0,11,0,0,Cliffspring Falls,0
446,1,148,478,0,0,11,0,11,0,0,Bashal'Aran,0
447,1,148,479,0,0,11,0,15,0,0,Ameth'Aran,0
448,1,148,480,0,0,11,0,0,0,0,Grove of the Ancients,0
452,1,148,483,0,0,11,0,11,0,-1,Mist's Edge,0
454,1,148,484,0,0,11,0,0,0,-1,Wildbend River,0
455,1,148,485,0,0,11,0,11,0,-1,Blackwood Den,0
456,1,148,486,0,0,11,0,0,0,0,Cliffspring River,0
458,1,17,487,0,0,11,0,7,0,10,Gold Road,0
460,1,406,488,0,0,11,0,7,0,20,Sun Rock Retreat,0
461,1,406,489,0,0,11,0,7,0,20,Windshear Crag,0
463,1,406,490,0,0,11,0,7,0,20,Cragpool Lake,0
464,1,406,491,0,0,11,0,7,0,21,Mirkfallon Lake,0
465,1,406,492,0,0,11,0,7,0,25,The Charred Vale,0
469,1,406,495,0,0,11,0,7,0,18,Greatwood Vale,0
470,1,215,496,0,0,11,45,9,0,10,Thunder Bluff UNUSED,0
471,1,215,497,0,0,11,0,9,0,-1,Brave Wind Mesa,0
472,1,215,498,0,0,11,0,9,0,-1,Fire Stone Mesa,0
474,1,215,499,0,0,11,0,9,0,-1,Hunter Rise UNUSED,0
476,1,215,501,0,0,11,0,9,0,-1,Elder RiseUNUSED,0
477,0,33,502,0,0,11,0,3,0,0,Ruins of Jubuwal,0
478,1,141,503,0,0,11,0,11,0,8,Pools of Arlithrien,0
479,1,400,504,0,0,11,0,9,0,35,The Rustmaul Dig Site,0
482,1,400,506,0,0,11,0,9,0,30,Highperch,0
483,1,400,507,0,0,11,0,9,0,30,The Screeching Canyon,0
485,1,400,509,0,0,11,0,9,0,25,The Great Lift,0
486,1,400,510,0,0,11,0,9,0,-1,Galak Hold,0
487,1,400,511,0,0,11,0,9,0,-1,Roguefeather Den,0
488,1,400,512,0,0,11,0,9,0,-1,The Weathered Nook,0
489,1,357,513,0,0,11,0,0,0,30,Thalanaar,0
210,36,0,267,4,0,11,0,0,0,-1,***On Map Dungeon***,0
212,0,1,269,0,0,11,0,8,0,8,Helm's Bed Lake,0
213,0,130,270,0,0,11,0,2,0,0,Deep Elem Mine,0
214,0,0,271,0,0,11,0,9,0,-1,The Great Sea,0
215,1,0,272,0,0,11,30,9,0,-1,Mulgore,0
219,0,40,273,0,0,11,0,9,0,0,Alexston Farmstead,0
222,1,215,275,0,0,11,0,9,0,5,Bloodhoof Village,0
224,1,215,277,0,0,11,0,9,0,7,Ravaged Caravan,0
225,1,215,278,0,0,11,0,9,0,9,Red Rocks,0
227,0,130,279,0,0,11,0,2,0,11,Valgan's Field,0
228,0,130,280,0,0,11,0,15,0,10,The Sepulcher,0
229,0,130,281,0,0,11,0,0,0,0,Olsen's Farthing,0
230,0,130,282,0,0,11,0,0,0,18,The Greymane Wall,0
231,0,130,283,0,0,11,0,2,0,0,Beren's Peril,0
233,0,130,285,0,0,11,0,2,0,15,Ambermill,0
237,0,130,287,0,0,11,0,2,0,0,The Decrepit Ferry,0
240,0,130,288,0,0,11,0,2,0,0,The Dead Field,0
241,0,10,289,0,0,11,0,2,0,26,The Rotting Orchard,0
242,0,10,290,0,0,11,0,2,0,28,Brightwood Grove,0
243,0,10,291,0,0,11,0,2,0,0,Forlorn Rowe,0
246,0,51,293,0,0,11,0,10,0,-1,The Cauldron,0
247,0,51,294,0,0,11,0,0,0,-1,Grimesilt Dig Site,0
656,1,493,295,0,0,11,0,0,0,-1,Lake Elune'ara,0
657,0,8,296,0,0,11,0,0,0,-1,The Harborage,0
676,150,0,297,0,0,11,46,0,0,-1,Outland,0
696,1,141,298,0,0,11,48,76,0,-1,Craftsmen's Terrace UNUSED,0
697,1,141,299,0,0,11,48,76,0,-1,Tradesmen's Terrace UNUSED,0
698,1,141,300,0,0,11,48,76,0,-1,The Temple Gardens UNUSED,0
702,1,141,304,0,0,11,0,0,0,11,Rut'theran Village,0
721,90,0,305,0,0,11,42,0,0,-1,Gnomeragon,0
838,0,38,306,0,0,11,0,0,0,0,North Gate Pass,0
839,0,38,307,0,0,11,0,0,0,-1,South Gate Pass,0
921,0,40,310,0,0,11,0,0,0,0,Demont's Place,0
922,0,40,311,0,0,11,0,0,0,0,The Dust Plains,0
924,0,38,313,0,0,11,0,0,0,0,Valley of Kings,0
925,0,38,314,0,0,11,0,0,0,0,Algaz Station,0
926,0,130,315,0,0,11,0,0,0,-1,Bucklebree Farm,0
927,0,130,316,0,0,11,0,0,0,0,The Shining Strand,0
936,0,38,318,0,0,11,0,0,0,0,Grizzlepaw Ridge,0
956,169,0,319,0,0,11,0,0,0,-1,The Verdant Fields,0
978,1,440,321,0,0,0,25,0,0,45,Zul'Farrak,0
979,1,440,322,0,0,0,0,0,0,-1,Sandsorrow Watch,0
980,1,440,323,0,0,0,0,0,0,49,Thistleshrub Valley,0
982,1,440,325,0,0,0,0,0,0,48,The Noxious Lair,0
983,1,440,326,0,0,0,0,0,0,47,Dunemaul Compound,0
71,0,44,627,0,0,11,0,1,0,20,Stonewatch Falls,0
117,0,33,629,0,0,11,0,3,0,0,Grom'gol Base Camp,0
254,0,46,630,0,0,11,0,10,0,-1,Unused001,0
308,0,0,631,0,0,11,0,1,0,-1,The Forbidding Sea,0
338,0,3,633,0,0,11,25,7,0,-1,Angor Fortress,0
637,1,215,635,0,0,11,0,9,0,-1,Kodo Rock,0
638,1,14,636,0,0,11,0,0,0,-1,Hidden Path,0
639,1,14,637,0,0,11,0,0,0,-1,Spirit Rock,0
716,0,1,639,0,0,11,0,0,0,0,Ironband's Compound,0
717,34,0,640,0,0,11,0,0,0,-1,The Stockade,0
718,43,0,641,0,0,11,0,0,0,-1,Wailing Caverns,0
719,48,0,642,0,75,11,0,176,0,-1,Blackfathom Deeps,0
720,1,17,643,0,0,11,0,0,0,-1,Fray Island,0
722,129,0,644,1,0,11,38,0,0,-1,Razorfen Downs,0
736,1,141,645,0,0,11,0,0,0,8,Ban'ethil Hollow,0
796,189,0,646,0,0,11,0,0,0,-1,Scarlet Monastery,0
797,0,12,647,0,0,11,35,0,0,8,Jerod's Landing,0
798,0,12,648,0,0,11,35,0,0,8,Ridgepoint Tower,0
799,0,10,649,0,0,11,0,2,0,10,The Darkened Bank,0
800,0,1,650,0,0,11,0,0,0,0,Coldridge Pass,0
803,0,1,653,0,0,11,0,0,0,7,Amberstill Ranch,0
804,0,1,654,0,0,11,0,0,0,8,The Tundrid Hills,0
805,0,1,655,0,0,11,0,0,0,-1,South Gate Pass,0
807,0,1,657,0,0,11,0,0,0,-1,North Gate Pass,0
808,0,1,658,0,0,11,0,0,0,0,North Gate Outpost,0
809,0,1,659,0,0,11,0,0,0,8,Gates of Ironforge,0
810,0,85,660,0,0,11,0,0,0,7,Stillwater Pond,0
811,0,85,661,0,0,11,0,0,0,5,Nightmare Vale,0
812,0,85,662,0,0,11,0,0,0,10,Venomweb Vale,0
814,1,14,664,0,0,11,0,0,0,-1,Southfury River,0
816,1,14,666,0,0,11,0,0,0,8,Razormane Grounds,0
817,1,14,667,0,0,11,0,0,0,10,Skull Rock,0
818,1,215,668,0,0,11,0,0,0,5,Palemane Rock,0
819,1,215,669,0,0,11,0,0,0,0,Windfury Ridge,0
820,1,215,670,0,0,11,0,0,0,5,The Golden Plains,0
836,0,11,672,0,0,11,0,0,0,-1,Dun Algaz,0
856,0,10,674,0,0,11,0,2,0,0,Twilight Grove,0
876,1,0,675,0,0,11,0,0,0,-1,GM Island,0
877,1,17,676,0,0,11,0,0,0,-1,Delete ME,0
878,1,16,677,0,0,11,0,8,0,-1,Southfury River,0
879,1,331,678,0,0,11,0,0,0,-1,Southfury River,0
917,0,40,682,0,0,11,0,0,0,0,The Dead Acre,0
919,0,40,684,0,0,11,0,0,0,0,Stendel's Pond,0
1858,0,45,766,0,0,0,0,0,0,0,Boulder'gor,0
1597,1,17,699,0,0,0,0,0,0,-1,Raptor Grounds UNUSED,0
1598,1,17,700,0,0,0,0,0,0,-1,Grol'dom Farm UNUSED,0
1599,1,17,701,0,0,0,0,0,0,-1,The Mor'shan Rampart UNUSED,0
1600,1,17,702,0,0,0,0,0,0,-1,Honor's Stand UNUSED,0
1601,1,17,703,0,0,0,0,0,0,-1,Blackthorn Ridge UNUSED,0
1602,1,17,704,0,0,0,0,0,0,-1,Bramblescar UNUSED,0
1603,1,17,705,0,0,0,0,0,0,-1,Agama'gor UNUSED,0
1641,1,1638,711,0,0,0,0,0,0,-1,Hunter Rise,0
1657,1,0,712,24,0,0,48,76,63,7,Darnassus,0
700,1,141,302,0,0,11,48,76,65,-1,Cenarion Enclave UNUSED,0
1659,1,1657,714,0,0,0,0,0,0,-1,Craftsmen's Terrace,0
1660,1,1657,715,0,0,0,0,0,102,-1,Warrior's Terrace,0
1661,1,1657,716,0,0,0,0,0,0,-1,The Temple Gardens,0
1662,1,1657,717,0,0,0,0,0,0,-1,Tradesmen's Terrace,0
1679,0,36,720,0,0,0,0,0,0,0,Corrahn's Dagger,0
1680,0,36,721,0,0,0,0,0,0,0,The Headland,0
1681,0,36,722,0,0,0,0,1,0,0,Misty Shore,0
1682,0,36,723,0,0,0,0,0,0,0,Dandred's Fold,0
1684,0,36,725,0,0,0,0,0,0,0,Chillwind Point,0
187,1,141,248,0,0,11,48,76,63,7,Darnassus UNUSED,0
984,1,440,327,0,0,0,0,0,0,47,Eastmoon Ruins,0
1717,1,17,734,0,0,0,0,0,0,0,Razorfen Kraul,0
1718,1,17,735,0,0,0,0,0,0,-1,The Great Lift,0
1737,0,33,736,0,0,0,0,0,0,0,Mistvale Valley,0
1738,0,33,737,0,0,0,0,0,0,0,Nek'mani Wellspring,0
1740,0,33,739,0,0,0,0,0,0,0,Venture Co. Base Camp,0
1742,0,33,741,0,0,0,0,0,0,-1,Spirit Den,0
1837,0,45,764,0,0,0,0,3,0,0,Witherbark Caverns,0
1877,0,3,767,0,0,0,0,0,0,0,Valley of Fangs,0
1878,0,3,768,0,0,0,0,0,0,0,The Dustbowl,0
1880,0,47,770,0,0,0,0,0,0,0,Featherbeard's Hovel,0
1882,0,47,772,0,0,0,0,0,0,0,Plaguemist Ravine,0
1883,0,47,773,0,0,0,0,0,0,0,Valorwind Lake,0
1884,0,47,774,0,0,0,0,0,0,0,Agol'watha,0
1885,0,47,775,0,0,0,0,0,0,0,Hiri'watha,0
1897,0,3,778,0,0,0,0,0,0,0,The Maker's Terrace,0
1917,0,47,780,0,0,0,0,0,0,0,Shaol'watha,0
916,0,40,681,0,0,11,0,0,0,0,The Jansen Stead,0
1617,0,1519,706,0,0,0,0,0,61,-1,Valley of Heroes,0
1637,1,0,707,24,0,0,25,7,62,10,Orgrimmar,0
1638,1,0,708,24,0,0,45,9,0,10,Thunder Bluff,0
1640,1,1638,710,0,0,0,0,0,0,-1,Spirit Rise,0
280,0,36,24,0,0,11,37,10,161,34,Strahnbrad,0
370,1,14,96,0,0,11,0,9,0,0,Drygulch Ravine,0
67,17,0,166,4,0,11,0,0,0,-1,***On Map Dungeon***,0
111,0,40,198,0,0,11,0,9,0,0,Jangolode Mine,0
167,0,85,244,0,0,11,0,2,0,8,Crusader Outpost,0
1002,0,44,337,0,0,0,0,0,0,0,Three Corners,0
411,1,331,451,0,0,11,0,193,0,-1,Bathran's Haunt,0
484,1,400,508,0,0,11,0,9,0,30,Freewind Post,0
431,1,331,553,0,0,11,0,0,0,30,Solace Glade,0
100,0,33,585,0,0,11,0,3,0,0,Nesingwary's Expedition,0
339,0,3,634,0,0,11,25,0,0,-1,Lethlor Ravine,0
880,0,45,679,0,0,11,0,0,0,-1,Thandol Span,0
296,0,0,37,0,0,11,24,0,122,-1,South Seas,0
408,0,0,448,0,0,11,0,0,0,-1,Gillijim's Isle,0
1757,0,33,742,0,0,0,0,0,0,-1,The Crimson Veil,0
1758,0,33,743,0,0,0,0,0,0,-1,The Riptide,0
1760,0,33,745,0,0,0,0,0,0,-1,Venture Co. Operations Center,0
1761,1,361,746,0,0,0,0,194,0,-1,Deadwood Village,0
1762,1,361,747,0,0,0,0,194,0,-1,Felpaw Village,0
1763,1,361,748,0,0,0,0,193,0,-1,Jaedenar,0
1764,1,361,749,0,0,0,0,193,0,-1,Bloodvenom River,0
1765,1,361,750,0,0,0,0,193,0,-1,Bloodvenom Falls,0
1766,1,361,751,0,0,0,0,0,0,-1,Shatter Scar Vale,0
1767,1,361,752,0,0,0,0,0,0,-1,Irontree Woods,0
1768,1,361,753,0,0,0,0,0,0,-1,Irontree Cavern,0
1769,1,361,754,0,0,0,0,0,0,-1,Timbermaw Hold,0
1770,1,361,755,0,0,0,0,0,0,-1,Shadow Hold,0
1778,0,8,758,0,0,0,0,0,0,-1,Sorrowmurk,0
1779,0,8,759,0,0,0,0,0,0,-1,Draenil'dur Village,0
1780,0,8,760,0,0,0,0,0,0,-1,Splinterspear Junction,0
1117,1,357,359,0,0,0,0,0,0,-1,Ruins of Solarsal,0
1817,0,8,763,0,0,0,0,0,0,0,Stagalbog Cave,0
73,0,4,170,0,0,11,0,7,0,-1,The Tainted Scar,0
920,0,40,309,0,0,11,0,0,0,0,The Dagger Hills,0
1019,0,139,341,0,0,0,0,0,0,-1,The Green Belt,0
1220,1,16,415,0,0,0,0,0,0,-1,Thalassian Base Camp,0
1230,1,16,425,0,0,0,0,176,0,-1,Jagged Reef,0
1357,0,36,440,0,0,0,37,10,0,0,Gallows' Corner,0
1857,0,45,765,0,0,0,0,0,0,0,Thoradin's Wall,0
1879,0,3,769,0,0,0,0,0,0,0,Mirage Flats,0
1881,0,47,771,0,0,0,0,0,0,0,Shindigger's Camp,0
1887,0,47,777,0,0,0,0,0,0,0,Bogen's Ledge,0
1898,0,3,779,0,0,0,0,0,0,-1,Dustwind Gulch,0
1639,1,1638,709,0,0,0,0,0,0,-1,Elder Rise,0
701,1,141,303,0,0,11,48,76,0,-1,Warrior's Terrace UNUSED,0
1677,0,36,718,0,0,0,0,0,0,0,Gavin's Naze,0
1683,0,36,724,0,0,0,37,10,0,0,Growless Cave,0
1697,1,17,726,0,0,0,0,0,0,0,Raptor Grounds,0
1698,1,17,727,0,0,0,0,0,0,0,Bramblescar,0
1699,1,17,728,0,0,0,0,0,0,0,Thorn Hill,0
1700,1,17,729,0,0,0,0,0,0,0,Agama'gor,0
1701,1,17,730,0,0,0,0,0,0,0,Blackthorn Ridge,0
1702,1,17,731,0,0,0,0,0,0,0,Honor's Stand,0
1703,1,17,732,0,0,0,0,0,0,0,The Mor'shan Rampart,0
1704,1,17,733,0,0,0,0,0,0,0,Grol'dom Farm,0
1739,0,33,738,0,0,0,0,0,0,0,Bloodsail Compound,0
1741,0,33,740,0,0,0,0,0,0,0,Gurubashi Arena,0
1759,0,33,744,0,0,0,0,0,0,-1,The Damsel's Luck,0
1777,0,8,757,0,0,0,0,0,0,-1,Itharius's Cave,0
1797,0,8,761,0,0,0,0,0,0,-1,Stagalbog,0
1798,0,8,762,0,0,0,0,0,0,-1,The Shifting Mire,0
928,0,130,317,0,0,11,0,0,0,0,North Tide's Hollow,0
981,1,440,324,0,0,0,0,0,0,48,The Gaping Chasm,0
990,1,440,333,0,0,0,0,0,0,50,Valley of the Watchers,0
1021,0,11,343,0,0,0,0,0,0,0,Thelgen Rock,0
1097,0,10,351,0,0,0,0,0,0,0,The Hushed Bank,0
1136,1,357,361,0,0,0,0,0,0,-1,High Wilderness,0
1417,109,0,377,0,0,0,0,0,0,-1,Sunken Temple,0
1445,0,51,386,0,0,0,0,0,0,-1,Southgate,0
1580,36,1579,694,0,0,0,0,0,0,-1,Unused Ironclad Cove 003,0
1297,1,14,407,0,0,0,0,0,0,-1,Jaggedswine Farm,0
1276,1,331,434,0,0,0,0,0,0,-1,The Talondeep Path,0
918,0,40,683,0,0,11,0,0,0,0,The Molsen Farm,0
976,1,440,320,0,0,0,0,0,0,40,Gadgetzan,0
1114,1,357,356,0,0,0,0,0,0,-1,Ruins of Ravenwind,0
1477,0,0,389,0,0,0,33,3,0,-1,The Temple of Atal'Hakkar,0
475,1,215,500,0,0,11,0,9,0,-1,Spirit RiseUNUSED,0
1886,0,47,776,0,0,0,0,0,0,0,The Creeping Ruin,0
1678,0,36,719,0,0,0,0,0,0,0,Sofera's Naze,0
333,0,45,63,0,0,11,0,0,0,38,Circle of East Binding,0
923,0,38,312,0,0,11,0,0,0,13,Stonesplinter Valley,0
991,1,440,334,0,0,0,0,0,0,-1,Gunstan's Post,0
1056,0,267,348,0,0,0,0,0,0,0,Darrow Hill,0
1108,1,357,355,0,0,0,0,0,0,-1,The Forgotten Coast,0
608,1,405,605,0,0,11,0,7,0,-1,Nijel's Point,0
313,0,45,632,0,0,11,0,186,101,31,Northfold Manor,0
896,0,267,308,0,0,11,0,0,0,30,Purgation Isle,0
986,1,440,329,0,0,0,0,0,0,-1,Zalashji's Den,0
1437,0,4,378,0,0,0,0,0,0,-1,Dreadmaul Hold,0
1103,1,357,397,0,0,0,0,0,0,-1,Gordunni Outpost,0
491,47,0,515,0,0,11,0,0,0,-1,Razorfen Kraul,0
506,1,15,525,0,0,11,0,0,0,-1,Lost Point,0
515,1,15,533,0,0,11,0,0,0,-1,Ironclad Prison,0
543,1,490,544,0,0,11,0,0,0,-1,Golakka Hot Springs,0
68,0,44,557,0,0,11,0,1,0,0,Lake Everstill,0
328,0,45,566,0,0,11,0,192,0,-1,The Drowned Reef,0
81,0,22,575,0,0,11,0,0,0,-1,Jeff NE Quadrant,0
510,1,15,584,0,0,11,0,0,0,-1,The Dragonmurk,0
355,0,47,592,0,0,11,0,1,0,-1,The Altar of Zul,0
606,1,405,603,0,0,11,0,7,0,-1,Gelkis Village,0
271,0,267,615,0,0,11,0,1,0,22,Southshore,0
93,0,10,628,0,0,11,0,2,0,28,Vul'Gol Ogre Mound,0
640,1,14,638,0,0,11,0,0,0,-1,Shrine of the Dormant Flame,0
801,0,1,651,0,0,11,0,0,0,8,Chill Breeze Valley,0
813,0,28,663,0,0,11,0,0,0,-1,The Bulwark,0
821,1,215,671,0,0,11,0,0,0,8,The Rolling Plains,0
1658,1,1657,713,0,0,0,0,0,103,-1,Cenarion Enclave,0
1771,1,361,756,0,0,0,0,0,0,-1,Shrine of the Deceiver,0
