ID,Effect[0],Effect[1],Effect[2],EffectPointsMin[0],EffectPointsMin[1],EffectPointsMin[2],EffectPointsMax[0],EffectPointsMax[1],EffectPointsMax[2],EffectArg[0],EffectArg[1],EffectArg[2],Name_lang[0],ItemVisual,Flags
440,3,0,0,0,0,0,0,0,0,9406,0,0,Increases Holy Effects +12,0,0
1074,3,0,0,0,0,0,0,0,0,14468,0,0,+21 Stamina,0,0
1076,3,0,0,0,0,0,0,0,0,14470,0,0,+23 Stamina,0,0
1079,3,0,0,0,0,0,0,0,0,14473,0,0,+26 Stamina,0,0
1080,3,0,0,0,0,0,0,0,0,14474,0,0,+27 Stamina,0,0
1081,3,0,0,0,0,0,0,0,0,14475,0,0,+28 Stamina,0,0
1082,3,0,0,0,0,0,0,0,0,14476,0,0,+29 Stamina,0,0
1083,3,0,0,0,0,0,0,0,0,14477,0,0,+30 Stamina,0,0
1084,3,0,0,0,0,0,0,0,0,14478,0,0,+31 Stamina,0,0
1086,3,0,0,0,0,0,0,0,0,14480,0,0,+33 Stamina,0,0
1088,3,0,0,0,0,0,0,0,0,14482,0,0,+35 Stamina,0,0
1089,3,0,0,0,0,0,0,0,0,14483,0,0,+36 Stamina,0,0
1090,3,0,0,0,0,0,0,0,0,14484,0,0,+37 Stamina,0,0
1092,3,0,0,0,0,0,0,0,0,14486,0,0,+39 Stamina,0,0
1093,3,0,0,0,0,0,0,0,0,14487,0,0,+40 Stamina,0,0
1094,3,0,0,0,0,0,0,0,0,14369,0,0,+17 Agility,0,0
1096,3,0,0,0,0,0,0,0,0,14383,0,0,+19 Agility,0,0
1097,3,0,0,0,0,0,0,0,0,14384,0,0,+20 Agility,0,0
1099,3,0,0,0,0,0,0,0,0,14386,0,0,+22 Agility,0,0
1100,3,0,0,0,0,0,0,0,0,14387,0,0,+23 Agility,0,0
1101,3,0,0,0,0,0,0,0,0,14388,0,0,+24 Agility,0,0
1102,3,0,0,0,0,0,0,0,0,14389,0,0,+25 Agility,0,0
1103,3,0,0,0,0,0,0,0,0,14390,0,0,+26 Agility,0,0
1106,3,0,0,0,0,0,0,0,0,14393,0,0,+29 Agility,0,0
1107,3,0,0,0,0,0,0,0,0,14394,0,0,+30 Agility,0,0
1108,3,0,0,0,0,0,0,0,0,14395,0,0,+31 Agility,0,0
1109,3,0,0,0,0,0,0,0,0,14396,0,0,+32 Agility,0,0
1110,3,0,0,0,0,0,0,0,0,14397,0,0,+33 Agility,0,0
1112,3,0,0,0,0,0,0,0,0,14399,0,0,+35 Agility,0,0
1113,3,0,0,0,0,0,0,0,0,14400,0,0,+36 Agility,0,0
1115,3,0,0,0,0,0,0,0,0,14402,0,0,+38 Agility,0,0
1116,3,0,0,0,0,0,0,0,0,14403,0,0,+39 Agility,0,0
1118,3,0,0,0,0,0,0,0,0,14405,0,0,+15 Intellect,0,0
1120,3,0,0,0,0,0,0,0,0,14407,0,0,+17 Intellect,0,0
1121,3,0,0,0,0,0,0,0,0,14408,0,0,+18 Intellect,0,0
1124,3,0,0,0,0,0,0,0,0,14411,0,0,+21 Intellect,0,0
324,1,0,0,20,0,0,20,0,0,8685,0,0,Instant Poison II,0,0
349,3,0,0,0,0,0,0,0,0,9099,0,0,+9 Agility,0,0
357,3,0,0,0,0,0,0,0,0,9120,0,0,+9 Strength,0,0
364,3,0,0,0,0,0,0,0,0,9107,0,0,+11 Intellect,0,0
387,4,0,0,81,0,0,82,0,0,0,0,0,+17 Armor,0,0
407,3,0,0,0,0,0,0,0,0,9262,0,0,+13 Spirit,0,0
428,3,0,0,0,0,0,0,0,0,9397,0,0,Increase Spell Damage +6,0,0
763,3,0,0,0,0,0,0,0,0,13462,0,0,Block +1%,0,0
906,3,0,0,0,0,0,0,0,0,13838,0,0,Mining +5,0,0
907,3,0,0,0,0,0,0,0,0,13826,0,0,Spirit +7,0,0
1023,3,0,0,0,0,0,0,0,0,13896,0,0,Fire Sword,0,0
1046,3,0,0,0,0,0,0,0,0,14491,0,0,+19 Strength,0,0
1047,3,0,0,0,0,0,0,0,0,14492,0,0,+20 Strength,0,0
1049,3,0,0,0,0,0,0,0,0,14494,0,0,+22 Strength,0,0
1050,3,0,0,0,0,0,0,0,0,14495,0,0,+23 Strength,0,0
1051,3,0,0,0,0,0,0,0,0,14496,0,0,+24 Strength,0,0
1052,3,0,0,0,0,0,0,0,0,14497,0,0,+25 Strength,0,0
1053,3,0,0,0,0,0,0,0,0,14498,0,0,+26 Strength,0,0
1056,3,0,0,0,0,0,0,0,0,14501,0,0,+29 Strength,0,0
1057,3,0,0,0,0,0,0,0,0,14502,0,0,+30 Strength,0,0
1058,3,0,0,0,0,0,0,0,0,14503,0,0,+31 Strength,0,0
1059,3,0,0,0,0,0,0,0,0,14504,0,0,+32 Strength,0,0
1060,3,0,0,0,0,0,0,0,0,14505,0,0,+33 Strength,0,0
1062,3,0,0,0,0,0,0,0,0,14507,0,0,+35 Strength,0,0
1064,3,0,0,0,0,0,0,0,0,14509,0,0,+37 Strength,0,0
1065,3,0,0,0,0,0,0,0,0,14510,0,0,+38 Strength,0,0
1066,3,0,0,0,0,0,0,0,0,14511,0,0,+39 Strength,0,0
1072,3,0,0,0,0,0,0,0,0,14466,0,0,+19 Stamina,0,0
1075,3,0,0,0,0,0,0,0,0,14469,0,0,+22 Stamina,0,0
1122,3,0,0,0,0,0,0,0,0,14409,0,0,+19 Intellect,0,0
1126,3,0,0,0,0,0,0,0,0,14413,0,0,+23 Intellect,0,0
1127,3,0,0,0,0,0,0,0,0,14414,0,0,+24 Intellect,0,0
1129,3,0,0,0,0,0,0,0,0,14416,0,0,+26 Intellect,0,0
1130,3,0,0,0,0,0,0,0,0,14417,0,0,+27 Intellect,0,0
1131,3,0,0,0,0,0,0,0,0,14418,0,0,+28 Intellect,0,0
1132,3,0,0,0,0,0,0,0,0,14419,0,0,+29 Intellect,0,0
1133,3,0,0,0,0,0,0,0,0,14420,0,0,+30 Intellect,0,0
1136,3,0,0,0,0,0,0,0,0,14423,0,0,+33 Intellect,0,0
1137,3,0,0,0,0,0,0,0,0,14424,0,0,+34 Intellect,0,0
1138,3,0,0,0,0,0,0,0,0,14425,0,0,+35 Intellect,0,0
1139,3,0,0,0,0,0,0,0,0,14426,0,0,+36 Intellect,0,0
1140,3,0,0,0,0,0,0,0,0,14427,0,0,+37 Intellect,0,0
1142,3,0,0,0,0,0,0,0,0,14429,0,0,+39 Intellect,0,0
847,3,0,0,0,0,0,0,0,0,13624,0,0,All Stats +1,0,0
963,2,0,0,7,0,0,7,0,0,0,0,0,Weapon Damage +7,0,0
983,3,0,0,0,0,0,0,0,0,14330,0,0,+16 Agility,0,0
1143,3,0,0,0,0,0,0,0,0,14430,0,0,+40 Intellect,0,0
1144,3,0,0,0,0,0,0,0,0,14433,0,0,+15 Spirit,0,0
1146,3,0,0,0,0,0,0,0,0,14436,0,0,+17 Spirit,0,0
1147,3,0,0,0,0,0,0,0,0,14437,0,0,+18 Spirit,0,0
1149,3,0,0,0,0,0,0,0,0,14439,0,0,+20 Spirit,0,0
1150,3,0,0,0,0,0,0,0,0,14440,0,0,+21 Spirit,0,0
1151,3,0,0,0,0,0,0,0,0,14441,0,0,+22 Spirit,0,0
1153,3,0,0,0,0,0,0,0,0,14444,0,0,+24 Spirit,0,0
1154,3,0,0,0,0,0,0,0,0,14447,0,0,+25 Spirit,0,0
1155,3,0,0,0,0,0,0,0,0,14448,0,0,+26 Spirit,0,0
1156,3,0,0,0,0,0,0,0,0,14449,0,0,+27 Spirit,0,0
1158,3,0,0,0,0,0,0,0,0,14451,0,0,+29 Spirit,0,0
1160,3,0,0,0,0,0,0,0,0,14453,0,0,+31 Spirit,0,0
1161,3,0,0,0,0,0,0,0,0,14454,0,0,+32 Spirit,0,0
1162,3,0,0,0,0,0,0,0,0,14455,0,0,+33 Spirit,0,0
1163,3,0,0,0,0,0,0,0,0,14456,0,0,+34 Spirit,0,0
1164,3,0,0,0,0,0,0,0,0,14457,0,0,+36 Spirit,0,0
1166,3,0,0,0,0,0,0,0,0,14459,0,0,+38 Spirit,0,0
1168,3,0,0,0,0,0,0,0,0,14461,0,0,+40 Spirit,0,0
1183,3,0,0,0,0,0,0,0,0,14934,0,0,+35 Spirit,0,0
1203,3,0,0,0,0,0,0,0,0,14959,0,0,+41 Strength,0,0
1204,3,0,0,0,0,0,0,0,0,14960,0,0,+42 Strength,0,0
1206,3,0,0,0,0,0,0,0,0,14962,0,0,+44 Strength,0,0
1207,3,0,0,0,0,0,0,0,0,14963,0,0,+45 Strength,0,0
1209,3,0,0,0,0,0,0,0,0,14953,0,0,+41 Stamina,0,0
1210,3,0,0,0,0,0,0,0,0,14954,0,0,+42 Stamina,0,0
1212,3,0,0,0,0,0,0,0,0,14956,0,0,+44 Stamina,0,0
1213,3,0,0,0,0,0,0,0,0,14957,0,0,+45 Stamina,0,0
1214,3,0,0,0,0,0,0,0,0,14958,0,0,+46 Stamina,0,0
1215,3,0,0,0,0,0,0,0,0,14935,0,0,+41 Agility,0,0
1216,3,0,0,0,0,0,0,0,0,14936,0,0,+42 Agility,0,0
1219,3,0,0,0,0,0,0,0,0,14939,0,0,+45 Agility,0,0
1220,3,0,0,0,0,0,0,0,0,14940,0,0,+46 Agility,0,0
1221,3,0,0,0,0,0,0,0,0,14941,0,0,+41 Intellect,0,0
1222,3,0,0,0,0,0,0,0,0,14942,0,0,+42 Intellect,0,0
1223,3,0,0,0,0,0,0,0,0,14943,0,0,+43 Intellect,0,0
1224,3,0,0,0,0,0,0,0,0,14944,0,0,+44 Intellect,0,0
1227,3,0,0,0,0,0,0,0,0,14947,0,0,+41 Spirit,0,0
1228,3,0,0,0,0,0,0,0,0,14948,0,0,+42 Spirit,0,0
1229,3,0,0,0,0,0,0,0,0,14949,0,0,+43 Spirit,0,0
1231,3,0,0,0,0,0,0,0,0,14951,0,0,+45 Spirit,0,0
1243,3,0,0,0,0,0,0,0,0,14664,0,0,+1 Resist Arcane,0,0
1244,3,0,0,0,0,0,0,0,0,14704,0,0,+2 Resist Arcane,0,0
723,3,0,0,0,0,0,0,0,0,13363,0,0,Intellect +3,0,0
846,3,0,0,0,0,0,0,0,0,13615,0,0,Fishing +2,0,0
130,3,0,0,0,0,0,0,0,0,7526,0,0,Sword Skill +6,0,0
135,3,0,0,0,0,0,0,0,0,7563,0,0,Two-Handed Sword Skill +4,0,0
157,3,0,0,0,0,0,0,0,0,7540,0,0,Axe Skill +5,0,0
160,3,0,0,0,0,0,0,0,0,7549,0,0,Two-Handed Axe Skill +1,0,0
164,3,0,0,0,0,0,0,0,0,7552,0,0,Two-Handed Axe Skill +5,0,0
170,3,0,0,0,0,0,0,0,0,7575,0,0,Dagger Skill +4,0,0
174,3,0,0,0,0,0,0,0,0,7536,0,0,Gun Skill +1,0,0
177,3,0,0,0,0,0,0,0,0,7581,0,0,Gun Skill +4,0,0
180,3,0,0,0,0,0,0,0,0,7584,0,0,Gun Skill +7,0,0
186,3,0,0,0,0,0,0,0,0,7571,0,0,Bow Skill +6,0,0
190,3,0,0,0,0,0,0,0,0,7592,0,0,+6 Beast Slaying,0,0
344,4,0,0,32,0,0,32,0,0,0,0,0,+32 Armor,0,0
348,4,0,0,48,0,0,48,0,0,0,0,0,+48 Armor,0,0
1302,3,0,0,0,0,0,0,0,0,14553,0,0,+14 Resist Frost,0,0
1304,3,0,0,0,0,0,0,0,0,14556,0,0,+16 Resist Frost,0,0
1306,3,0,0,0,0,0,0,0,0,14580,0,0,+18 Resist Frost,0,0
1307,3,0,0,0,0,0,0,0,0,14558,0,0,+19 Resist Frost,0,0
1308,3,0,0,0,0,0,0,0,0,14559,0,0,+20 Resist Frost,0,0
1310,3,0,0,0,0,0,0,0,0,14561,0,0,+22 Resist Frost,0,0
1311,3,0,0,0,0,0,0,0,0,14562,0,0,+23 Resist Frost,0,0
1312,3,0,0,0,0,0,0,0,0,14581,0,0,+24 Resist Frost,0,0
1313,3,0,0,0,0,0,0,0,0,14563,0,0,+25 Resist Frost,0,0
1315,3,0,0,0,0,0,0,0,0,14566,0,0,+27 Resist Frost,0,0
1317,3,0,0,0,0,0,0,0,0,14568,0,0,+29 Resist Frost,0,0
1318,3,0,0,0,0,0,0,0,0,14569,0,0,+30 Resist Frost,0,0
1319,3,0,0,0,0,0,0,0,0,14570,0,0,+31 Resist Frost,0,0
1320,3,0,0,0,0,0,0,0,0,14571,0,0,+32 Resist Frost,0,0
1321,3,0,0,0,0,0,0,0,0,14572,0,0,+33 Resist Frost,0,0
1324,3,0,0,0,0,0,0,0,0,14575,0,0,+36 Resist Frost,0,0
1325,3,0,0,0,0,0,0,0,0,14576,0,0,+37 Resist Frost,0,0
1326,3,0,0,0,0,0,0,0,0,14577,0,0,+38 Resist Frost,0,0
1328,3,0,0,0,0,0,0,0,0,14579,0,0,+40 Resist Frost,0,0
1329,3,0,0,0,0,0,0,0,0,14977,0,0,+41 Resist Frost,0,0
1331,3,0,0,0,0,0,0,0,0,14979,0,0,+43 Resist Frost,0,0
1333,3,0,0,0,0,0,0,0,0,14981,0,0,+45 Resist Frost,0,0
1335,3,0,0,0,0,0,0,0,0,14540,0,0,+1 Resist Fire,0,0
1336,3,0,0,0,0,0,0,0,0,14582,0,0,+2 Resist Fire,0,0
1338,3,0,0,0,0,0,0,0,0,14584,0,0,+4 Resist Fire,0,0
1339,3,0,0,0,0,0,0,0,0,14585,0,0,+5 Resist Fire,0,0
1340,3,0,0,0,0,0,0,0,0,14586,0,0,+6 Resist Fire,0,0
1342,3,0,0,0,0,0,0,0,0,14588,0,0,+8 Resist Fire,0,0
1344,3,0,0,0,0,0,0,0,0,14590,0,0,+10 Resist Fire,0,0
1346,3,0,0,0,0,0,0,0,0,14592,0,0,+12 Resist Fire,0,0
1348,3,0,0,0,0,0,0,0,0,14594,0,0,+14 Resist Fire,0,0
1349,3,0,0,0,0,0,0,0,0,14595,0,0,+15 Resist Fire,0,0
1350,3,0,0,0,0,0,0,0,0,14596,0,0,+16 Resist Fire,0,0
1351,3,0,0,0,0,0,0,0,0,14597,0,0,+17 Resist Fire,0,0
1353,3,0,0,0,0,0,0,0,0,14599,0,0,+19 Resist Fire,0,0
1356,3,0,0,0,0,0,0,0,0,14602,0,0,+22 Resist Fire,0,0
1357,3,0,0,0,0,0,0,0,0,14603,0,0,+23 Resist Fire,0,0
1358,3,0,0,0,0,0,0,0,0,14604,0,0,+24 Resist Fire,0,0
1359,3,0,0,0,0,0,0,0,0,14605,0,0,+25 Resist Fire,0,0
1362,3,0,0,0,0,0,0,0,0,14608,0,0,+28 Resist Fire,0,0
1363,3,0,0,0,0,0,0,0,0,14609,0,0,+29 Resist Fire,0,0
724,3,0,0,0,0,0,0,0,0,13369,0,0,Stamina +3,0,0
744,4,0,0,20,0,0,20,0,0,0,0,0,Armor +20,0,0
1365,3,0,0,0,0,0,0,0,0,14611,0,0,+31 Resist Fire,0,0
1366,3,0,0,0,0,0,0,0,0,14612,0,0,+32 Resist Fire,0,0
1368,3,0,0,0,0,0,0,0,0,14614,0,0,+34 Resist Fire,0,0
1369,3,0,0,0,0,0,0,0,0,14615,0,0,+35 Resist Fire,0,0
1370,3,0,0,0,0,0,0,0,0,14616,0,0,+36 Resist Fire,0,0
1371,3,0,0,0,0,0,0,0,0,14617,0,0,+37 Resist Fire,0,0
1373,3,0,0,0,0,0,0,0,0,14619,0,0,+39 Resist Fire,0,0
1374,3,0,0,0,0,0,0,0,0,14620,0,0,+40 Resist Fire,0,0
1376,3,0,0,0,0,0,0,0,0,14972,0,0,+42 Resist Fire,0,0
1377,3,0,0,0,0,0,0,0,0,14973,0,0,+43 Resist Fire,0,0
1379,3,0,0,0,0,0,0,0,0,14975,0,0,+45 Resist Fire,0,0
1380,3,0,0,0,0,0,0,0,0,14976,0,0,+46 Resist Fire,0,0
1381,3,0,0,0,0,0,0,0,0,14622,0,0,+1 Resist Nature,0,0
1382,3,0,0,0,0,0,0,0,0,14623,0,0,+2 Resist Nature,0,0
1383,3,0,0,0,0,0,0,0,0,14624,0,0,+3 Resist Nature,0,0
1386,3,0,0,0,0,0,0,0,0,14631,0,0,+6 Resist Nature,0,0
1387,3,0,0,0,0,0,0,0,0,14627,0,0,+7 Resist Nature,0,0
1388,3,0,0,0,0,0,0,0,0,14628,0,0,+8 Resist Nature,0,0
1390,3,0,0,0,0,0,0,0,0,14630,0,0,+10 Resist Nature,0,0
1391,3,0,0,0,0,0,0,0,0,14632,0,0,+11 Resist Nature,0,0
1393,3,0,0,0,0,0,0,0,0,14634,0,0,+13 Resist Nature,0,0
1396,3,0,0,0,0,0,0,0,0,14637,0,0,+16 Resist Nature,0,0
1397,3,0,0,0,0,0,0,0,0,14638,0,0,+17 Resist Nature,0,0
1398,3,0,0,0,0,0,0,0,0,14639,0,0,+18 Resist Nature,0,0
1400,3,0,0,0,0,0,0,0,0,14641,0,0,+20 Resist Nature,0,0
1401,3,0,0,0,0,0,0,0,0,14643,0,0,+21 Resist Nature,0,0
1403,3,0,0,0,0,0,0,0,0,14645,0,0,+23 Resist Nature,0,0
1405,3,0,0,0,0,0,0,0,0,14647,0,0,+25 Resist Nature,0,0
1407,3,0,0,0,0,0,0,0,0,14649,0,0,+27 Resist Nature,0,0
1409,3,0,0,0,0,0,0,0,0,14651,0,0,+29 Resist Nature,0,0
1410,3,0,0,0,0,0,0,0,0,14652,0,0,+30 Resist Nature,0,0
1411,3,0,0,0,0,0,0,0,0,14653,0,0,+31 Resist Nature,0,0
1412,3,0,0,0,0,0,0,0,0,14654,0,0,+32 Resist Nature,0,0
1416,3,0,0,0,0,0,0,0,0,14658,0,0,+36 Resist Nature,0,0
1417,3,0,0,0,0,0,0,0,0,14659,0,0,+37 Resist Nature,0,0
1418,3,0,0,0,0,0,0,0,0,14660,0,0,+38 Resist Nature,0,0
1419,3,0,0,0,0,0,0,0,0,14661,0,0,+39 Resist Nature,0,0
1420,3,0,0,0,0,0,0,0,0,14662,0,0,+40 Resist Nature,0,0
1423,3,0,0,0,0,0,0,0,0,14986,0,0,+43 Resist Nature,0,0
743,3,0,0,0,0,0,0,0,0,13418,0,0,Stealth +2,0,0
844,3,0,0,0,0,0,0,0,0,13611,0,0,Mining +2,0,0
850,3,0,0,0,0,0,0,0,0,13639,0,0,Health +35,0,0
851,3,0,0,0,0,0,0,0,0,13368,0,0,Spirit +5,0,0
852,3,0,0,0,0,0,0,0,0,13370,0,0,Stamina +5,0,0
853,3,0,0,0,0,0,0,0,0,13650,0,0,Beastslaying +6,0,0
856,3,0,0,0,0,0,0,0,0,13372,0,0,Strength +5,0,0
857,3,0,0,0,0,0,0,0,0,13664,0,0,Mana +50,0,0
863,3,0,0,0,0,0,0,0,0,13690,0,0,Blocking +2%,0,0
866,3,0,0,0,0,0,0,0,0,13625,0,0,All Stats +2,0,0
884,4,0,0,50,0,0,50,0,0,0,0,0,Armor +50,0,0
903,3,0,0,0,0,0,0,0,0,13796,0,0,Resist All +5,0,0
910,3,0,0,0,0,0,0,0,0,13840,0,0,Stealth +5,0,0
911,3,0,0,0,0,0,0,0,0,13889,0,0,Minor Speed Increase,0,0
912,3,0,0,0,0,0,0,0,0,13908,0,0,(5%) Demonslaying,0,0
913,3,0,0,0,0,0,0,0,0,13918,0,0,Mana +65,0,0
924,3,0,0,0,0,0,0,0,0,7427,0,0,Defense +1,0,0
927,3,0,0,0,0,0,0,0,0,13828,0,0,Strength +7,0,0
930,3,0,0,0,0,0,0,0,0,13927,0,0,Minor Mount Speed Increase,0,0
931,3,0,0,0,0,0,0,0,0,13928,0,0,Attack Speed +1%,0,0
1424,3,0,0,0,0,0,0,0,0,14987,0,0,+44 Resist Nature,0,0
1425,3,0,0,0,0,0,0,0,0,14988,0,0,+45 Resist Nature,0,0
1426,3,0,0,0,0,0,0,0,0,14989,0,0,+46 Resist Nature,0,0
1429,3,0,0,0,0,0,0,0,0,14666,0,0,+3 Resist Shadow,0,0
1430,3,0,0,0,0,0,0,0,0,14667,0,0,+4 Resist Shadow,0,0
1431,3,0,0,0,0,0,0,0,0,14668,0,0,+5 Resist Shadow,0,0
1432,3,0,0,0,0,0,0,0,0,14669,0,0,+6 Resist Shadow,0,0
1433,3,0,0,0,0,0,0,0,0,14670,0,0,+7 Resist Shadow,0,0
1435,3,0,0,0,0,0,0,0,0,14672,0,0,+9 Resist Shadow,0,0
1437,3,0,0,0,0,0,0,0,0,14674,0,0,+11 Resist Shadow,0,0
1438,3,0,0,0,0,0,0,0,0,14675,0,0,+12 Resist Shadow,0,0
1439,3,0,0,0,0,0,0,0,0,14676,0,0,+13 Resist Shadow,0,0
1441,3,0,0,0,0,0,0,0,0,14678,0,0,+15 Resist Shadow,0,0
1442,3,0,0,0,0,0,0,0,0,14679,0,0,+16 Resist Shadow,0,0
1443,3,0,0,0,0,0,0,0,0,14680,0,0,+17 Resist Shadow,0,0
1445,3,0,0,0,0,0,0,0,0,14682,0,0,+19 Resist Shadow,0,0
1447,3,0,0,0,0,0,0,0,0,14684,0,0,+21 Resist Shadow,0,0
1448,3,0,0,0,0,0,0,0,0,14685,0,0,+22 Resist Shadow,0,0
1449,3,0,0,0,0,0,0,0,0,14686,0,0,+23 Resist Shadow,0,0
805,2,0,0,5,0,0,5,0,0,0,0,0,Weapon Damage +5,0,0
864,2,0,0,4,0,0,4,0,0,0,0,0,Weapon Damage +4,0,0
904,3,0,0,0,0,0,0,0,0,13365,0,0,Agility +5,0,0
929,3,0,0,0,0,0,0,0,0,13827,0,0,Stamina +7,0,0
1003,1,0,0,20,0,0,20,0,0,14795,0,0,Venomhide Poison,0,0
1043,3,0,0,0,0,0,0,0,0,14488,0,0,+16 Strength,0,0
1044,3,0,0,0,0,0,0,0,0,14489,0,0,+17 Strength,0,0
1068,3,0,0,0,0,0,0,0,0,14462,0,0,+15 Stamina,0,0
1070,3,0,0,0,0,0,0,0,0,14464,0,0,+17 Stamina,0,0
1071,3,0,0,0,0,0,0,0,0,14465,0,0,+18 Stamina,0,0
1073,3,0,0,0,0,0,0,0,0,14467,0,0,+20 Stamina,0,0
1301,3,0,0,0,0,0,0,0,0,14554,0,0,+13 Resist Frost,0,0
1483,3,0,0,0,0,0,0,0,0,15345,0,0,Mana +75,0,0
1450,3,0,0,0,0,0,0,0,0,14687,0,0,+24 Resist Shadow,0,0
1451,3,0,0,0,0,0,0,0,0,14688,0,0,+25 Resist Shadow,0,0
1452,3,0,0,0,0,0,0,0,0,14689,0,0,+26 Resist Shadow,0,0
1453,3,0,0,0,0,0,0,0,0,14690,0,0,+27 Resist Shadow,0,0
1454,3,0,0,0,0,0,0,0,0,14691,0,0,+28 Resist Shadow,0,0
1455,3,0,0,0,0,0,0,0,0,14692,0,0,+29 Resist Shadow,0,0
1456,3,0,0,0,0,0,0,0,0,14693,0,0,+30 Resist Shadow,0,0
1457,3,0,0,0,0,0,0,0,0,14694,0,0,+31 Resist Shadow,0,0
1458,3,0,0,0,0,0,0,0,0,14695,0,0,+32 Resist Shadow,0,0
1459,3,0,0,0,0,0,0,0,0,14696,0,0,+33 Resist Shadow,0,0
1460,3,0,0,0,0,0,0,0,0,14703,0,0,+34 Resist Shadow,0,0
1461,3,0,0,0,0,0,0,0,0,14697,0,0,+35 Resist Shadow,0,0
1462,3,0,0,0,0,0,0,0,0,14698,0,0,+36 Resist Shadow,0,0
1463,3,0,0,0,0,0,0,0,0,14699,0,0,+37 Resist Shadow,0,0
1464,3,0,0,0,0,0,0,0,0,14700,0,0,+38 Resist Shadow,0,0
1465,3,0,0,0,0,0,0,0,0,14701,0,0,+39 Resist Shadow,0,0
1466,3,0,0,0,0,0,0,0,0,14702,0,0,+40 Resist Shadow,0,0
1467,3,0,0,0,0,0,0,0,0,14990,0,0,+41 Resist Shadow,0,0
1468,3,0,0,0,0,0,0,0,0,14991,0,0,+42 Resist Shadow,0,0
1469,3,0,0,0,0,0,0,0,0,14992,0,0,+43 Resist Shadow,0,0
1470,3,0,0,0,0,0,0,0,0,14993,0,0,+44 Resist Shadow,0,0
1471,3,0,0,0,0,0,0,0,0,14994,0,0,+45 Resist Shadow,0,0
1472,3,0,0,0,0,0,0,0,0,14995,0,0,+46 Resist Shadow,0,0
6,3,0,0,0,0,0,0,0,0,15567,0,0,Rockbiter 2,0,0
464,3,0,0,0,0,0,0,0,0,7215,0,0,Mithril Spurs,0,0
1316,3,0,0,0,0,0,0,0,0,14567,0,0,+28 Resist Frost,0,0
1337,3,0,0,0,0,0,0,0,0,14583,0,0,+3 Resist Fire,0,0
1372,3,0,0,0,0,0,0,0,0,14618,0,0,+38 Resist Fire,0,0
1378,3,0,0,0,0,0,0,0,0,14974,0,0,+44 Resist Fire,0,0
1384,3,0,0,0,0,0,0,0,0,14625,0,0,+4 Resist Nature,0,0
1392,3,0,0,0,0,0,0,0,0,14633,0,0,+12 Resist Nature,0,0
1399,3,0,0,0,0,0,0,0,0,14640,0,0,+19 Resist Nature,0,0
1406,3,0,0,0,0,0,0,0,0,14648,0,0,+26 Resist Nature,0,0
1421,3,0,0,0,0,0,0,0,0,14984,0,0,+41 Resist Nature,0,0
854,3,0,0,0,0,0,0,0,0,13651,0,0,Elemental Slaying +6,0,0
865,3,0,0,0,0,0,0,0,0,13697,0,0,Skinning +5,0,0
586,3,3,0,0,0,0,0,0,0,7471,7464,0,+1 Agility / +1 Strength,0,0
589,3,3,0,0,0,0,0,0,0,7468,7464,0,+1 Intellect / +1 Strength,0,0
643,1,0,0,20,0,0,20,0,0,11398,0,0,Mind-Numbing Poison III,0,0
1303,3,0,0,0,0,0,0,0,0,14555,0,0,+15 Resist Frost,0,0
1309,3,0,0,0,0,0,0,0,0,14560,0,0,+21 Resist Frost,0,0
1322,3,0,0,0,0,0,0,0,0,14573,0,0,+34 Resist Frost,0,0
1330,3,0,0,0,0,0,0,0,0,14978,0,0,+42 Resist Frost,0,0
1345,3,0,0,0,0,0,0,0,0,14591,0,0,+11 Resist Fire,0,0
1352,3,0,0,0,0,0,0,0,0,14598,0,0,+18 Resist Fire,0,0
1361,3,0,0,0,0,0,0,0,0,14607,0,0,+27 Resist Fire,0,0
803,3,0,0,0,0,0,0,0,0,13896,0,0,Fire Damage +8,0,0
1414,3,0,0,0,0,0,0,0,0,14656,0,0,+34 Resist Nature,0,0
849,3,0,0,0,0,0,0,0,0,13364,0,0,Agility +3,0,0
1428,3,0,0,0,0,0,0,0,0,14665,0,0,+2 Resist Shadow,0,0
1434,3,0,0,0,0,0,0,0,0,14671,0,0,+8 Resist Shadow,0,0
925,3,0,0,0,0,0,0,0,0,13930,0,0,Defense +2,0,0
1069,3,0,0,0,0,0,0,0,0,14463,0,0,+16 Stamina,0,0
1078,3,0,0,0,0,0,0,0,0,14472,0,0,+25 Stamina,0,0
1085,3,0,0,0,0,0,0,0,0,14479,0,0,+32 Stamina,0,0
1091,3,0,0,0,0,0,0,0,0,14485,0,0,+38 Stamina,0,0
1098,3,0,0,0,0,0,0,0,0,14385,0,0,+21 Agility,0,0
1104,3,0,0,0,0,0,0,0,0,14391,0,0,+27 Agility,0,0
1111,3,0,0,0,0,0,0,0,0,14398,0,0,+34 Agility,0,0
1119,3,0,0,0,0,0,0,0,0,14406,0,0,+16 Intellect,0,0
1048,3,0,0,0,0,0,0,0,0,14493,0,0,+21 Strength,0,0
1054,3,0,0,0,0,0,0,0,0,14499,0,0,+27 Strength,0,0
1061,3,0,0,0,0,0,0,0,0,14506,0,0,+34 Strength,0,0
1067,3,0,0,0,0,0,0,0,0,14512,0,0,+40 Strength,0,0
1128,3,0,0,0,0,0,0,0,0,14415,0,0,+25 Intellect,0,0
1134,3,0,0,0,0,0,0,0,0,14421,0,0,+31 Intellect,0,0
