ID,ModelName[0],ModelName[1],ModelTexture[0],ModelTexture[1],InventoryIcon,GeosetGroup[0],GeosetGroup[1],GeosetGroup[2],Flags,SpellVisualID,GroupSoundIndex,HelmetGeosetVisID,Texture[0],Texture[1],Texture[2],Texture[3],Texture[4],Texture[5],Texture[6],Texture[7],ItemVisual
7132,,,,,INV_Bracer_05,0,0,0,0,0,10,0,,,,,,,,,0
7133,,,,,INV_Jewelry_Amulet_02,0,0,0,0,0,14,0,,,,,,,,,0
7134,,,,,INV_Misc_Bone_06,0,0,0,0,0,16,0,,,,,,,,,0
7135,,,,,INV_Misc_MonsterHead_01,0,0,0,0,0,15,0,,,,,,,,,0
7136,Helm_Goggles_B_02Engi.mdx,,Helm_Goggles_B_01,,INV_Misc_Spyglass_03,0,0,0,0,0,24,0,,,,,,,,,0
6976,,,,,INV_Jewelry_Ring_03,0,0,0,0,0,10,0,,Plate_A_01Copper_Bracer_AL,,,,,,,0
6977,,,,,INV_Bracer_03,0,0,0,0,0,10,0,,Mail_B_02Copper_Bracer_AL,,,,,,,0
6978,,,,,,0,0,0,0,0,0,0,,,,,,Cloth_Horde_A_01Black_Belt_LU,,,0
6979,Helm_Plate_D_03.mdx,,Helm_Plate_D_03Silver,,INV_Helmet_03,0,0,0,0,0,10,0,,,,,,,,,0
6980,,,,,INV_Bracer_07,0,0,0,0,0,10,0,,Plate_A_01Red_Bracer_AL,,,,,,,0
6981,,,,,INV_Belt_09,0,0,0,0,0,10,0,,,,,,Plate_A_01Copper_Belt_LU,,,0
6982,,,,,INV_Gauntlets_04,0,0,0,0,0,10,0,,Mail_A_02Purple_Glove_AL,Mail_A_02Purple_Glove_HA,,,,,,0
6983,,,,,INV_Belt_04,0,0,0,0,0,10,0,,,,,,Mail_C_01_Black_Belt_LU,,,0
6984,,,,,INV_Boots_01,1,0,0,0,0,10,0,,,,,,,Mail_C_01_Black_Boot_LL,Mail_C_01_Black_Boot_FO,0
6985,,,,,INV_Bracer_07,0,0,0,0,0,10,0,,Mail_C_01Black_Sleeve_AL,,,,,,,0
6986,,,,,INV_Gauntlets_04,1,0,0,0,0,10,0,,Mail_C_01Black_Glove_AL,Mail_C_01Black_Glove_HA,,,,,,0
6987,,,,,INV_Boots_01,1,0,0,0,0,10,0,,,,,,,Mail_B_01Red_Boot_LL,Mail_B_01Red_Boot_FO,0
6988,Helm_Mail_A_02.mdx,,Helm_Mail_A_02Blue,,INV_Helmet_08,0,0,0,0,0,10,0,,,,,,,,,0
6989,,,,,INV_Chest_Chain,0,0,0,0,0,11,0,,,,Plate_A_01Black_Chest_TU,Plate_A_01Black_Chest_TL,,,,0
6990,Helm_Mail_A_02.mdx,,Helm_Mail_A_02Blue,,INV_Helmet_03,0,0,0,0,0,10,0,,,,,,,,,0
6991,,,,,INV_Gauntlets_03,3,0,0,0,0,10,0,,Mail_B_02_Glove_AL,Mail_B_02_Glove_HA,,,,,,0
6992,Helm_Mail_A_02.mdx,,Helm_Mail_A_02Silver,,INV_Helmet_02,0,0,0,0,0,10,0,,,,,,,,,0
6993,,,,,INV_Boots_01,2,0,0,0,0,10,0,,,,,,,Plate_A_01Red_Boot_LL,Plate_A_01Red_Boot_FO,0
6994,,,,,INV_Boots_01,1,0,0,0,0,10,0,,,,,,,Mail_C_01Copper_Boot_LL,Mail_C_01Copper_Boot_FO,0
6995,,,,,INV_Chest_Chain,0,0,0,0,0,11,0,,,,Mail_B_01Red_Chest_TU,Mail_B_01Red_Chest_TL,,,,0
6996,,,,,INV_Bracer_06,0,0,0,0,0,10,0,,Mail_D_01Green_Glove_AL,,,,,,,0
6997,,,,,INV_Boots_01,2,0,0,0,0,10,0,,,,,,,Mail_B_03Silver_Boot_LL,Mail_B_03Silver_Boot_FO,0
6998,,,,,INV_Bracer_03,0,0,0,0,0,10,0,,Mail_B_03Silver_Bracer_AL,,,,,,,0
6999,,,,,INV_Gauntlets_04,0,0,0,0,0,10,0,,Mail_B_03Silver_Glove_AL,Mail_B_03Silver_Glove_HA,,,,,,0
7000,,,,,INV_Gauntlets_05,1,0,0,0,0,10,0,,Mail_B_01Black_Glove_AL,Mail_B_01Black_Glove_HA,,,,,,0
7001,,,,,INV_Belt_03,0,0,0,0,0,10,0,,,,,,Leather_A_01Green_Belt_LU,,,0
7002,,,,,INV_Boots_01,1,0,0,0,0,10,0,,,,,,,Mail_C_01Black_Boot_LL,Mail_C_01Black_Boot_FO,0
7003,,,,,INV_Boots_01,1,0,0,0,0,10,0,,,,,,,Mail_C_01Copper_Boot_LL,Mail_C_01Copper_Boot_FO,0
7004,LShoulder_Plate_D_04.mdx,RShoulder_Mail_A_01.mdx,Shoulder_Leather_A_01Black,Shoulder_Robe_C_02Red,INV_Shoulder_03,0,0,0,0,0,10,0,,,,,,,,,0
7005,,,,,INV_Bracer_09,0,0,0,0,0,10,0,,Mail_C_03Red_Bracer_AL,,,,,,,0
7006,,,,,INV_Belt_03,0,0,0,0,0,10,0,,,,,,Mail_B_03Silver_Belt_LU,,,0
7007,,,,,INV_Belt_03,0,0,0,0,0,10,0,,,,,,Plate_A_01Black_Belt_LU,,,0
7008,,,,,INV_Jewelry_Amulet_01,0,0,0,0,0,0,0,,,,,,,,,0
7009,Helm_Leather_A_02.mdx,,Helm_Leather_A_02Blue,,,0,0,0,0,0,0,0,,,,,,,,,0
7010,,,,,,0,0,0,0,0,0,0,Leather_Horde_B_02Blue_Sleeve_AU,,,Leather_Horde_B_02Blue_Chest_TU,Leather_Horde_B_02Blue_Chest_TL,,,,0
7011,,,,,,0,0,0,0,0,0,0,,,,,,Leather_Horde_B_02Blue_Pant_LU,Leather_Horde_B_02Blue_Pant_LL,,0
7012,,,,,INV_Misc_Horn_03,0,0,0,0,0,12,0,,,,,,,,,0
7013,,,,,INV_Misc_Bone_DwarfSkull_01,0,0,0,0,0,12,0,,,,,,,,,0
7014,,,,,INV_Scroll_01,0,0,0,0,0,20,0,,,,,,,,,0
7015,,,,,INV_Scroll_02,0,0,0,0,0,20,0,,,,,,,,,0
7016,,,,,INV_Chest_Samurai,0,0,0,0,0,9,0,Plate_A_01Silver_Sleeve_AU,Plate_A_01Silver_Glove_AL,,Plate_A_01Silver_Chest_TU,Plate_A_01Silver_Chest_TL,,,,0
7017,,,,,INV_Boots_01,1,0,0,0,0,8,0,,,,,,,Plate_D_02_Boot_LL,Plate_D_02_Boot_FO,0
7018,,,,,INV_Gauntlets_04,1,0,0,0,0,8,0,,Plate_D_02_Glove_AL,Plate_D_02_Glove_HA,,,,,,0
7019,LShoulder_Plate_D_02.mdx,RShoulder_Plate_D_02.mdx,Shoulder_Plate_D_02,Shoulder_Plate_D_02,INV_Shoulder_02,0,0,0,0,0,8,0,,,,,,,,,0
7020,Misc_2H_Pitchfork_A_01.mdx,,Misc_2H_Pitchfork_A_01Brown,,INV_Weapon_Halberd_04,0,0,0,0,0,9,0,,,,,,,,,0
7021,Misc_2H_Pitchfork_A_01.mdx,,Misc_2H_Pitchfork_A_01Brown,,INV_Weapon_Halberd_04,0,0,0,0,0,13,0,,,,,,,,,0
7022,Polearm_2H_Bladed_A_01.mdl,,Polearm_2H_Bladed_A_01,,INV_Spear_05,0,0,0,0,0,13,0,,,,,,,,,0
7023,,,,,INV_Misc_Bone_03,0,0,0,0,0,15,0,,,,,,,,,0
7024,,,,,INV_Stone_08,0,0,0,0,0,22,0,,,,,,,,,0
7025,,,,,INV_Bracer_09,0,0,0,0,0,8,0,,,,,,,,,0
7026,,,,,INV_Misc_Gem_Amethyst_02,0,0,0,0,0,24,0,,,,,,,,,0
7027,,,,,,0,0,0,0,0,0,0,Cloth_B_07White_Sleeve_AU,,,Cloth_B_02Pale_Chest_TU,,,,,0
7028,,,,,,0,0,1,0,0,0,0,,,,Cloth_A_02Brown_Chest_TU,Cloth_A_02Brown_Chest_TL,,,,0
7029,,,,,INV_Boots_09,0,0,0,0,0,0,0,,,,,,,,Dress_A_02Blue_Boot_FO,0
7030,,,,,INV_Staff_07,0,0,0,0,0,13,0,,,,,,,,,0
7031,,,,,INV_Stone_03,0,0,0,0,0,0,0,Cloth_A_03Crewman_Sleeve_AU,,,,,,,,0
7032,,,,,INV_Shirt_01,0,0,0,0,0,7,0,,,,Generic_HuAs_01_Chest_TU,Generic_HuAs_01_Chest_TL,,,,0
7033,,,,,,0,0,0,0,0,0,0,,,,,,Cloth_A_06Green_Pant_LU,Cloth_A_06Green_Pant_LL,,0
7034,,,,,,1,0,0,0,0,0,0,,,Leather_B_03_Glove_HA,,,,,,0
7035,,,,,INV_Ammo_Arrow_01,0,0,0,0,0,16,0,,,,,,,,,0
7036,,,,,INV_Misc_Bone_HumanSkull_01,0,0,0,0,0,12,0,,,,,,,,,0
7037,,,,,INV_Stone_07,0,0,0,0,0,16,0,,,,,,,,,0
7038,,,,,INV_Misc_Head_Human_01,0,0,0,0,0,15,0,,,,,,,,,0
7039,,,,,INV_Misc_Food_02,0,0,0,0,0,15,0,,,,,,,,,0
7040,,,,,INV_Axe_01,0,0,0,0,0,8,0,,,,,,,,,0
7041,,,,,INV_Misc_Orb_03,0,0,0,0,0,24,0,,,,,,,,,0
7042,,,,,INV_Misc_Bone_04,0,0,0,0,0,16,0,,,,,,,,,0
7043,,,,,INV_Misc_MonsterScales_01,0,0,0,0,0,16,0,,,,,,,,,0
7044,,,,,INV_Misc_Bone_HumanSkull_01,0,0,0,0,0,12,0,,,,,,,,,0
7045,,,,,INV_Misc_Gem_Ruby_01,0,0,0,0,0,24,0,,,,,,,,,0
7046,,,,,INV_Belt_07,0,0,0,0,0,7,0,,,,,,,,,0
7047,,,,,INV_Misc_Map_01,0,0,0,0,0,20,0,,,,,,,,,0
7531,Firearm_2H_Rifle_A_02.mdx,,Firearm_2H_Rifle_A_01Rusted,,INV_Weapon_Rifle_04,0,0,0,0,224,9,0,,,,,,,,,0
7532,Firearm_2H_Rifle_B_01.mdx,,Firearm_2H_Rifle_B_01Silver,,INV_Weapon_Rifle_01,0,0,0,0,224,9,0,,,,,,,,,0
7533,,,,,INV_Pants_02,0,0,0,0,0,7,0,,,,,,Cloth_Horde_A_01Green_Pant_LU,Cloth_Horde_A_01Green_Pant_LL,,0
7534,,,,,,1,0,1,0,0,0,0,Robe_C_02Black_Sleeve_AU,Robe_C_02Black_Sleeve_AL,,Robe_C_02Black_Chest_TU,Robe_C_02Black_Chest_TL,,,,0
7535,,,,,,0,0,0,0,0,0,0,,,,,,Robe_C_02Black_Pants_LU,Robe_C_02Black_Pant_LL,,0
7536,,,,,,0,0,0,0,0,0,0,,,,,,,Robe_C_02Black_Pant_LL,Cloth_A_05Black_Boot_FO,0
7537,,,,,INV_Boots_08,1,0,0,0,0,7,0,,,,,,,Leather_Horde_A_02Yellow_Boot_LL,Leather_Horde_A_02Yellow_Boot_FO,0
7538,,,,,,0,0,0,0,0,0,0,Plate_B_01Stormwind_Sleeve_AU,Plate_B_01Stormwind_Glove_AL,,Plate_B_01Stormwind_Chest_TU,Plate_B_01Stormwind_Chest_TL,,,,0
7539,,,,,,0,0,0,0,0,0,0,,,Plate_B_01Stormwind_Glove_HA,,,,,,0
7540,,,,,INV_Gauntlets_04,3,0,0,0,0,10,0,,Mail_B_02_Glove_AL,Mail_B_02_Glove_HA,,,,,,0
7541,LShoulder_Plate_B_01.mdx,RShoulder_Plate_B_01.mdx,Shoulder_Plate_B_01Stormwind,Shoulder_Plate_B_01Stormwind,,0,0,0,0,0,0,0,,,,,,,,,0
7542,,,,,,0,0,0,0,0,0,0,,,,,,Robe_B_02White_Belt_LU,,,0
7543,,,,,,0,0,1,0,0,0,0,,,,,,Robe_B_02White_Pants_LU,Robe_B_02White_Pant_LL,,0
7544,,,,,INV_Misc_Root_02,0,0,0,0,0,14,0,,,,,,,,,0
7545,,,,,INV_Belt_01,0,0,0,0,0,7,0,,,,,,Leather_Horde_A_02Yellow_Belt_LU,,,0
7546,,,,,,0,0,0,0,0,0,0,Cloth_A_02Red_Sleeve_AU,Cloth_A_05Red_Bracer_AL,,Cloth_A_02Red_Chest_TU,Cloth_A_02Red_Chest_TL,,,,0
7547,,,,,INV_Misc_Cape_10,0,0,0,0,0,7,0,,,,,,,,,0
7548,,,,,,0,0,0,0,0,0,0,,,,,,Robe_B_04White_Belt_LU,,,0
7549,,,,,,0,0,1,0,0,0,0,,,,,,Robe_B_04White_Pants_LU,Robe_B_04White_Pant_LL,,0
7550,,,,,INV_Bracer_11,0,0,0,0,0,7,0,,Cloth_Horde_A_02Tan_Bracer_AL,,,,,,,0
7551,,,,,INV_Shirt_02,0,0,0,0,0,7,0,Leather_Horde_A_01Brown_Sleeve_AU,,,Leather_Horde_A_01Brown_Chest_TU,Leather_Horde_A_01Brown_Chest_TL,,,,0
7552,,,,,INV_Shirt_02,0,0,0,0,0,7,0,Leather_Horde_A_01Green_Sleeve_AU,,,Leather_Horde_A_01Green_Chest_TU,Leather_Horde_A_01Green_Chest_TL,,,,0
7553,LShoulder_Leather_A_05.mdx,RShoulder_Leather_A_05.mdx,Shoulder_Leather_A_05Yellow,Shoulder_Leather_A_05Yellow,INV_Shoulder_07,0,0,0,0,0,7,0,,,,,,,,,0
7554,,,,,INV_Boots_01,1,0,0,0,0,10,0,,,,,,,Mail_A_03Silver_Boot_LL,Mail_A_03Silver_Boot_FO,0
7555,Sword_1H_Short_A_02.mdx,,Sword_1H_Short_A_02Silver,,INV_Sword_20,0,0,0,0,0,8,0,,,,,,,,,0
7556,Hammer_2H_Maul_B_02.mdx,,Hammer_2H_Maul_B_02Green,,INV_Hammer_04,0,0,0,0,0,9,0,,,,,,,,,0
7557,Misc_1H_Lantern_A_01.mdx,,Misc_1H_Lantern_A_01Silver,,INV_Misc_Lantern_01,0,0,0,0,0,8,0,,,,,,,,,0
7558,Hammer_1H_Standard_A_01.mdx,,Hammer_1H_Standard_A_01Silver,,INV_Hammer_03,0,0,0,0,0,8,0,,,,,,,,,0
7559,Shield_Militia_A_01.mdx,,Shield_Militia_A_01Copper,,INV_Shield_06,0,0,0,0,0,9,0,,,,,,,,,0
7560,,,,,INV_Pants_02,0,0,0,0,0,7,0,,,,,,Leather_Horde_A_02Yellow_Pant_LU,Leather_Horde_A_02Yellow_Pant_LL,,0
7561,,,,,,0,0,0,0,0,0,0,Mail_B_03Silver_Sleeve_AU,Mail_B_03Silver_Sleeve_AL,,Mail_B_01Black_Chest_TU,Mail_B_01Black_Chest_TL,,,,0
7562,,,,,,0,0,0,0,0,0,0,,,,,,Mail_B_01Black_Pant_LU,,,0
7563,,,,,INV_Belt_03,0,0,0,0,0,10,0,,,,,,Mail_A_03Silver_Belt_LU,,,0
7564,,,,,,0,0,0,0,0,0,0,,,Mail_B_03Silver_Glove_HA,,,,,,0
7565,,,,,INV_Misc_Idol_01,0,0,0,0,0,14,0,,,,,,,,,0
7566,,,,,INV_Misc_Bowl_01,0,0,0,0,0,14,0,,,,,,,,,0
7567,,,,,,0,0,0,0,0,0,0,,,Mail_B_02Copper_Glove_HA,,,,,,0
7568,,,,,INV_Potion_11,0,0,0,0,0,0,0,,,,,,,,,0
7569,,,,,INV_Jewelry_Necklace_01,0,0,0,0,0,0,0,,,,,,,,,0
7570,,,,,INV_Jewelry_Necklace_01,0,0,0,0,0,14,0,,,,,,,,,0
7571,,,,,INV_Gauntlets_06,0,0,0,0,0,7,0,,Cloth_Horde_A_02Tan_Glove_AL,Cloth_Horde_A_02Tan_Glove_HA,,,,,,0
7572,,,,,INV_Misc_StoneTablet_03,0,0,0,0,0,14,0,,,,,,,,,0
7573,,,,,INV_Misc_Herb_03,0,0,0,0,0,23,0,,,,,,,,,0
7574,,,,,INV_Belt_01,0,0,0,0,0,7,0,,,,Leather_Horde_A_02Brown_Chest_TU,Leather_Horde_A_02Brown_Chest_TL,,,,0
7575,,,,,INV_Orb_Arcanite_01,0,0,0,0,0,14,0,,,,,,,,,0
7576,,,,,,0,0,0,0,0,0,0,Cloth_B_01Gray_Sleeve_AU,Cloth_B_01Gray_Glove_AL,,Robe_A_01Gray_Chest_TU,Robe_A_01Gray_Chest_TL,,,,0
7577,,,,,,0,0,1,0,0,0,0,,,,,,Robe_A_01Gray_Pants_LU,Robe_A_01Gray_Pant_LL,,0
7578,,,,,INV_Boots_09,0,0,0,0,0,7,0,,,,,,,,Cloth_A_06Black_Boot_FO,0
7579,,,,,,2,0,0,0,0,0,0,,,,,,,Cloth_A_06Black_Boot_LL,Cloth_A_06Black_Boot_FO,0
7580,,,,,,2,0,0,0,0,0,0,Cloth_B_05SwashA_Sleeve_AU,Cloth_B_05SwashA_Sleeve_AL,,Cloth_B_02Red_Chest_TU,Cloth_B_02Red_Chest_TL,,,,0
7581,,,,,,2,0,0,0,0,0,0,,,,,,Cloth_A_01Black_Pant_LU,Cloth_A_01Black_Pant_LL,,0
7582,,,,,,0,0,0,0,0,0,0,,,,,,,,Leather_Horde_C_01Black_Boot_FO,0
7583,,,,,INV_Boots_01,0,0,0,0,0,11,0,,,,,,,,Cloth_B_03BlackSilver_Boot_FO,0
7584,,,,,,1,0,0,0,0,0,0,,,Cloth_B_03BlackSilver_Glove_HA,,,,,,0
7585,,,,,INV_Misc_Cape_06,0,0,0,0,0,10,0,,,,,,,,,0
7586,,,,,,2,0,0,0,0,0,0,Cloth_C_02Black_Sleeve_AU,Cloth_C_02Blue_Sleeve_AL,,Cloth_C_02Blue_Chest_TU,Cloth_C_02Blue_Chest_TL,,,,0
7587,,,,,INV_Pants_02,0,0,0,0,0,7,0,,,,,,Cloth_B_07Brown_Pant_LU,Cloth_B_07Brown_Pant_LL,,0
7588,,,,,INV_Misc_Bandage_18,0,0,0,0,0,20,0,,,,,,,,,0
7589,,,,,INV_Misc_Bandage_18,0,0,0,0,0,20,0,,,,,,,,,0
7590,Axe_1H_Hatchet_A_01.mdx,,Axe_1H_Hatchet_A_02Silver,,INV_Axe_01,0,0,0,0,0,8,0,,,,,,,,,0
7591,,,,,,0,0,0,0,0,0,0,,,,Cloth_A_06Green_Chest_TU,Cloth_A_06Green_Chest_TL,,,,0
7592,,,,,,0,0,0,0,0,0,0,,,,,,Cloth_C_02Purple_Pant_LU,Cloth_C_02Purple_Pant_LL,,0
7593,,,,,INV_Misc_LeatherScrap_02,0,0,0,0,0,20,0,,,,,,,,,0
7594,,,,,INV_Misc_LeatherScrap_08,0,0,0,0,0,20,0,,,,,,,,,0
7595,,,,,INV_Misc_LeatherScrap_03,0,0,0,0,0,20,0,,,,,,,,,0
7596,,,,,INV_Misc_Bandage_07,0,0,0,0,0,20,0,,,,,,,,,0
7597,Hammer_2H_Maul_A_02.mdx,,Hammer_2H_Maul_A_02Black,,INV_Hammer_03,0,0,0,0,0,9,0,,,,,,,,,0
7598,,,,,INV_Misc_Bandage_17,0,0,0,0,0,20,0,,,,,,,,,0
7599,,,,,,0,0,0,0,0,0,0,Cloth_B_05SwashA_Sleeve_AU,,,Cloth_B_05SwashA_Chest_TU,Cloth_B_05SwashA_Chest_TL,,,,0
7600,Bow_1H_Standard_A_01.mdx,,Bow_1H_Standard_A_01Purple,,INV_Weapon_Bow_05,0,0,0,0,5,13,0,,,,,,,,,0
7601,,,,,INV_Misc_Bandage_10,0,0,0,0,0,20,0,,,,,,,,,0
7602,,,,,INV_Misc_Wrench_01,0,0,0,0,0,8,0,,,,,,,,,0
7603,Bow_1H_Standard_A_01.mdx,,Bow_1H_Standard_A_01Black,,INV_Weapon_Bow_05,0,0,0,0,5,13,0,,,,,,,,,0
7604,Bow_1H_Standard_A_02.mdx,,Bow_1H_Standard_A_02Blue,,INV_Weapon_Bow_12,0,0,0,0,5,13,0,,,,,,,,,0
7605,,,,,,1,0,0,0,0,0,0,,,,,,Dress_A_02Blue_Pant_LU,,,0
7606,,,,,,0,0,0,0,0,0,0,,,,,,,Leather_A_04Dark_Pant_LL,Leather_A_04Dark_Boot_FO,0
7607,,,,,INV_Pants_02,0,0,1,0,0,7,0,,,,,,Cloth_A_06Blue_Pant_LU,Cloth_A_05Blue_Boot_LL,,0
7608,,,,,,0,0,0,0,0,0,0,,,,Cloth_A_06Blue_Chest_TU,Cloth_A_06Blue_Chest_TL,Cloth_A_01Black_Pant_LU,,,0
7609,,,,,,0,0,0,0,0,0,0,,,,Cloth_Horde_A_01Black_Chest_TU,Cloth_Horde_A_01Black_Chest_TL,,,,0
7610,,,,,,0,0,0,0,0,0,0,,,,,,Dress_A_02Blue_Pant_LU,,,0
7611,,,,,,2,0,0,0,0,0,0,Cloth_C_02Blue_Sleeve_AU,Cloth_C_02Blue_Sleeve_AL,,,,,,,0
7612,,,,,INV_Misc_Ear_Human_01,0,0,0,0,0,15,0,,,,,,,,,0
7613,,,,,INV_Jewelry_Ring_02,0,0,0,0,0,0,0,,Leather_A_04Black_Bracer_AL,,,,,,,0
7614,,,,,,0,0,0,0,0,0,0,Cloth_A_01Black_Sleeve_AU,Cloth_A_01Black_Sleeve_AL,,Cloth_C_01Black_Chest_TU,Cloth_C_01Black_Chest_TL,,,,0
7615,,,,,,3,0,0,0,0,0,0,,,,,,,Leather_A_01Black_Boot_LL,Leather_B_01Black_Boot_FO,0
7616,,,,,,0,0,0,0,0,0,0,,,,Robe_A_02Red_Chest_TU,Robe_A_02Red_Chest_TL,,,,0
7617,,,,,,0,0,0,0,0,0,0,Cloth_C_02Blue_Sleeve_AU,,,,,,,,0
7618,,,,,,0,0,0,0,0,0,0,,,,Cloth_B_06Brown_Chest_TU,Cloth_B_06Brown_Chest_TL,,,,0
7619,,,,,,0,0,0,0,0,0,0,,,,,,Cloth_A_06Blue_Belt_LU,,,0
7620,,,,,,0,0,0,0,0,0,0,,,,,,,Cloth_C_02Purple_Boot_LL,Cloth_C_02Purple_Boot_FO,0
7621,,,,,,0,0,0,0,0,0,0,Cloth_B_07White_Sleeve_AU,,,Cloth_B_07White_Chest_TU,Cloth_B_07White_Chest_TL,,,,0
7622,,,,,,0,0,0,0,0,0,0,,,,,,Cloth_C_04Brown_Pant_LU,Cloth_C_04Brown_Pant_LL,,0
7623,,,,,,2,0,0,0,0,0,0,,,,,,,Cloth_C_04Brown_Boot_LL,Cloth_C_04Brown_Boot_FO,0
7624,,,,,INV_Misc_Bomb_01,0,0,0,0,0,8,0,,,,,,,,,0
7625,,,,,INV_Misc_Bomb_02,0,0,0,0,0,8,0,,,,,,,,,0
7626,,,,,INV_Misc_Bomb_05,0,0,0,0,0,8,0,,,,,,,,,0
7627,,,,,INV_Misc_Bomb_04,0,0,0,0,0,8,0,,,,,,,,,0
7628,,,,,INV_Misc_Milk_01,0,0,0,0,0,17,0,,,,,,,,,0
7629,,,,,INV_Misc_Note_06,0,0,0,0,0,20,0,,,,,,,,,0
7630,,,,,INV_Letter_15,0,0,0,0,0,19,0,,,,,,,,,0
7631,,,,,,0,0,0,0,0,0,0,Cloth_A_07Bloody_Sleeve_AU,Cloth_A_07Bloodier_Sleeve_AL,,,,,,,0
7632,,,,,,0,0,0,0,0,0,0,,,,,,Plate_B_03Sentinel_Pant_LU,,,0
7633,,,,,,0,0,0,0,0,0,0,,,,,,Plate_B_03Sentinel_Pant_LU,Cloth_A_07Bloodier_Pant_LL,,0
7634,,,,,,0,0,0,0,0,0,0,,Cloth_A_07Bloodier_Glove_AL,,,,,,,0
7635,,,,,,0,0,0,0,0,0,0,,,Cloth_A_07Bloodier_Glove_HA,,,,,,0
7636,,,,,INV_Misc_Book_11,0,0,0,0,0,0,0,,,,,,,,,0
7637,,,,,INV_Misc_Book_11,0,0,0,0,0,19,0,,,,,,,,,0
7638,,,,,INV_Pants_Wolf,2,0,0,0,0,11,0,,,,,,Leather_A_03Black_Pant_LU,Leather_A_03Black_Pant_LL,,0
7639,,,,,,1,0,0,0,0,0,0,Cloth_B_04WhiteRed_Sleeve_AU,Cloth_B_04WhiteRed_Sleeve_AL,,Cloth_B_04WhiteRed_Chest_TU,Cloth_B_04WhiteRed_Chest_TL,,,,0
7640,,,,,,0,0,0,0,0,0,0,Cloth_C_02Blue_Sleeve_AU,,,Cloth_C_01Blue_Chest_TU,Cloth_C_01Blue_Chest_TL,,,,0
7641,,,,,,0,0,1,0,0,0,0,,,,,,Robe_A_02White_Pants_LU,Robe_A_02White_Pant_LL,,0
7642,,,,,,0,0,0,0,0,0,0,,,,Cloth_A_06Brown_Chest_TU,,,,,0
7643,,,,,,0,0,0,0,0,0,0,,,,,,Cloth_A_04Brown_Pant_LU,,,0
7644,,,,,,0,0,0,0,0,0,0,,,,Cloth_A_04Blue_Chest_TU,Cloth_A_04Blue_Chest_TL,,,,0
7645,,,,,,0,0,0,0,0,0,0,,,,,,Cloth_A_04Blue_Pant_LU,Cloth_A_04Blue_Pant_LL,,0
7646,,,,,,0,0,0,0,0,0,0,,,,,,Cloth_A_06Brown_Pant_LU,,,0
7647,,,,,,0,0,0,0,0,0,0,,,,,,Leather_B_03Green_Pant_LU,Leather_B_03Green_Pant_LL,,0
7648,,,,,,0,0,0,0,0,0,0,,,,Cloth_A_07Clean_Chest_TU,,,,,0
7649,,,,,INV_Letter_13,0,0,0,0,0,19,0,,,,,,,,,0
7650,,,,,,0,0,0,0,0,0,0,,,,Leather_C_03Green_Chest_TU,Leather_C_03Green_Chest_TL,,,,0
7651,,,,,,0,0,0,0,0,0,0,,Leather_C_03Green_Bracer_AL,,,,,,,0
7652,,,,,,0,0,0,0,0,0,0,Cloth_A_07Dirty_Sleeve_AU,,,,,,,,0
7653,,,,,INV_Boots_05,1,0,0,0,0,7,0,,,,,,,Cloth_A_07Dirty_Pant_LL,Cloth_C_01Black_Boot_FO,0
7654,,,,,,0,0,0,0,0,0,0,,Cloth_A_07Dirty_Sleeve_AL,,,,,,,0
7655,,,,,,0,0,0,0,0,0,0,,,Cloth_A_07Dirty_Glove_HA,,,,,,0
7656,,,,,,0,0,0,0,0,0,0,Cloth_A_07Dirty_Sleeve_AU,Cloth_A_07Dirty_Sleeve_AL,,,,,,,0
7657,,,,,,0,0,0,0,0,0,0,,,,,,,Cloth_A_07Dirty_Pant_LL,Cloth_B_01Gray_Boot_FO,0
7658,,,,,,0,0,0,0,0,0,0,,Cloth_A_07Bloodier_Sleeve_AL,,,,,,,0
7659,,,,,,0,0,0,0,0,0,0,,,,,,,Cloth_A_07Bloodier_Boot_LL,Cloth_A_07Bloody_Boot_FO,0
7660,,,,,,2,0,0,0,0,0,0,Robe_A_01White_Sleeve_AU,Robe_A_01White_Sleeve_AL,,Cloth_B_01Purple_Chest_TU,Cloth_B_01Purple_Chest_TL,,,,0
7661,,,,,,0,0,0,0,0,0,0,,,,,,Robe_A_01White_Pants_LU,Robe_A_01White_Pant_LL,,0
7662,,,,,INV_Belt_04,0,0,0,0,0,7,0,,,,,,Leather_Horde_B_02Brown_Belt_LU,,,0
7663,,,,,,0,0,0,0,0,0,0,Cloth_A_07Bloodier_Sleeve_AU,Cloth_A_07Bloodier_Sleeve_AL,,Cloth_A_07Bloodier_Chest_TU,Cloth_A_07Bloodier_Chest_TL,,,,0
7664,,,,,,0,0,0,0,0,0,0,Plate_B_01Stormwind_Sleeve_AU,Plate_B_01Stormwind_Sleeve_AL,,Plate_B_01Stormwind_Chest_TU,Plate_B_01Stormwind_Chest_TL,Plate_B_01Stormwind_Pant_LU,,,0
7665,,,,,,0,0,0,0,0,0,0,,,,,,Plate_B_01Stormwind_Pant_LU,Plate_B_01Theramore_Pant_LL,,0
7666,LShoulder_Plate_B_01.mdx,,Shoulder_Plate_A_01Black,,,0,0,0,0,0,0,0,,,,,,,,,0
8082,,,,,INV_Pants_03,0,0,0,0,0,11,0,,,,,,Robe_D_02Red_Pant_LU,Robe_D_02Red_Pant_LL,,0
