ID,SoundType,Name,File[0],File[1],File[2],File[3],File[4],File[5],File[6],File[7],File[8],File[9],Freq[0],Freq[1],Freq[2],Freq[3],Freq[4],Freq[5],Freq[6],Freq[7],Freq[8],Freq[9],DirectoryBase,VolumeFloat,Pitch,PitchVariation,Flags,MinDistance,MaxDistance,EAXDef
1180,10,QuillBoarPreAggro,QuillBoarPreAggro.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\QuillBoar,0.69,1,0,0,8,45,2
1181,10,QuillBoarAggro,QuillBoarAggro.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\QuillBoar,0.69,1,0,0,8,45,2
1182,3,CrabFootSteps,CrabFootSteps1.wav,CrabFootSteps2.wav,CrabFootSteps3.wav,CrabFootSteps4.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Creature\Crab,0.2,3,0,1024,3.2,45,2
1183,9,PickUpBag,PickUpBag.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.5,1,0,0,8,45,2
1184,9,PickupBook,PickUpBook.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.5,1,0,0,8,45,2
1185,9,PickUpCloth_Leather,PickUpCloth_Leather01.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.5,1,0,0,8,45,2
1186,9,PickUpFoodGeneric,PickUpFoodGeneric.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.4,1,0,0,8,45,2
1187,9,PickUpHerb,PickUpHerb.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,1,1,0,0,8,45,2
1188,9,PickUpLargeChain,PickUpLargeChain.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.7,1,0,0,8,45,2
1189,9,PickUpMeat,PickUpMeat.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.4,1,0,0,8,45,2
1190,9,PickUpMetalLarge,PickUpMetalLArge.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.6,1,0,0,8,45,2
1191,9,PickUpMetalSmall,PickUpMetalSmall.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.7,1,0,0,8,45,2
1192,9,PickUpParchment_Paper,PickUpParchment_Paper.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.6,1,0,0,8,45,2
1193,9,PickUpRing,PickUpRing.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.7,1,0,0,8,45,2
1194,9,PickUpRocks_Ore,PickUpRocks_Ore01.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.5,1,0,0,8,45,2
1195,9,PickUpSmallChain,PickUpSmallChain.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.7,1,0,0,8,45,2
1196,9,PickUpWand,PickUpWand.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.5,1,0,0,8,45,2
1197,9,PickUpWater_Liquid,PickUpWater_Liquid01.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.5,1,0,0,8,45,2
1198,9,PickUpWoodSmall,PickUpWoodSmall.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.7,1,0,0,8,45,2
1199,9,PickUpWoodLarge,PickUpWoodLarge.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.5,1,0,0,8,45,2
1200,9,PutDownBag,PutDownBag.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.5,1,0,0,8,45,2
1201,9,PutDownBook,PutDownBook.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.5,1,0,0,8,45,2
1202,9,PutDownClothLeather,PutDownCloth_Leather01.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.5,1,0,0,8,45,2
1203,9,PutDownFoodGeneric,PutDownFoodGeneric.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.5,1,0,0,8,45,2
1204,9,PutDownGems,PutDownGems.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.5,1,0,0,8,45,2
1205,9,PutDownHerb,PutDownHerb.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.9,1,0,0,8,45,2
1206,9,PutDownLargeChain,PutDownLArgeChain.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.6,1,0,0,8,45,2
1207,9,PutDownLargeMetal,PutDownLArgeMEtal.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.7,1,0,0,8,45,2
1208,9,PutDownMeat,PutDownMeat.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.35,1,0,0,8,45,2
1209,9,PutDownParchment_Paper,PutDownParchment_Paper.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.5,1,0,0,8,45,2
1210,9,PutDownRing,PutDownRing.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.7,1,0,0,8,45,2
1211,9,PutDownRock_Ore,PutDownRocks_Ore01.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.5,1,0,0,8,45,2
1212,9,PutDownSmallChain,PutDownSmallChain.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.6,1,0,0,8,45,2
1213,9,PutDownSmallMetal,PutDownSmallMEtal.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.6,1,0,0,8,45,2
1214,9,PutDownWand,PutDownWand.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.5,1,0,0,8,45,2
1215,9,PutDownWater_Liquid,PutDownWater_Liquid01.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.5,1,0,0,8,45,2
1216,9,PutDownWoodLarge,PutDownWoodLarge.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.5,1,0,0,8,45,2
1217,9,PutDownWoodSmall,PutDownWoodSmall.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.6,1,0,0,8,45,2
1218,0,PickUpGems,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,,1,1,0,0,8,45,2
1221,9,PickupGems,PickUpGems.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.5,1,0,0,8,45,2
1225,10,CrabAttack,CrabAttackA.wav,CrabAttackB.wav,CrabAttackC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Creature\Crab,0.6,1,0,0,8,45,2
1226,10,CrabWound,CrabWoundA.wav,CrabWoundB.wav,CrabWoundC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Creature\Crab,0.6,1,0,0,8,45,2
1227,10,CrabWoundCrit,CrabWoundCrit.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\Crab,0.6,1,0,0,8,45,2
1228,10,CrabDeath,CrabDeathA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\Crab,0.69,1,0,0,8,45,2
1229,10,CrabPreAggro,CrabPreAggro.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\Crab,0.6,1,0,0,8,45,2
1230,10,CrabAggro,CrabAggro.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\Crab,0.6,1,0,0,8,45,2
1231,10,ThreshadonAttack,ThreshadonAttackA.wav,ThreshadonAttackB.wav,ThreshadonAttackC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Creature\Threshadon,0.6,1,0,0,8,45,2
1232,10,ThreshadonWound,ThreshadonWoundA.wav,ThreshadonWoundB.wav,ThreshadonWoundC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Creature\Threshadon,0.6,1,0,0,8,45,2
1233,10,ThreshadonWoundCrit,ThreshadonWoundCritA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\Threshadon,0.6,1,0,0,8,45,2
1234,10,ThreshadonDeath,ThreshadonDeathA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\Threshadon,0.6,1,0,0,8,45,2
1235,10,ThreshadonPreAggro,ThreshadonPreAggroA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\Threshadon,0.6,1,0,0,8,45,2
1236,10,ThreshadonAggro,ThreshadonAggroA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\Threshadon,0.6,1,0,0,8,45,2
1237,10,TitanPreAggro,TitanMalePreAggroA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\TitanMale,0.9,1,0,0,8,45,2
1238,10,TitanMaleAggro,TitanMaleAggroA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\TitanMale,0.9,1,0,0,8,45,2
1239,10,WindegoAttack,WendigoAttackA.wav,WendigoAttackB.wav,WendigoAttackC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Creature\Wendigo,0.69,1,0,0,8,45,2
1240,10,WindegoWound,WendigoWoundA.wav,WendigoWoundB.wav,WendigoWoundC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Creature\Wendigo,0.69,1,0,0,8,45,2
1241,10,WindegoCrit,WendigoWoundCritA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\Wendigo,0.69,1,0,0,8,45,2
1242,10,WindegoDeath,WendigoDeathA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\Wendigo,0.8,1,0,0,8,45,2
1243,10,WindegoAggro,WendigoAggroA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\Wendigo,0.69,1,0,0,8,45,2
1244,10,WindegoPreAggro,WendigoPreAggroA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\Wendigo,0.69,1,0,0,8,45,2
1245,10,FelHoundAttack,FelHoundAttackA.wav,FelHoundAttackB.wav,FelHoundAttackC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Creature\FelHound,0.69,1,0,0,8,45,2
1246,10,FelHoundWound,FelHoundWoundA.wav,FelHoundWoundB.wav,FelHoundWoundC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Creature\FelHound,0.69,1,0,0,8,45,2
1247,10,FelHoundWoundCrit,FelHoundWoundCritA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\FelHound,0.69,1,0,0,8,45,2
1248,10,FelHoundPreAggro,FelHoundPreAggroA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\FelHound,0.69,1,0,0,8,45,2
1249,10,FelHoundAggro,FelHoundAggroA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\FelHound,0.69,1,0,0,8,45,2
1250,10,FelHoundDeath,FelHoundDeathA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\FelHound,0.69,1,0,0,8,45,2
1257,3,FootstepHorseSnow,mFootstepsHorseSnow01.wav,mFootstepsHorseSnow02.wav,mFootstepsHorseSnow04.wav,mFootstepsHorseSnow03.wav,mFootstepsHorseSnow05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Creature\Horse,0.3,1,0,1024,4.48,45,2
1258,10,HumanAttackA,HumanMaleAttackA.wav,HumanMaleAttackB.wav,HumanMaleAttackC.wav,HumanMaleAttackD.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Human\Male,0.69,1,0,0,8,45,2
1259,10,HumanWound,HumanMaleWoundA.wav,HumanMaleWoundB.wav,HumanMaleWoundC.wav,HumanMaleWoundD.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Human\Male,0.69,1,0,0,8,45,2
1260,10,HumanWoundCrit,HumanMaleWoundCritA.wav,HumanMaleWoundCritB.wav,,,,,,,,,1,1,0,0,0,0,0,0,0,0,Sound\Character\Human\Male,0.69,1,0,0,8,45,2
1261,10,HumanDeath,HumanMaleDeathA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Human\Male,0.69,1,0,0,8,45,2
1262,10,HumanPreAggro,HumanMalePreAggroA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Human\Male,0.69,1,0,0,8,45,2
1263,10,New Sound,HumanMaleAggroA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Human\Male,0.69,1,0,0,8,45,2
1264,2,LOOTWINDOWOPENEMPTY,igLootCreatureEmpty.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\interface,0.7,1,0,32,8,45,2
1265,3,HarvestGolem,HarvestGolemFootstepA.wav,HarvestGolemFootstepB.wav,HarvestGolemFootstepC.wav,HarvestGolemFootstepD.wav,HarvestGolemFootstepE.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Creature\HarvestGolem,0.69,1,0,1024,3,45,2
1266,16,DeathThudWaterSmall,mDeathImpactSmallWaterA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Effects\DeathImpacts\InWater,0.3,1,0,0,8,45,2
1267,16,DeathThudWaterMedium,mDeathImpactMediumWaterA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Effects\DeathImpacts\InWater,0.3,1,0,0,8,45,2
1268,16,DeathThudWaterGiant,mDeathImpactGiantWaterA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Effects\DeathImpacts\InWater,0.6,1,0,0,8,45,2
1269,16,DeathThudWaterColossal,mDeathImpactColossalWaterA.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Effects\DeathImpacts\InWater,0.6,1,0,0,8,45,2
1270,1,HolyImpactDDLow,HolyImpactDDLow.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells\DirectDamage,1,1,0,0,8,45,2
1272,1,HolyImpactDDHigh,HolyImpactDDHigh.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells\DirectDamage,0.69,1,0,0,8,45,2
1273,1,HolyImpactDDUber,HolyImpactDDUber.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells\DirectDamage,0.69,1,0,0,8,45,2
1274,10,GenericWingGlide,WingFlutter1.wav,WingFlutter2.wav,WingFlutter3.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Creature\WingFlaps,1,1,0,0,8,45,2
1277,25,ChestOpen,UnSheathWood.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\interface,1,1,0,0,4.48,45,2
1278,25,ChestClose,SheathWood.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\interface,1,1,0,0,4.48,45,2
1279,25,ChestBounce,UiLootPickUpItem.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\interface,1,1,0,0,4.48,45,2
1280,25,ChestSpin,LevelUp.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\interface,1,1,0,0,4.48,45,2
1281,25,ChestOpened,intro1.mp3,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Music\GlueScreenMusic,1,1,0,0,4.48,45,2
1282,25,ChestClosed,aAzeDusDay1.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\tempAmbience,1,1,0,0,4.48,45,2
1283,10,FireElemental,FireElementalAttackA.wav,FireElementalAttackB.wav,FireElementalAttackC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Creature\ElementalFire,0.69,1,0,0,8,45,2
1284,10,FireElementalWound,FireElementalWoundA.wav,FireElementalWoundB.wav,FireElementalWoundC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Creature\ElementalFire,0.69,1,0,0,8,45,2
1285,10,FireElementalWoundCrit,FireElementalWoundCrit.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\ElementalFire,0.69,1,0,0,8,45,2
1286,10,FireElementalDeath,FireElementalDeathA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\ElementalFire,0.69,1,0,0,8,45,2
1287,10,FireElementalPreAggro,FireElementalAggro.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\ElementalFire,0.69,1,0,0,8,45,2
1288,10,FireElementalAggro,FireElementalAggro.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\ElementalFire,0.69,1,0,0,8,45,2
1289,10,HumanMalePeasantAttack,HumanPesantMaleAttackA.wav,HumanPesantMaleAttackB.wav,HumanPesantMaleAttackC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanPesantMale,0.69,1,0,0,8,45,2
1290,10,HumanMalePeasantWound,HumanPesantMaleWoundA.wav,HumanPesantMaleWoundB.wav,HumanPesantMaleWoundC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanPesantMale,0.69,1,0,0,8,45,2
1291,10,HumanMalePeasantWoundCrit,HumanPesantMaleWoundCrit.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanPesantMale,0.69,1,0,0,8,45,2
1292,10,HumanMalePeasantDeath,HumanPesantMaleDeathA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanPesantMale,0.69,1,0,0,8,45,2
1293,10,HumanMalePeasantPreAggro,HumanPesantMalePreAggro.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanPesantMale,0.69,1,0,0,8,45,2
1294,10,HumanMalePeasantAggro,HumanPesantMaleAggro.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanPesantMale,0.69,1,0,0,8,45,2
1295,10,HumanMalePirateLightAttack,HumanMalePirateAttackA.wav,HumanMalePirateAttackB.wav,HumanMalePirateAttackC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanMalePirate,0.69,1,0,0,8,45,2
1296,10,HumanMalePirateLightWound,HumanMalePirateWoundA.wav,HumanMalePirateWoundB.wav,HumanMalePirateWoundC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanMalePirate,0.69,1,0,0,8,45,2
1297,10,HumanMalePirateLightWoundCrit,HumanMalePirateWoundCrit.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanMalePirate,0.69,1,0,0,8,45,2
1298,10,HumanMalePirateLightDeath,HumanMalePirateDeathA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanMalePirate,0.69,1,0,0,8,45,2
1299,10,HumanMalePirateLightPreAggro,HumanMalePiratePreAggro.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanMalePirate,0.69,1,0,0,8,45,2
1300,10,HumanMalePirateLightAggro,HumanMalePirateAggroA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanMalePirate,0.69,1,0,0,8,45,2
1301,10,HumanMalePirateHeavyAttack,HumanMalePirateHeavyAttackA.wav,HumanMalePirateHeavyAttackB.wav,HumanMalePirateHeavyAttackC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanMalePirateHeavy,0.69,1,0,0,8,45,2
1627,12,DwarfMale_CantUsePotionCooling,DwarfMale_err_potioncooldown01.wav,DwarfMale_err_potioncooldown02.wav,DwarfMale_err_potioncooldown03.wav,DwarfMale_err_potioncooldown04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Dwarf\DwarfMaleErrorMessages,0.69,1,0,0,8,45,2
1630,12,DwarfMale_CantAffordNotEnoughMo,DwarfMale_err_notenoughmoney01.wav,DwarfMale_err_notenoughmoney02.wav,DwarfMale_err_notenoughmoney03.wav,DwarfMale_err_notenoughmoney04.wav,DwarfMale_err_notenoughmoney05.wav,DwarfMale_err_notenoughmoney06.wav,DwarfMale_err_notenoughmoney07.wav,,,,1,1,1,1,1,1,1,0,0,0,Sound\Character\Dwarf\DwarfMaleErrorMessages,0.69,1,0,0,8,45,2
1631,12,DwarfMale_CantEquipNotEquippabl,DwarfMale_err_notequippable01.wav,DwarfMale_err_notequippable02.wav,,,,,,,,,1,1,0,0,0,0,0,0,0,0,Sound\Character\Dwarf\DwarfMaleErrorMessages,0.69,1,0,0,8,45,2
1632,12,DwarfMale_CantEquipNotOwner,DwarfMale_err_notowner01.wav,DwarfMale_err_notowner02.wav,DwarfMale_err_notowner03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Dwarf\DwarfMaleErrorMessages,0.69,1,0,0,8,45,2
1633,12,DwarfMale_CantCastOutofRange,DwarfMale_err_outofrange01.wav,DwarfMale_err_outofrange02.wav,DwarfMale_err_outofrange03.wav,DwarfMale_err_outofrange04.wav,DwarfMale_err_outofrange05.wav,DwarfMale_err_outofrange06.wav,,,,,1,1,1,1,1,1,0,0,0,0,Sound\Character\Dwarf\DwarfMaleErrorMessages,0.69,1,0,0,8,45,2
1634,12,DwarfMale_CantUseNoProficiency,DwarfMale_err_cantequipever02.wav,DwarfMale_err_cantequipever03.wav,,,,,,,,,1,1,0,0,0,0,0,0,0,0,Sound\Character\Dwarf\DwarfMaleErrorMessages,0.69,1,0,0,8,45,2
1309,10,NightElfMaleWoundCrit,NightElfMaleWoundCrit.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\NightElf\NightElfMale,0.69,1,0,0,8,45,2
1310,10,NightElfMaleDeath,NightElfMaleDeathA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\NightElf\NightElfMale,0.69,1,0,0,8,45,2
1315,10,ScourgeMaleAttack,ScourgeMaleAttackA.wav,ScourgeMaleAttackB.wav,ScourgeMaleAttackC.wav,ScourgeMaleAttackD.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Scourge\ScourgeMale,0.5,1,0,0,8,45,2
1316,10,ScourgeMaleWound,ScourgeMaleWoundA.wav,ScourgeMaleWoundC.wav,ScourgeMaleWoundB.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Scourge\ScourgeMale,0.5,1,0,0,8,45,2
1317,10,ScourgeMaleWoundCrit,ScourgeMaleWoundCrit.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Scourge\ScourgeMale,0.5,1,0,0,8,45,2
1318,10,ScourgeMaleWoundCrit,ScourgeMaleWoundCrit.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Scourge\ScourgeMale,0.5,1,0,0,8,45,2
1319,10,OrcMaleAttack,OrcMaleAttackA.wav,OrcMaleAttackB.wav,OrcMaleAttackC.wav,OrcMaleAttackD.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Orc\ORcMale,0.69,1,0,0,8,45,2
1320,10,OrcMaleWound,OrcMaleWoundA.wav,OrcMaleWoundB.wav,OrcMaleWoundC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Orc\ORcMale,0.69,1,0,0,8,45,2
1321,10,OrcMaleWoundCrit,OrcMaleWoundCrit.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Orc\ORcMale,0.69,1,0,0,8,45,2
1322,10,OrcMaleDeath,OrcMaleDeath.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Orc\ORcMale,0.69,1,0,0,8,45,2
1323,10,HumanMaleNPC1Attack,HumanWarrior1AttackA.wav,HumanWarrior1AttackB.wav,HumanWarrior1AttackC.wav,,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanWarrior1,0.69,1,0,0,8,45,2
1324,10,HumanMaleNPC1Wound,HumanWarrior1WoundA.wav,HumanWarrior1WoundB.wav,HumanWarrior1WoundC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanWarrior1,0.69,1,0,0,8,45,2
1325,10,HumanMaleNPC1WoundCrit,HumanWarrior1WoundCrit.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanWarrior1,0.69,1,0,0,8,45,2
1326,10,HumanMaleNPC1Death,HumanWarrior1DeathA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanWarrior1,0.69,1,0,0,8,45,2
1327,10,HumanMaleNPC1PreAggro,HumanWarrior1PreAggro.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanWarrior1,0.69,1,0,0,8,45,2
1328,10,HumanMaleNPC1Aggro,HumanWarrior1Aggro.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanWarrior1,0.69,1,0,0,8,45,2
1329,10,HumanMaleNPC2Attack,HumanMaleWarrior2AttackA.wav,HumanMaleWarrior2AttackB.wav,HumanMaleWarrior2AttackC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanWarrior2,0.69,1,0,0,8,45,2
1330,10,HumanMaleNPC2Wound,HumanMaleWarrior2WoundA.wav,HumanMaleWarrior2WoundB.wav,HumanMaleWarrior2WoundC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanWarrior2,0.69,1,0,0,8,45,2
1331,10,HumanMaleNPC2WoundCrit,HumanMaleWarrior2WoundCrit.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanWarrior2,0.69,1,0,0,8,45,2
1332,10,HumanMaleNPC2Death,HumanMaleWarrior2Death.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanWarrior2,0.69,1,0,0,8,45,2
1333,10,HumanMaleNPC2PreAggro,HumanMaleWarrior2PreAggro.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanWarrior2,0.69,1,0,0,8,45,2
1334,10,HumanMaleNPC2Aggro,HumanMaleWarrior2Aggro.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Human\MaleNPC\HumanWarrior2,0.69,1,0,0,8,45,2
