ID,ContinentID,ParentAreaID,Flags,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,ZoneMusic,IntroSound,IntroPriority,ExplorationLevel,AreaName_lang[0],FactionGroupMask
1231,1,16,0,0,0,0,0,0,0,-1,Southridge Beach,0
1232,1,16,0,0,0,0,0,0,0,-1,Ravencrest Monument,0
1233,1,16,0,0,0,0,0,0,0,-1,Forlorn Ridge,0
1234,1,16,0,0,0,0,0,0,0,-1,Lake Mennar,0
1235,1,16,0,0,0,0,15,0,0,-1,Shadowsong Shrine,0
1236,1,16,0,0,0,0,0,0,0,-1,Haldarr Encampment,0
1237,1,16,0,0,0,0,0,0,0,-1,Valormok,0
1256,1,16,0,0,0,0,0,0,0,-1,The Ruined Reaches,0
1276,1,331,0,0,0,0,0,0,0,-1,The Talondeep Path,0
1277,1,406,0,0,0,0,0,0,0,-1,The Talondeep Path,0
1316,1,17,0,0,0,0,0,0,0,-1,Razorfen Downs,0
1337,70,0,0,0,0,0,0,0,0,0,Uldaman,0
1338,0,130,0,0,0,0,0,0,0,-1,Lordamere Lake,0
1339,0,36,0,0,0,0,0,0,0,-1,Lordamere Lake,0
1357,0,36,0,0,0,0,0,0,0,-1,Gallows' Corner,0
398,1,215,0,0,11,0,9,0,0,8,Wildmane Water Well,0
400,1,0,0,0,11,25,9,0,0,-1,Thousand Needles,0
401,1,17,0,0,11,0,7,0,0,-1,The Tidus Stair,0
404,1,215,0,0,11,0,9,0,0,8,Bael'Dun Digsite,0
405,1,0,0,0,11,39,7,0,0,-1,Desolace,0
406,1,0,0,0,11,25,7,0,0,-1,Stonetalon Mountains,0
407,1,14,0,0,11,0,9,3402,1,10,Orgrimmar,0
408,0,0,0,0,11,0,0,0,0,-1,Gillijim's Isle,0
409,0,0,0,0,11,32,0,0,0,-1,Island of Doctor Lapidis,0
410,1,14,0,0,11,0,9,0,0,8,Razorwind Canyon,0
411,1,331,0,0,11,0,15,0,0,-1,Bathran's Haunt,0
413,1,331,0,0,11,0,0,0,0,-1,Maestra's Post,0
414,1,331,0,0,11,0,0,4517,1,20,The Zoram Strand,0
415,1,331,0,0,11,0,11,4517,1,20,Astranaar,0
416,1,331,0,0,11,0,11,0,0,23,The Shrine of Aessina,0
417,1,331,0,0,11,28,2,0,0,25,Fire Scar Shrine,0
418,1,331,0,0,11,0,0,0,0,23,The Ruins of Stardust,0
419,1,331,0,0,11,0,0,0,0,-1,The Howling Vale,0
420,1,331,0,0,11,0,0,0,0,-1,Silverwind Refuge,0
421,1,331,0,0,11,0,0,0,0,25,Mystral Lake,0
422,1,331,0,0,11,0,0,0,0,26,Fallen Sky Lake,0
424,1,331,0,0,11,0,0,0,0,22,Iris Lake,0
426,1,331,0,0,11,0,0,0,0,-1,Raynewood Retreat,0
427,1,331,0,0,11,0,11,0,0,-1,The Shady Nook,0
430,1,331,0,0,11,0,0,0,0,28,Satyrnaar,0
432,1,331,0,0,11,0,0,0,0,30,The Dor'Danil Barrow Den,0
433,1,331,0,0,11,0,0,0,0,-1,Falfarren River,0
435,1,331,0,0,11,28,2,0,0,-1,Demon Fall Canyon,0
436,1,331,0,0,11,28,2,0,0,-1,Demon Fall Ridge,0
438,1,331,0,0,11,0,0,0,0,-1,Bough Shadow,0
439,1,400,0,0,11,39,9,0,0,35,The Shimmering Flats,0
440,1,0,0,0,11,39,7,56,0,-1,Tanaris,0
441,1,331,0,0,11,48,3,0,0,-1,Lake Falathim,0
442,1,148,0,0,11,0,2,4517,1,-1,Auberdine,0
443,1,148,0,0,11,0,11,0,0,-1,Ruins of Mathystra,0
444,1,148,0,0,11,0,0,0,0,-1,Tower of Althalaxx,0
445,1,148,0,0,11,0,11,0,0,-1,Cliffspring Falls,0
446,1,148,0,0,11,0,11,0,0,-1,Bashal'Aran,0
447,1,148,0,0,11,0,15,0,0,-1,Ameth'Aran,0
448,1,148,0,0,11,0,0,0,0,-1,Grove of the Ancients,0
449,1,148,0,0,11,0,0,0,0,-1,The Master's Glaive,0
450,1,148,0,0,11,0,11,0,0,-1,Remtravel's Excavation,0
452,1,148,0,0,11,0,11,0,0,-1,Mist's Edge,0
454,1,148,0,0,11,0,0,0,0,-1,Wildbend River,0
455,1,148,0,0,11,0,11,0,0,-1,Blackwood Den,0
456,1,148,0,0,11,0,0,0,0,-1,Cliffspring River,0
458,1,17,0,0,11,0,7,0,0,10,Gold Road,0
459,0,85,0,0,11,0,0,0,0,10,Scarlet Watch Post,0
460,1,406,0,0,11,0,7,0,0,20,Sun Rock Retreat,0
461,1,406,0,0,11,0,7,0,0,20,Windshear Crag,0
463,1,406,0,0,11,0,7,0,0,20,Cragpool Lake,0
464,1,406,0,0,11,0,7,0,0,21,Mirkfallon Lake,0
465,1,406,0,0,11,0,7,0,0,25,The Charred Vale,0
466,1,406,0,0,11,0,7,0,0,-1,Valley of the Bloodfuries,0
468,1,406,0,0,11,0,7,0,0,-1,The Talon Den,0
469,1,406,0,0,11,0,7,0,0,18,Greatwood Vale,0
470,1,215,0,0,11,45,9,0,0,10,Thunder Bluff,0
471,1,215,0,0,11,0,9,0,0,-1,Brave Wind Mesa,0
472,1,215,0,0,11,0,9,0,0,-1,Fire Stone Mesa,0
474,1,215,0,0,11,0,9,0,0,-1,Hunter Rise,0
475,1,215,0,0,11,0,9,0,0,-1,Spirit Rise,0
476,1,215,0,0,11,0,9,0,0,-1,Elder Rise,0
477,0,33,0,0,11,0,3,0,0,-1,Ruins of Jubuwal,0
478,1,141,0,0,11,0,11,0,0,8,Pools of Arlithrien,0
479,1,400,0,0,11,0,9,0,0,35,The Rustmaul Dig Site,0
480,1,400,0,0,11,0,9,0,0,30,Camp E'thok,0
482,1,400,0,0,11,0,9,0,0,30,Highperch,0
483,1,400,0,0,11,0,9,0,0,30,The Screeching Canyon,0
484,1,400,0,0,11,0,9,0,0,30,Freewind Post,0
485,1,400,0,0,11,0,9,0,0,25,The Great Lift,0
486,1,400,0,0,11,0,9,0,0,-1,Galak Hold,0
487,1,400,0,0,11,0,9,0,0,-1,Roguefeather Den,0
488,1,400,0,0,11,0,9,0,0,-1,The Weathered Nook,0
489,1,357,0,0,11,0,0,0,0,30,Thalanaar,0
490,1,0,0,0,11,33,0,0,0,-1,Ungoro Crater,0
491,47,0,0,0,11,0,0,0,0,-1,Razorfen Kraul,0
492,0,10,0,0,11,0,15,0,0,26,Raven Hill Cemetery,0
493,1,0,0,0,11,29,0,1512850505,0,-1,Moonglade,0
496,1,15,0,0,11,0,0,0,0,-1,Brackenwall Village,0
495,0,0,0,0,11,0,11,0,0,-1,DELETE ME,0
497,1,15,0,0,11,0,0,0,0,-1,Swamplight Manor,0
498,1,15,0,0,11,0,0,0,0,-1,Bloodfen Burrow,0
499,1,15,0,0,11,0,0,0,0,-1,Darkmist Cavern,0
504,1,15,0,0,11,0,0,0,0,-1,North Point Tower,0
505,1,15,0,0,11,0,0,0,0,-1,West Point Tower,0
506,1,15,0,0,11,0,0,0,0,-1,Lost Point,0
507,1,15,0,0,11,0,0,0,0,-1,Bluefen,0
508,1,15,0,0,11,0,0,0,0,-1,Stonemaul Ruins,0
509,1,15,0,0,11,0,0,0,0,-1,The Den of Flame,0
511,1,15,0,0,11,0,0,0,0,-1,Wyrmbog,0
512,1,15,0,0,11,0,0,0,0,-1,Onyxia's Lair,0
513,1,15,0,0,11,0,0,0,0,-1,Theramore Isle,0
514,1,15,0,0,11,0,0,0,0,-1,Foothold Citadel,0
515,1,15,0,0,11,0,0,0,0,-1,Ironclad Prison,0
516,1,15,0,0,11,0,0,0,0,-1,Dustwallow Bay,0
517,1,15,0,0,11,0,0,0,0,-1,Tidefury Cove,0
518,1,15,0,0,11,0,0,0,0,-1,Dreadmurk Shore,0
536,0,10,0,0,11,0,2,0,0,24,Addle's Stead,0
537,1,490,0,0,11,0,0,0,0,-1,Fire Plume Ridge,0
538,1,490,0,0,11,0,0,0,0,-1,Lik'ash Tar Pits,0
539,1,490,0,0,11,0,0,0,0,-1,Terror Run,0
540,1,490,0,0,11,0,0,0,0,-1,The Slithering Scar,0
541,1,490,0,0,11,0,0,0,0,-1,Marshal's Refuge,0
542,1,490,0,0,11,0,0,0,0,-1,Fungal Rock,0
543,1,490,0,0,11,0,0,0,0,-1,Golakka Hot Springs,0
556,0,38,0,0,11,0,1,0,0,0,The Loch,0
576,0,10,0,0,11,0,2,0,0,-1,Beggar's Haunt,0
22,0,0,0,0,11,38,2,1512850505,0,-1,Programmer Isle,0
87,0,12,0,0,11,35,1,0,0,5,Goldshire,0
425,1,331,0,0,11,0,0,0,0,-1,Moonwell,0
54,0,12,0,0,11,35,1,0,0,8,Jasperlode Mine,0
226,0,130,0,0,11,0,0,0,0,-1,The Skittering Dark,0
382,1,17,0,0,11,0,7,0,0,15,The Sludge Fen,0
431,1,331,0,0,11,0,0,0,0,30,Solace Glade,0
473,1,215,0,0,11,0,9,0,0,-1,Mantle Rock,0
13,0,10,0,0,11,28,11,0,0,-1,The World Tree,0
41,0,0,0,0,11,49,2,0,0,-1,Deadwind Pass,0
68,0,44,0,0,11,0,1,0,0,-1,Lake Everstill,0
92,0,12,0,0,11,35,1,0,0,-1,Mirror Lake,0
120,0,12,0,0,11,35,0,0,0,8,Westbrook Garrison,0
151,0,0,0,0,11,30,3,14,0,-1,Designer Island,0
188,1,141,0,0,11,0,11,0,0,0,Shadowglen,0
220,1,215,0,0,11,0,9,0,0,0,Red Cloud Mesa,0
245,0,10,0,0,11,0,2,0,0,25,The Yorgen Farmstead,0
276,0,0,0,0,11,31,0,0,0,-1,Stonewrought Pass,0
302,0,33,0,0,11,0,0,0,0,-1,The Crystal Shore,0
328,0,45,0,0,11,0,0,0,0,-1,The Drowned Reef,0
371,1,14,0,0,11,0,9,0,0,-1,Dustwind Cave,0
403,1,15,0,0,11,0,3,0,0,-1,Shady Rest Inn,0
428,1,331,0,0,11,0,0,0,0,-1,Night Run,0
434,1,331,0,0,11,28,2,0,0,-1,Felfire Hill,0
457,1,0,0,0,11,0,0,0,0,-1,The Veiled Sea,0
481,1,400,0,0,11,0,9,0,0,-1,Splithoof Crag,0
503,1,15,0,0,11,0,0,0,0,-1,Sentry Point,0
19,0,33,0,0,11,0,3,0,0,-1,Zul Gurub,0
81,0,22,0,0,11,0,0,0,0,-1,Jeff NE Quadrant,0
113,0,40,0,0,11,0,9,0,0,-1,Gold Coast Quarry,0
169,0,85,0,0,11,0,0,0,0,8,Whispering Shore,0
196,0,28,0,0,11,0,15,0,0,-1,Uther's Tomb,0
250,0,46,0,0,11,0,0,0,0,-1,Ruins of Thaurisan,0
268,37,0,0,0,11,42,0,0,0,-1,Plains of Snow,0
322,0,45,0,0,11,0,8,0,0,-1,Blackwater Shipwrecks,0
387,1,17,0,0,11,0,7,0,0,12,Lushwater Oasis,0
453,1,148,0,0,11,0,0,0,0,-1,The Long Wash,0
510,1,15,0,0,11,0,0,0,0,-1,The Dragonmurk,0
100,0,33,0,0,11,0,3,0,0,-1,Nesingwary's Expedition,0
102,0,33,0,0,11,0,3,0,0,-1,Ruins of Zul'Kunda,0
238,0,130,0,0,11,0,2,0,0,-1,Malden's Orchard,0
239,0,130,0,0,11,0,2,0,0,11,The Ivar Patch,0
311,0,33,0,0,11,0,0,0,0,-1,Ruins of Aboraz,0
315,0,45,0,0,11,0,0,0,0,31,Dabyrie's Farmstead,0
354,0,47,0,0,11,0,1,0,0,-1,Jintha'Alor,0
355,0,47,0,0,11,0,1,0,0,-1,The Altar of Zul,0
596,1,405,0,0,11,0,7,0,0,0,Kodo Graveyard,0
597,1,405,0,0,11,0,7,0,0,0,Ghost Walker Post,0
598,1,405,0,0,11,0,7,0,0,0,Sar'theris Strand,0
599,1,405,0,0,11,0,7,0,0,0,Thunder Axe Fortress,0
600,1,405,0,0,11,0,7,0,0,0,Bolgan's Hole,0
609,1,405,0,0,11,0,7,0,0,0,Kolkar Village,0
602,1,405,0,0,11,0,7,0,0,0,Mannoroc Coven,0
603,1,405,0,0,11,0,9,0,0,0,Sargeron,0
604,1,405,0,0,11,0,7,0,0,0,Magram Village,0
26,0,40,0,0,11,0,7,0,0,-1,Lighthouse,0
606,1,405,0,0,11,0,7,0,0,0,Gelkis Village,0
607,1,405,0,0,11,0,7,0,0,0,Valley of Spears,0
608,1,405,0,0,11,0,7,0,0,0,Nijel's Point,0
60,0,12,0,0,11,35,1,0,0,8,Forest's Edge,0
153,0,85,0,0,11,0,2,0,0,10,Ruins of Lordaeron,0
235,0,130,0,0,11,0,0,0,0,-1,Fenris Keep,0
317,0,45,0,0,11,0,3,0,0,33,Witherbark Village,0
399,1,215,0,0,11,0,9,0,0,6,Skyline Ridge,0
429,1,331,0,0,11,0,0,0,0,30,Xavian,0
437,1,331,0,0,11,0,3,4514,1,-1,Kargathia Outpost,0
467,1,406,0,0,11,0,7,0,0,25,Stonetalon Peak,0
501,1,15,0,0,11,0,3,0,0,-1,Beezil's Wreck,0
271,0,267,0,0,11,0,1,0,0,22,Southshore,0
295,0,267,0,0,11,0,1,0,0,30,Western Strand,0
10,0,0,0,0,11,40,2,14,0,-1,Duskwood,0
11,0,0,0,0,11,44,3,0,0,-1,Wetlands,0
616,1,0,0,0,11,31,0,0,0,0,Hyjal,0
173,0,85,0,0,11,0,2,0,0,-1,Faol's Rest,0
618,1,0,0,0,11,42,8,0,0,0,Winterspring,0
186,1,141,0,0,11,0,11,0,0,5,Dolanaar,0
500,1,15,0,0,11,0,0,0,0,-1,Moggle Point,0
502,1,15,0,0,11,0,0,0,0,-1,Witch Hill,0
412,1,331,0,0,11,0,0,0,0,20,The Ruins of Ordil'Aran,0
636,1,406,0,0,11,0,7,0,0,0,Blackwolf River,0
71,0,44,0,0,11,0,1,0,0,20,Stonewatch Falls,0
93,0,10,0,0,11,0,2,0,0,28,Vul'Gol Ogre Mound,0
117,0,33,0,0,11,0,3,0,0,-1,Grom'gol Base Camp,0
254,0,46,0,0,11,0,10,0,0,-1,Blackrock Spire,0
308,0,0,0,0,11,0,1,0,0,-1,The Forbidding Sea,0
313,0,45,0,0,11,0,0,0,0,31,Northfold Manor,0
338,0,3,0,0,11,25,7,4514,1,-1,Angor Fortress,0
339,0,3,0,0,11,25,0,0,0,-1,Lethlor Ravine,0
637,1,215,0,0,11,0,9,0,0,0,Kodo Rock,0
638,1,14,0,0,11,0,0,0,0,0,Hidden Path,0
639,1,14,0,0,11,0,0,0,0,0,Spirit Rock,0
640,1,14,0,0,11,0,0,0,0,0,Shrine of the Dormant Flame,0
716,0,1,0,0,11,0,0,0,0,0,Ironband's Compound,0
717,34,0,0,0,11,0,0,0,0,0,The Stockade,0
718,43,0,0,0,11,0,0,0,0,0,Wailing Caverns,0
719,48,0,0,75,11,0,11,0,0,0,Blackfathom Deeps,0
720,1,17,0,0,11,0,0,0,0,0,Fray Island,0
722,129,0,0,0,11,38,0,0,0,0,Razorfen Downs,0
736,1,141,0,0,11,0,0,0,0,8,Ban'ethil Hollow,0
796,189,0,0,0,11,0,0,0,0,0,Scarlet Monastary,0
797,0,12,0,0,11,35,0,0,0,8,Jerod's Landing,0
798,0,12,0,0,11,35,0,0,0,8,Ridgepoint Tower,0
799,0,10,0,0,11,0,2,0,0,10,The Darkened Bank,0
800,0,1,0,0,11,0,0,0,0,0,Coldridge Pass,0
801,0,1,0,0,11,0,0,0,0,8,Chill Breeze Valley,0
802,0,1,0,0,11,0,0,0,0,8,Shimmer Ridge,0
803,0,1,0,0,11,0,0,0,0,7,Amberstill Ranch,0
804,0,1,0,0,11,0,0,0,0,8,The Tundrid Hills,0
805,0,1,0,0,11,0,0,0,0,0,South Gate Pass,0
806,0,1,0,0,11,0,0,0,0,0,South Gate Outpost,0
807,0,1,0,0,11,0,0,0,0,0,North Gate Pass,0
808,0,1,0,0,11,0,0,0,0,0,North Gate Outpost,0
809,0,1,0,0,11,0,0,0,0,8,Ironforge,0
810,0,85,0,0,11,0,0,0,0,7,Stillwater Pond,0
811,0,85,0,0,11,0,0,0,0,5,Nightmare Vale,0
812,0,85,0,0,11,0,0,0,0,10,Venomweb Vale,0
813,0,28,0,0,11,0,0,0,0,0,The Bulwark,0
814,1,14,0,0,11,0,0,0,0,0,Southfury River,0
815,1,17,0,0,11,0,0,0,0,0,Southfury River,0
816,1,14,0,0,11,0,0,0,0,8,Razormane Grounds,0
817,1,14,0,0,11,0,0,0,0,10,Skull Rock,0
818,1,215,0,0,11,0,0,0,0,5,Palemane Rock,0
819,1,215,0,0,11,0,0,0,0,0,Windfury Ridge,0
820,1,215,0,0,11,0,0,0,0,5,The Golden Plains,0
821,1,215,0,0,11,0,0,0,0,8,The Rolling Plains,0
836,0,11,0,0,11,0,0,0,0,0,Dun Algaz,0
837,0,38,0,0,11,0,0,0,0,0,Dun Algaz,0
856,0,10,0,0,11,0,2,0,0,0,Twilight Grove,0
876,1,0,0,0,11,0,0,0,0,0,GM Island,0
877,1,17,0,0,11,0,0,0,0,0,Delete ME,0
878,1,16,0,0,11,0,8,0,0,0,Southfury River,0
879,1,331,0,0,11,0,0,0,0,0,Southfury River,0
880,0,45,0,0,11,0,0,0,0,0,Thandol Span,0
881,0,11,0,0,11,0,1,0,0,0,Thandol Span,0
916,0,40,0,0,11,0,0,0,0,0,The Jansen Stead,0
917,0,40,0,0,11,0,0,0,0,0,The Dead Acre,0
918,0,40,0,0,11,0,0,0,0,0,The Molsen Farm,0
919,0,40,0,0,11,0,0,0,0,0,Stendel's Pond,0
