ID,ContinentID,ParentAreaID,AreaBit,Flags,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,ZoneMusic,IntroSound,ExplorationLevel,AreaName_lang,FactionGroupMask
223,1,215,276,64,0,11,0,9,0,-1,Stonebull Lake,0
232,0,130,284,64,0,11,0,2,0,0,The Dawning Isles,0
244,0,10,292,64,0,11,0,2,0,-1,The Whipple Estate,0
439,1,400,471,64,0,11,39,0,0,35,The Shimmering Flats,0
450,1,148,482,64,0,11,0,0,0,0,Remtravel's Excavation,0
25,0,0,136,0,0,11,46,10,0,-1,Blackrock Mountain,0
28,0,0,137,64,0,11,37,205,0,-1,Western Plaguelands,0
62,0,12,161,64,0,11,35,1,0,8,Brackwell Pumpkin Patch,0
83,0,22,177,64,0,11,0,0,0,-1,Jeff SE Quadrant,0
84,0,22,178,64,0,11,0,0,0,-1,Jeff SW Quadrant,0
996,0,44,408,64,0,0,0,0,0,22,Render's Camp,0
997,0,44,409,64,0,0,0,0,0,20,Render's Valley,0
998,0,44,410,64,0,0,0,0,0,25,Render's Rock,0
999,0,44,411,64,0,0,0,0,0,0,Stonewatch Tower,0
1000,0,44,412,64,0,0,0,0,0,22,Galardell Valley,0
1120,1,357,413,64,0,0,0,0,0,-1,Sardor Isle,0
1121,1,357,414,64,0,0,0,0,0,-1,Isle of Dread,0
1221,1,16,416,64,0,0,0,176,0,-1,Ruins of Eldarath ,0
1222,1,16,417,64,0,0,0,176,0,-1,Hetaera's Clutch,0
1223,1,16,418,64,0,0,0,15,0,-1,Temple of Zin-Malor,0
1224,1,16,419,64,0,0,0,0,0,-1,Bear's Head,0
1225,1,16,420,64,0,0,0,0,0,-1,Ursolan,0
1226,1,16,421,64,0,0,0,0,0,-1,Temple of Arkkoran,0
1227,1,16,422,64,0,0,0,176,0,-1,Bay of Storms,0
1229,1,16,424,64,0,0,0,0,0,-1,Tower of Eldara,0
1231,1,16,426,64,0,0,0,0,0,-1,Southridge Beach,0
1232,1,16,427,64,0,0,0,0,0,-1,Ravencrest Monument,0
1233,1,16,428,64,0,0,0,215,301,-1,Forlorn Ridge,0
1234,1,16,429,64,0,0,0,0,0,-1,Lake Mennar,0
1235,1,16,430,64,0,0,0,15,0,-1,Shadowsong Shrine,0
1236,1,16,431,64,0,0,0,3,121,-1,Haldarr Encampment,0
1237,1,16,432,64,0,0,0,0,0,-1,Valormok,0
1256,1,16,433,64,0,0,0,0,0,-1,The Ruined Reaches,0
1277,1,406,435,64,0,0,0,0,0,-1,The Talondeep Path,0
1316,1,17,436,64,0,0,70,176,0,0,Razorfen Downs,0
1337,70,0,437,0,0,0,0,0,0,-1,Uldaman,0
1338,0,130,438,64,0,0,0,0,0,-1,Lordamere Lake,0
1339,0,36,439,64,0,0,0,0,0,-1,Lordamere Lake,0
98,0,44,188,64,0,11,0,1,0,0,Rethban Caverns,0
109,0,40,197,64,0,11,0,9,0,0,Furlbrow's Pumpkin Farm,0
131,0,1,211,64,0,11,0,8,0,5,Kharanos,0
138,0,1,218,64,0,11,0,8,0,0,Misty Pine Refuge,0
149,0,38,228,64,0,11,0,1,0,12,Silver Stream Mine,0
163,0,85,240,64,0,11,0,2,0,-1,Gunther's Retreat,0
192,0,28,251,64,0,11,0,0,0,-1,Northridge Lumber Camp,0
204,0,130,261,64,0,11,0,2,0,15,Pyrewood Village,0
221,1,215,274,64,0,11,0,9,0,0,Camp Narache,0
236,0,130,286,64,0,11,28,2,0,16,Shadowfang Keep,0
699,1,141,301,64,0,11,48,76,0,-1,Temple of Elune UNUSED,0
400,1,0,442,64,0,11,25,9,0,-1,Thousand Needles,0
413,1,331,452,64,0,11,0,0,0,-1,Maestra's Post,0
424,1,331,462,64,0,11,0,0,0,22,Iris Lake,0
436,1,331,469,64,0,11,49,193,0,-1,Demon Fall Ridge,0
449,1,148,481,64,0,11,0,0,0,0,The Master's Glaive,0
468,1,406,494,64,0,11,0,7,0,-1,The Talon Den,0
480,1,400,505,64,0,11,0,9,0,30,Camp E'thok,0
398,1,215,441,64,0,11,0,9,0,8,Wildmane Water Well,0
401,1,17,443,64,0,11,32,3,0,-1,The Tidus Stair,0
404,1,215,444,64,0,11,0,9,0,8,Bael'dun Digsite,0
405,1,0,445,64,0,11,39,7,0,-1,Desolace,0
406,1,0,446,64,0,11,25,7,0,-1,Stonetalon Mountains,0
407,1,14,447,64,0,11,0,14,62,10,Orgrimmar UNUSED,0
409,0,0,449,64,0,11,32,0,0,-1,Island of Doctor Lapidis,0
410,1,14,450,64,0,11,0,9,0,8,Razorwind Canyon,0
414,1,331,453,64,0,11,0,176,0,20,The Zoram Strand,0
415,1,331,454,64,0,11,0,11,81,20,Astranaar,0
416,1,331,455,64,0,11,0,199,0,23,The Shrine of Aessina,0
417,1,331,456,64,0,11,28,193,0,25,Fire Scar Shrine,0
418,1,331,457,64,0,11,0,0,0,23,The Ruins of Stardust,0
419,1,331,458,64,0,11,0,204,0,-1,The Howling Vale,0
420,1,331,459,64,0,11,0,0,81,-1,Silverwind Refuge,0
421,1,331,460,64,0,11,0,0,0,25,Mystral Lake,0
422,1,331,461,64,0,11,0,0,0,26,Fallen Sky Lake,0
426,1,331,463,64,0,11,0,0,0,-1,Raynewood Retreat,0
427,1,331,464,64,0,11,0,11,0,-1,The Shady Nook,0
430,1,331,465,64,0,11,0,3,121,28,Satyrnaar,0
432,1,331,466,64,0,11,0,193,0,30,The Dor'Danil Barrow Den,0
433,1,331,467,64,0,11,0,0,0,-1,Falfarren River,0
435,1,331,468,64,0,11,49,193,0,-1,Demon Fall Canyon,0
438,1,331,470,64,0,11,0,199,0,-1,Bough Shadow,0
440,1,0,472,64,0,11,39,176,0,-1,Tanaris,0
441,1,331,473,64,0,11,48,0,0,-1,Lake Falathim,0
442,1,148,474,64,0,11,0,0,81,0,Auberdine,0
443,1,148,475,64,0,11,0,176,0,0,Ruins of Mathystra,0
444,1,148,476,64,0,11,0,0,0,0,Tower of Althalaxx,0
445,1,148,477,64,0,11,0,0,0,0,Cliffspring Falls,0
446,1,148,478,64,0,11,0,0,0,0,Bashal'Aran,0
447,1,148,479,64,0,11,0,15,0,0,Ameth'Aran,0
448,1,148,480,64,0,11,0,0,0,0,Grove of the Ancients,0
452,1,148,483,64,0,11,0,0,0,-1,Mist's Edge,0
454,1,148,484,64,0,11,0,0,0,-1,Wildbend River,0
455,1,148,485,64,0,11,0,0,0,-1,Blackwood Den,0
456,1,148,486,64,0,11,0,0,0,0,Cliffspring River,0
458,1,17,487,64,0,11,0,7,0,10,Gold Road,0
460,1,406,488,64,0,11,0,7,0,20,Sun Rock Retreat,0
461,1,406,489,64,0,11,0,7,0,20,Windshear Crag,0
463,1,406,490,64,0,11,0,7,0,20,Cragpool Lake,0
464,1,406,491,64,0,11,0,7,0,21,Mirkfallon Lake,0
465,1,406,492,64,0,11,0,7,0,25,The Charred Vale,0
469,1,406,495,64,0,11,0,7,0,18,Greatwood Vale,0
470,1,215,496,64,0,11,45,9,0,10,Thunder Bluff UNUSED,0
471,1,215,497,64,0,11,0,9,0,-1,Brave Wind Mesa,0
472,1,215,498,64,0,11,0,9,0,-1,Fire Stone Mesa,0
474,1,215,499,64,0,11,0,9,0,-1,Hunter Rise UNUSED,0
476,1,215,501,64,0,11,0,9,0,-1,Elder RiseUNUSED,0
477,0,33,502,64,0,11,0,3,0,0,Ruins of Jubuwal,0
478,1,141,503,64,0,11,0,11,0,8,Pools of Arlithrien,0
479,1,400,504,64,0,11,0,9,0,35,The Rustmaul Dig Site,0
482,1,400,506,64,0,11,0,9,0,30,Highperch,0
483,1,400,507,64,0,11,0,9,0,30,The Screeching Canyon,0
485,1,400,509,64,0,11,0,9,0,25,The Great Lift,0
486,1,400,510,64,0,11,0,9,0,-1,Galak Hold,0
487,1,400,511,64,0,11,0,9,0,-1,Roguefeather Den,0
489,1,357,513,64,0,11,0,0,0,30,Thalanaar,0
490,1,0,514,64,0,11,33,0,0,-1,Un'Goro Crater,0
492,0,10,516,64,0,11,0,15,0,26,Raven Hill Cemetery,0
493,1,0,517,64,0,11,48,0,0,-1,Moonglade,0
496,1,15,518,64,0,11,0,0,0,-1,Brackenwall Village,0
495,0,0,519,64,0,11,0,11,0,-1,DELETE ME,0
497,1,15,520,64,0,11,0,0,0,-1,Swamplight Manor,0
498,1,15,521,64,0,11,0,0,0,-1,Bloodfen Burrow,0
499,1,15,522,64,0,11,0,0,0,-1,Darkmist Cavern,0
504,1,15,523,64,0,11,0,0,0,-1,North Point Tower,0
505,1,15,524,64,0,11,0,0,0,-1,West Point Tower,0
507,1,15,526,64,0,11,0,0,0,-1,Bluefen,0
508,1,15,527,64,0,11,0,0,0,-1,Stonemaul Ruins,0
509,1,15,528,64,0,11,0,0,0,-1,The Den of Flame,0
511,1,15,529,64,0,11,0,0,0,-1,Wyrmbog,0
512,1,15,530,64,0,11,0,0,0,-1,Onyxia's Lair UNUSED,0
513,1,15,531,64,0,11,0,0,0,-1,Theramore Isle,0
514,1,15,532,64,0,11,0,0,0,-1,Foothold Citadel,0
517,1,15,535,64,0,11,0,0,0,-1,Tidefury Cove,0
518,1,15,536,64,0,11,0,0,0,-1,Dreadmurk Shore,0
536,0,10,537,64,0,11,0,2,0,24,Addle's Stead,0
537,1,490,538,64,0,11,0,0,0,-1,Fire Plume Ridge,0
538,1,490,539,64,0,11,0,0,0,-1,Lakkari Tar Pits,0
539,1,490,540,64,0,11,0,0,0,-1,Terror Run,0
541,1,490,542,64,0,11,0,0,0,-1,Marshal's Refuge,0
542,1,490,543,64,0,11,0,0,0,-1,Fungal Rock,0
556,0,38,545,64,0,11,0,1,0,0,The Loch,0
576,0,10,546,64,0,11,0,2,0,-1,Beggar's Haunt,0
22,0,0,547,64,0,11,38,2,0,-1,Programmer Isle,0
87,0,12,548,64,0,11,35,1,0,5,Goldshire,0
425,1,331,549,64,0,11,0,199,71,-1,Moonwell,0
226,0,130,551,64,0,11,0,0,0,0,The Skittering Dark,0
382,1,17,552,64,0,11,0,3,0,15,The Sludge Fen,0
473,1,215,554,64,0,11,0,9,0,-1,Mantle Rock,0
13,0,10,555,64,0,11,48,11,0,-1,The World Tree,0
41,0,0,556,64,0,11,49,2,0,-1,Deadwind Pass,0
92,0,12,558,64,0,11,35,1,0,-1,Mirror Lake,0
151,0,0,560,64,84,11,47,11,0,-1,Designer Island,0
188,1,141,561,64,0,11,0,11,0,0,Shadowglen,0
220,1,215,562,64,0,11,0,9,0,0,Red Cloud Mesa,0
245,0,10,563,64,0,11,0,2,0,25,The Yorgen Farmstead,0
276,0,0,564,64,0,11,31,0,0,-1,Stonewrought Pass,0
302,0,33,565,64,0,11,0,0,0,-1,The Crystal Shore,0
371,1,14,567,64,0,11,0,9,0,-1,Dustwind Cave,0
403,1,15,568,64,0,11,0,3,0,-1,Shady Rest Inn,0
428,1,331,569,64,0,11,0,3,121,-1,Night Run,0
434,1,331,570,64,0,11,48,11,0,-1,Felfire Hill,0
457,1,0,571,64,0,11,24,200,201,-1,The Veiled Sea,0
481,1,400,572,64,0,11,0,9,0,-1,Splithoof Crag,0
503,1,15,573,64,0,11,0,0,0,-1,Sentry Point,0
19,0,33,574,64,0,11,0,3,0,0,Zul Gurub,0
113,0,40,576,64,0,11,0,9,0,0,Gold Coast Quarry,0
169,0,85,577,64,0,11,0,0,0,8,Whispering Shore,0
1445,0,51,386,64,0,0,0,0,0,-1,Blackrock Mountain,0
1580,36,1579,694,64,0,0,0,0,0,-1,Unused Ironclad Cove 003,0
1297,1,14,407,64,0,0,0,0,0,-1,Jaggedswine Farm,0
1276,1,331,434,64,0,0,0,0,0,-1,The Talondeep Path,0
918,0,40,683,64,0,11,0,0,0,0,The Molsen Farm,0
976,1,440,320,64,0,0,0,0,0,40,Gadgetzan,0
1114,1,357,356,64,0,0,0,0,0,-1,Ruins of Ravenwind,0
1477,0,0,389,0,0,0,33,3,0,-1,The Temple of Atal'Hakkar,0
475,1,215,500,64,0,11,0,9,0,-1,Spirit RiseUNUSED,0
1886,0,47,776,64,0,0,0,0,0,0,The Creeping Ruin,0
1941,1,0,785,0,0,0,0,0,0,0,Caverns of Time,0
1942,1,490,786,64,0,0,0,0,0,0,The Marshlands,0
1943,1,490,787,64,0,0,0,0,0,0,Ironstone Plateau,0
156,0,85,233,64,0,11,0,2,0,6,Solliden Farmstead,0
157,0,85,234,64,0,11,0,15,0,8,Agamand Mills,0
676,150,0,297,64,0,11,46,0,0,-1,Outland,0
696,1,141,298,64,0,11,48,76,0,-1,Craftsmen's Terrace UNUSED,0
466,1,406,493,64,0,11,0,7,0,-1,Valley of the Bloodfuries,0
350,0,47,78,64,0,11,0,1,0,-1,Quel'Danil Lodge,0
365,1,14,91,64,0,11,0,9,0,-1,Burning Blade Coven,0
381,1,17,105,64,0,11,0,0,0,0,Boulder Lode Mine,0
1678,0,36,719,64,0,0,0,0,0,0,Sofera's Naze,0
333,0,45,63,64,0,11,0,0,0,38,Circle of East Binding,0
923,0,38,312,64,0,11,0,0,0,13,Stonesplinter Valley,0
991,1,440,334,64,0,0,0,0,0,-1,Gunstan's Post,0
1056,0,267,348,64,0,0,0,0,0,0,Darrow Hill,0
1108,1,357,355,64,0,0,0,0,0,-1,The Forgotten Coast,0
608,1,405,605,64,0,11,0,7,0,-1,Nijel's Point,0
313,0,45,632,64,0,11,0,0,302,31,Northfold Manor,0
896,0,267,308,64,0,11,0,0,0,30,Purgation Isle,0
986,1,440,329,64,0,0,0,0,0,-1,Zalashji's Den,0
1437,0,4,378,64,0,0,0,0,0,-1,Dreadmaul Hold,0
1103,1,357,397,64,0,0,0,0,0,-1,Gordunni Outpost,0
396,1,215,117,64,0,11,0,9,0,6,Winterhoof Water Well,0
7,0,33,123,64,0,11,0,3,0,-1,Blackwater Cove,0
1977,309,0,791,0,0,0,0,0,0,0,Zul'gurub,0
1978,0,8,792,0,0,0,0,0,0,0,Misty Reed Post,0
1997,1,361,793,0,0,0,0,0,0,0,Bloodvenom Post ,0
2017,329,0,795,0,0,0,37,0,0,0,Stratholme,0
2037,0,0,796,0,0,0,0,0,0,0,UNUSEDShadowfang Keep 003,0
305,0,130,44,64,0,11,0,0,0,-1,North Tide's Run,0
2057,289,0,797,0,0,0,0,0,0,0,Scholomance,0
2077,1,148,798,0,0,0,0,0,0,0,Twilight Vale,0
2097,1,400,801,0,0,0,0,0,0,0,Darkcloud Pinnacle,0
2100,349,0,804,0,0,0,0,0,0,0,Maraudon,0
2101,0,38,805,0,0,0,0,0,0,0,Stoutlager Inn,0
2102,0,1,806,0,0,0,0,0,0,0,Thunderbrew Distillery,0
2103,0,11,807,0,0,0,0,0,0,0,Menethil Keep,0
2104,0,11,808,0,0,0,0,0,0,0,Deepwater Tavern,0
2118,0,85,810,0,0,0,0,0,0,0,Brill Town Hall,0
2137,1,215,812,0,0,0,0,0,0,0,The Pools of VisionUNUSED,0
2138,1,17,813,0,0,0,0,10,0,0,Dreadmist Den,0
2157,1,17,814,0,0,0,0,0,0,0,Bael'dun Keep,0
2158,1,15,815,0,0,0,0,0,0,0,Emberstrife's Den,0
2159,1,0,816,0,0,0,0,0,0,0,Onyxia's Lair,0
2198,1,405,821,0,0,0,0,0,0,0,Shadowbreak Ravine,0
2217,1,405,822,0,0,0,0,0,0,0,Broken Spear Village,0
488,1,400,512,64,0,11,0,9,0,-1,The Weathered Nook,0
810,0,85,660,64,0,11,0,0,0,7,Stillwater Pond,0
1118,1,357,360,64,0,0,0,0,0,-1,Lower Wilds,0
1228,1,16,423,64,0,0,0,0,0,-1,The Shattered Strand,0
2237,1,400,823,0,0,0,0,0,0,0,Whitereach Post,0
2238,1,400,824,0,0,0,0,0,0,0,Gornia,0
2239,1,400,825,0,0,0,0,0,0,0,Zane's Eye Crater,0
2240,1,400,826,0,0,0,0,0,0,0,Mirage Raceway,0
2241,1,618,827,0,0,0,0,0,0,0,Frostsaber Rock,0
2242,1,618,828,0,0,0,0,0,0,0,The Hidden Grove,0
2243,1,618,829,0,0,0,0,0,0,0,Timbermaw Post,0
2244,1,618,830,0,0,0,0,0,0,0,Winterfall Village,0
2245,1,618,831,0,0,0,0,0,0,0,Mazthoril,0
2246,1,618,832,0,0,0,0,0,0,0,Frostfire Hot Springs,0
2247,1,618,833,0,0,0,0,0,0,0,Ice Thistle Hills,0
2248,1,618,834,0,0,0,0,0,0,0,Dun Mandarr,0
491,47,0,515,0,0,11,0,0,0,-1,Razorfen Kraul,0
506,1,15,525,64,0,11,0,0,0,-1,Lost Point,0
515,1,15,533,64,0,11,0,0,0,-1,Ironclad Prison,0
543,1,490,544,64,0,11,0,0,0,-1,Golakka Hot Springs,0
68,0,44,557,64,0,11,0,1,0,0,Lake Everstill,0
328,0,45,566,64,0,11,0,192,0,-1,The Drowned Reef,0
81,0,22,575,64,0,11,0,0,0,-1,Jeff NE Quadrant,0
510,1,15,584,64,0,11,0,0,0,-1,The Dragonmurk,0
355,0,47,592,64,0,11,0,1,0,-1,The Altar of Zul,0
606,1,405,603,64,0,11,0,7,0,-1,Gelkis Village,0
271,0,267,615,64,0,11,0,1,0,22,Southshore,0
93,0,10,628,64,0,11,0,2,0,28,Vul'Gol Ogre Mound,0
640,1,14,638,64,0,11,0,0,0,-1,Shrine of the Dormant Flame,0
801,0,1,651,64,0,11,0,0,0,8,Chill Breeze Valley,0
813,0,28,663,64,0,11,0,0,0,-1,The Bulwark,0
821,1,215,671,64,0,11,0,0,0,8,The Rolling Plains,0
1658,1,1657,713,64,0,0,0,0,103,-1,Cenarion Enclave,0
1771,1,361,756,64,0,0,0,0,0,-1,Shrine of the Deceiver,0
1998,1,361,794,0,0,0,0,0,0,0,Talonbranch Glade ,0
2098,0,10,802,0,0,0,0,0,0,0,Dawning Wood Catacombs,0
2249,1,618,835,0,0,0,0,0,0,0,Frostwhisper Gorge,0
2250,1,618,836,0,0,0,0,0,0,0,Owl Wing Thicket,0
2251,1,618,837,0,0,0,0,0,0,0,Lake Kel'Theril,0
2252,1,618,838,0,0,0,0,0,0,0,The Ruins of Kel'Theril,0
2253,1,618,839,0,0,0,0,0,0,0,Starfall Village,0
2254,1,618,840,0,0,0,0,0,0,0,Ban'Thallow Barrow Den,0
2255,1,618,841,0,0,0,0,0,0,0,Everlook,0
2256,1,618,842,0,0,0,0,0,0,0,Darkwhisper Gorge,0
2257,369,0,843,0,0,0,0,0,0,0,Deeprun Tram,0
2258,0,139,844,0,0,0,0,0,0,0,The Fungal Vale,0
2260,0,139,846,0,0,0,0,0,0,0,The Marris Stead,0
2261,0,139,847,0,0,0,0,0,0,0,The Undercroft,0
2262,0,139,848,0,0,0,0,0,0,0,Darrowshire,0
2263,0,139,849,0,0,0,0,0,0,0,Crown Guard Tower,0
2264,0,139,850,0,0,0,0,0,0,0,Corin's Crossing,0
2265,0,139,851,0,0,0,0,0,0,0,Scarlet Base Camp,0
2266,0,139,852,0,0,0,0,0,0,0,Tyr's Hand,0
2267,0,139,853,0,0,0,0,0,0,0,The Scarlet Basilica,0
2268,0,139,854,0,0,0,0,0,0,0,Light's Hope Chapel,0
2269,0,139,855,0,0,0,0,0,0,0,Browman Mill,0
2270,0,139,856,0,0,0,0,0,0,0,The Noxious Glade,0
2271,0,139,857,0,0,0,0,0,0,0,Eastwall Tower,0
2272,0,139,858,0,0,0,0,0,0,0,Northdale,0
2273,0,139,859,0,0,0,0,0,0,0,Zul'Mashar,0
2274,0,139,860,0,0,0,0,0,0,0,Mazra'Alor,0
2275,0,139,861,0,0,0,0,0,0,0,Northpass Tower,0
2276,0,139,862,0,0,0,0,0,0,0,Quel'Lithien Lodge,0
2277,0,139,863,0,0,0,0,0,0,0,Plaguewood,0
2278,0,139,864,0,0,0,0,0,0,0,Scourgehold,0
2279,0,139,865,0,0,0,37,0,0,0,StratholmeUNUSED,0
2280,0,0,866,0,0,0,0,0,0,0,UNUSED Stratholme,0
2297,0,28,867,0,0,0,0,0,0,0,Darrowmere Lake,0
2298,0,28,868,0,0,0,0,0,0,0,Caer Darrow,0
2299,0,139,869,0,0,0,0,0,0,0,Darrowmere Lake,0
2300,1,440,870,0,0,0,0,0,0,0,Caverns of Time,0
2301,1,331,871,0,0,0,0,0,0,0,Thistlefur Village,0
637,1,215,635,64,0,11,0,9,0,-1,Kodo Rock,0
638,1,14,636,64,0,11,0,0,0,-1,Hidden Path,0
639,1,14,637,64,0,11,0,0,0,-1,Spirit Rock,0
716,0,1,639,64,0,11,0,0,0,0,Ironband's Compound,0
717,34,0,640,0,0,11,0,0,0,-1,The Stockade,0
718,43,0,641,0,0,11,0,0,0,-1,Wailing Caverns,0
719,48,0,642,0,75,11,0,176,0,-1,Blackfathom Deeps,0
720,1,17,643,64,0,11,0,0,0,-1,Fray Island,0
722,129,0,644,3,0,11,38,0,0,-1,Razorfen Downs,0
736,1,141,645,64,0,11,0,0,0,8,Ban'ethil Hollow,0
796,189,0,646,0,0,11,0,0,0,-1,Scarlet Monastery,0
797,0,12,647,64,0,11,35,0,0,8,Jerod's Landing,0
798,0,12,648,64,0,11,35,0,0,8,Ridgepoint Tower,0
799,0,10,649,64,0,11,0,2,0,10,The Darkened Bank,0
800,0,1,650,64,0,11,0,0,0,0,Coldridge Pass,0
803,0,1,653,64,0,11,0,0,0,7,Amberstill Ranch,0
804,0,1,654,64,0,11,0,0,0,8,The Tundrid Hills,0
805,0,1,655,64,0,11,0,0,0,-1,South Gate Pass,0
807,0,1,657,64,0,11,0,0,0,-1,North Gate Pass,0
808,0,1,658,64,0,11,0,0,0,0,North Gate Outpost,0
809,0,1,659,64,0,11,0,0,0,8,Gates of Ironforge,0
811,0,85,661,64,0,11,0,0,0,5,Nightmare Vale,0
812,0,85,662,64,0,11,0,0,0,10,Venomweb Vale,0
814,1,14,664,64,0,11,0,0,0,-1,Southfury River,0
816,1,14,666,64,0,11,0,0,0,8,Razormane Grounds,0
817,1,14,667,64,0,11,0,0,0,10,Skull Rock,0
818,1,215,668,64,0,11,0,0,0,5,Palemane Rock,0
819,1,215,669,64,0,11,0,0,0,0,Windfury Ridge,0
820,1,215,670,64,0,11,0,0,0,5,The Golden Plains,0
836,0,11,672,64,0,11,0,0,0,-1,Dun Algaz,0
856,0,10,674,64,0,11,0,2,0,0,Twilight Grove,0
876,1,0,675,64,0,11,0,0,0,-1,GM Island,0
877,1,17,676,64,0,11,0,0,0,-1,Delete ME,0
878,1,16,677,64,0,11,0,8,0,-1,Southfury River,0
879,1,331,678,64,0,11,0,0,0,-1,Southfury River,0
917,0,40,682,64,0,11,0,0,0,0,The Dead Acre,0
919,0,40,684,64,0,11,0,0,0,0,Stendel's Pond,0
1858,0,45,766,64,0,0,0,0,0,0,Boulder'gor,0
2259,0,139,845,0,0,0,0,0,0,0,UNUSEDThe Marris Stead,0
2302,1,15,872,0,0,0,0,0,0,0,The Quagmire,0
2303,1,400,873,0,0,0,0,0,0,0,Windbreak Canyon,0
2317,1,440,874,0,0,0,24,0,0,0,South Seas,0
2318,1,15,875,0,0,0,0,0,0,0,The Great Sea,0
2319,1,17,876,0,0,0,0,0,0,0,The Great Sea,0
2320,1,14,877,0,0,0,0,0,0,0,The Great Sea,0
2321,1,16,878,0,0,0,0,0,0,0,The Great Sea,0
2323,1,357,880,0,0,0,0,0,0,0,The Veiled Sea,0
2324,1,405,881,0,0,0,0,0,0,0,The Veiled Sea,0
2325,1,331,882,0,0,0,0,0,0,0,The Veiled Sea,0
2326,1,148,883,0,0,0,0,0,0,0,The Veiled Sea,0
395,0,394,116,64,0,11,0,0,0,-1,Caer Darrow UNUSED,0
2360,1,331,890,0,0,0,0,0,0,0,Silverwing Outpost,0
2361,1,493,891,0,0,0,0,0,0,0,Nighthaven,0
2362,1,493,892,0,0,0,0,0,0,0,Shrine of Remulos,0
2363,1,493,893,0,0,0,0,0,0,0,Stormrage Barrow Dens,0
2364,0,40,894,0,0,0,0,0,0,0,The Great Sea,0
2365,0,11,895,0,0,0,0,0,0,0,The Great Sea,0
2366,269,0,896,0,0,0,0,0,0,0,The Black Morass,0
2367,269,0,897,0,0,0,0,0,0,0,Old Hillsbrad Foothills,0
2368,269,2367,898,0,0,0,0,0,0,0,Tarren Mill,0
2369,269,2367,899,0,0,0,0,0,0,0,Southshore,0
2370,269,2367,900,0,0,0,0,0,0,0,Durnholde Keep,0
2371,269,2367,901,0,0,0,0,0,0,0,Dun Garok,0
2372,269,2367,902,0,0,0,0,0,0,0,Hillsbrad Fields,0
2373,269,2367,903,0,0,0,0,0,0,0,Eastern Strand,0
2374,269,2367,904,0,0,0,0,0,0,0,Nethander Stead,0
2376,269,2367,906,0,0,0,0,0,0,0,Southpoint Tower,0
2377,269,2367,907,0,0,0,0,0,0,0,Thoradin's Wall,0
2378,269,2367,908,0,0,0,0,0,0,0,Western Strand,0
2397,0,267,910,0,0,0,0,0,0,0,The Great Sea,0
2398,0,130,911,0,0,0,0,0,0,0,The Great Sea,0
2399,0,85,912,0,0,0,0,0,0,0,The Great Sea,0
2400,0,47,913,0,0,0,0,0,0,0,The Forbidding Sea,0
2401,0,45,914,0,0,0,0,0,0,0,The Forbidding Sea,0
2402,0,11,915,0,0,0,0,0,0,0,The Forbidding Sea,0
2403,0,8,916,0,0,0,0,0,0,0,The Forbidding Sea,0
2404,1,405,917,0,0,0,0,0,0,0,Tethris Aran,0
2405,1,405,918,0,0,0,0,0,0,0,Ethel Rethor,0
2406,1,405,919,0,0,0,0,0,0,0,Ranazjar Isle,0
2407,1,405,920,0,0,0,0,0,0,0,Kormek's Hut,0
2408,1,405,921,0,0,0,0,0,0,0,Shadowprey Village,0
2417,0,46,922,0,0,0,0,0,0,0,Blackrock Pass,0
2418,0,46,923,0,0,0,0,0,0,0,Morgan's Vigil,0
2419,0,46,924,0,0,0,0,0,0,0,Slither Rock,0
2420,0,46,925,0,0,0,0,0,0,0,Terror Wing Path,0
2421,0,46,926,0,0,0,0,0,0,0,Draco'dar,0
2437,389,0,927,0,0,0,0,0,0,0,Ragefire Chasm,0
2457,1,331,928,0,0,0,0,0,0,0,Nightsong Woods,0
1597,1,17,699,64,0,0,0,0,0,-1,Raptor Grounds UNUSED,0
1598,1,17,700,64,0,0,0,0,0,-1,Grol'dom Farm UNUSED,0
1599,1,17,701,64,0,0,0,0,0,-1,The Mor'shan Rampart UNUSED,0
1600,1,17,702,64,0,0,0,0,0,-1,Honor's Stand UNUSED,0
1601,1,17,703,64,0,0,0,0,0,-1,Blackthorn Ridge UNUSED,0
1602,1,17,704,64,0,0,0,0,0,-1,Bramblescar UNUSED,0
1603,1,17,705,64,0,0,0,0,0,-1,Agama'gor UNUSED,0
1641,1,1638,711,64,0,0,0,0,0,-1,Hunter Rise,0
1657,1,0,712,56,0,0,48,76,63,7,Darnassus,0
700,1,141,302,64,0,11,48,76,65,-1,Cenarion Enclave UNUSED,0
1659,1,1657,714,64,0,0,0,0,0,-1,Craftsmen's Terrace,0
1660,1,1657,715,64,0,0,0,0,0,-1,Warrior's Terrace,0
1661,1,1657,716,64,0,0,0,0,0,-1,The Temple Gardens,0
1662,1,1657,717,64,0,0,0,0,0,-1,Tradesmen's Terrace,0
1679,0,36,720,64,0,0,0,0,0,0,Corrahn's Dagger,0
1680,0,36,721,64,0,0,0,0,0,0,The Headland,0
1681,0,36,722,64,0,0,0,0,0,0,Misty Shore,0
1682,0,36,723,64,0,0,0,0,0,0,Dandred's Fold,0
1684,0,36,725,64,0,0,0,0,0,0,Chillwind Point,0
187,1,141,248,64,0,11,48,76,63,7,Darnassus UNUSED,0
984,1,440,327,64,0,0,0,0,0,47,Eastmoon Ruins,0
1717,1,17,734,64,0,0,0,0,0,0,Razorfen Kraul,0
1718,1,17,735,64,0,0,0,0,0,-1,The Great Lift,0
