ID,ChrRacesID,Sex,OptionID,Data,ChrCustomizationChoiceID,DependentOptionID,DependentData
10704,10,0,2,7,17929,0,0
10705,10,0,2,8,17930,0,0
10706,10,0,2,9,17931,0,0
10707,10,0,2,10,28610,0,0
10708,10,0,2,11,28611,0,0
10709,10,0,2,12,28612,0,0
10710,10,0,2,13,28613,0,0
10711,10,0,2,14,28614,0,0
10712,10,0,2,15,28615,0,0
10713,10,0,2,16,28616,0,0
10714,10,0,2,17,28617,0,0
10715,10,0,2,18,28618,0,0
10716,10,0,2,19,28619,0,0
10717,10,0,3,0,17932,0,0
10718,10,0,3,1,17933,0,0
10719,10,0,3,2,17934,0,0
10720,10,0,3,3,17935,0,0
10721,10,0,3,4,17936,0,0
10722,10,0,3,5,17937,0,0
10723,10,0,3,6,17938,0,0
10724,10,0,3,7,17939,0,0
10725,10,0,3,8,17940,0,0
10726,10,0,3,9,17941,0,0
10727,10,0,3,10,17942,0,0
10728,10,0,3,11,28620,0,0
10729,10,0,3,12,28621,0,0
10730,10,0,3,13,28622,0,0
10731,10,0,3,14,28623,0,0
10732,10,0,3,15,28624,0,0
10733,10,0,4,0,17943,0,0
10734,10,0,4,1,17944,0,0
10735,10,1,1,0,17963,0,0
10736,10,1,1,1,17964,0,0
10737,10,1,1,2,17965,0,0
10738,10,1,1,3,17966,0,0
10739,10,1,1,4,17967,0,0
10740,10,1,1,5,17968,0,0
10741,10,1,1,6,17969,0,0
10742,10,1,1,7,17970,0,0
10743,10,1,1,8,17971,0,0
10744,10,1,1,9,17972,0,0
10745,10,1,1,10,17973,0,0
10746,10,1,1,11,17974,0,0
10747,10,1,1,12,17975,0,0
10748,10,1,1,13,17976,0,0
10749,10,1,1,14,17977,0,0
10750,10,1,1,15,17978,0,0
10751,10,1,1,16,28628,0,0
10752,10,1,1,17,28629,0,0
10753,10,1,1,18,28630,0,0
10754,10,1,2,0,17979,0,0
10755,10,1,2,1,17980,0,0
10756,10,1,2,2,17981,0,0
10757,10,1,2,3,17982,0,0
10758,10,1,2,4,17983,0,0
10759,10,1,2,5,17984,0,0
10760,10,1,2,6,17985,0,0
10761,10,1,2,7,17986,0,0
10762,10,1,2,8,17987,0,0
10763,10,1,2,9,17988,0,0
10764,10,1,2,10,28631,0,0
10765,10,1,2,11,28632,0,0
10766,10,1,2,12,28633,0,0
10767,10,1,2,13,28634,0,0
10768,10,1,2,14,28635,0,0
10769,10,1,2,15,28636,0,0
10770,10,1,2,16,28637,0,0
10771,10,1,2,17,28638,0,0
10772,10,1,2,18,28639,0,0
10773,10,1,2,19,28640,0,0
10774,10,1,3,0,17989,0,0
10776,10,1,3,1,17990,0,0
10777,10,1,3,2,17991,0,0
10778,10,1,3,3,17992,0,0
10779,10,1,3,4,17993,0,0
10780,10,1,3,5,17994,0,0
10781,10,1,3,6,17995,0,0
10782,10,1,3,7,17996,0,0
10783,10,1,3,8,17997,0,0
10784,10,1,3,9,17998,0,0
10785,10,1,3,10,17999,0,0
10786,10,1,3,11,18000,0,0
10787,10,1,3,12,18001,0,0
10788,10,1,3,13,18002,0,0
10789,10,1,3,14,28641,0,0
10790,10,1,3,15,28642,0,0
10791,10,1,3,16,28643,0,0
10792,10,1,3,17,28644,0,0
10793,10,1,3,18,28645,0,0
10794,10,1,4,0,18004,0,0
10795,10,1,4,1,18005,0,0
10796,10,1,4,2,18006,0,0
10797,11,0,1,0,18025,0,0
10798,11,0,1,1,18026,0,0
10799,11,0,1,2,18027,0,0
10800,11,0,1,3,18028,0,0
10801,11,0,1,4,18029,0,0
10802,11,0,1,5,18030,0,0
10803,11,0,1,6,18031,0,0
10804,11,0,1,7,18032,0,0
10805,11,0,1,8,18033,0,0
10806,11,0,1,9,18034,0,0
10807,11,0,1,10,18035,0,0
10808,11,0,1,11,18036,0,0
10809,11,0,1,12,18037,0,0
10810,11,0,1,13,18038,0,0
10811,11,0,1,14,28649,0,0
10812,11,0,1,15,28650,0,0
10813,11,0,1,16,28651,0,0
10814,11,0,2,0,18039,0,0
10815,11,0,2,1,18040,0,0
10816,11,0,2,2,18041,0,0
10817,11,0,2,3,18042,0,0
10818,11,0,2,4,18043,0,0
10819,11,0,2,5,18044,0,0
10820,11,0,2,6,18045,0,0
10821,11,0,2,7,18046,0,0
10822,11,0,2,8,18047,0,0
10823,11,0,2,9,18048,0,0
10824,11,0,2,10,28652,0,0
10825,11,0,2,11,28653,0,0
10826,11,0,2,12,28654,0,0
10827,11,0,2,13,28655,0,0
10828,11,0,2,14,28656,0,0
10829,11,0,2,15,28657,0,0
10830,11,0,2,16,28658,0,0
10831,11,0,2,17,28659,0,0
10832,11,0,2,18,28660,0,0
10833,11,0,2,19,28661,0,0
10834,11,0,3,0,18049,0,0
10835,11,0,3,1,18050,0,0
10836,11,0,3,2,18051,0,0
10837,11,0,3,3,18052,0,0
10838,11,0,3,4,18053,0,0
10839,11,0,3,5,18054,0,0
10840,11,0,3,6,18055,0,0
10841,11,0,3,7,18056,0,0
10842,11,0,3,8,18057,0,0
10843,11,0,3,9,28662,0,0
10844,11,0,3,10,28663,0,0
10845,11,1,1,0,18073,0,0
10846,11,1,1,1,18074,0,0
10847,11,1,1,2,18075,0,0
10848,11,1,1,3,18076,0,0
10849,11,1,1,4,18077,0,0
10850,11,1,1,5,18078,0,0
10851,11,1,1,6,18079,0,0
10852,11,1,1,7,18080,0,0
10853,11,1,1,8,18081,0,0
10854,11,1,1,9,18082,0,0
10855,11,1,1,10,18083,0,0
10856,11,1,1,11,18084,0,0
10857,11,1,1,12,28670,0,0
10858,11,1,1,13,28671,0,0
10859,11,1,1,14,28672,0,0
10860,11,1,2,0,18085,0,0
10861,11,1,2,1,18086,0,0
10862,11,1,2,2,18087,0,0
10863,11,1,2,3,18088,0,0
10864,11,1,2,4,18089,0,0
10865,11,1,2,5,18090,0,0
10866,11,1,2,6,18091,0,0
10867,11,1,2,7,18092,0,0
10868,11,1,2,8,18093,0,0
10869,11,1,2,9,18094,0,0
10870,11,1,2,10,28673,0,0
10871,11,1,2,11,28674,0,0
10872,11,1,2,12,28675,0,0
10873,11,1,2,13,28676,0,0
10874,11,1,2,14,28677,0,0
10875,11,1,2,15,28678,0,0
10876,11,1,2,16,28679,0,0
10877,11,1,2,17,28680,0,0
10878,11,1,2,18,28681,0,0
10879,11,1,2,19,28682,0,0
10880,11,1,3,0,18095,0,0
10881,11,1,3,1,18096,0,0
10882,11,1,3,2,18097,0,0
10883,11,1,3,3,18098,0,0
10884,11,1,3,4,18099,0,0
10885,11,1,3,5,18100,0,0
10886,11,1,3,6,18101,0,0
10887,11,1,3,7,18102,0,0
10888,11,1,3,8,18103,0,0
10889,11,1,3,9,18104,0,0
10890,11,1,3,10,18105,0,0
10891,11,1,3,11,28683,0,0
10892,12,0,1,0,18120,0,0
10893,12,0,1,1,18121,0,0
10894,12,0,1,2,18122,0,0
10895,12,0,2,0,18123,0,0
10896,12,0,3,0,18124,0,0
10897,12,0,4,0,18125,0,0
10898,12,0,5,0,18126,0,0
10899,12,1,3,0,18127,0,0
10900,12,1,4,0,18128,0,0
10901,12,1,5,0,18129,0,0
10902,13,0,1,0,18130,0,0
10903,13,0,1,1,18131,0,0
10904,13,0,1,2,18132,0,0
10905,13,0,1,3,18133,0,0
10906,13,0,1,4,18134,0,0
10907,13,0,2,0,18135,0,0
10908,13,0,3,0,18136,0,0
10909,13,0,4,0,18137,0,0
10910,13,0,5,0,18138,0,0
10911,13,1,1,0,18139,0,0
10912,13,1,1,1,18140,0,0
10913,13,1,1,2,18141,0,0
10914,13,1,1,3,18142,0,0
10915,13,1,1,4,18143,0,0
10916,13,1,2,0,18144,0,0
10917,13,1,3,0,18145,0,0
10918,13,1,4,0,18146,0,0
10919,13,1,5,0,18147,0,0
10920,14,0,1,0,18148,0,0
10921,14,0,1,1,18149,0,0
10922,14,0,1,2,18150,0,0
10923,14,0,1,3,18151,0,0
10924,14,0,1,4,18152,0,0
10925,14,0,1,5,18153,0,0
10926,14,0,2,0,18154,0,0
10927,14,0,3,0,18155,0,0
10928,14,0,3,1,18156,0,0
10929,14,0,3,2,18157,0,0
10930,14,0,4,0,18158,0,0
10931,14,0,4,1,18159,0,0
10932,14,0,4,2,18160,0,0
10933,14,0,4,3,18161,0,0
10934,14,0,4,4,18162,0,0
10935,14,0,4,5,18163,0,0
10936,14,0,4,6,18164,0,0
10937,14,0,4,7,18165,0,0
10938,14,0,4,8,18166,0,0
10939,14,0,4,9,18167,0,0
10940,14,1,3,0,18168,0,0
10941,14,1,4,0,18169,0,0
10942,14,1,5,0,18170,0,0
10943,15,0,1,0,18171,0,0
10944,15,0,1,1,18172,0,0
10945,15,0,1,2,18173,0,0
10946,15,0,1,3,18174,0,0
10947,15,0,1,4,18175,0,0
10948,15,0,1,5,18176,0,0
10949,15,0,2,0,18177,0,0
10950,15,0,3,0,18178,0,0
10951,15,0,4,0,18179,0,0
10952,15,0,5,0,18180,0,0
10953,15,1,3,0,18181,0,0
10954,15,1,4,0,18182,0,0
10955,15,1,5,0,18183,0,0
10956,18,0,1,0,18184,0,0
10957,18,0,1,1,18185,0,0
10958,18,0,1,2,18186,0,0
10959,18,0,1,3,18187,0,0
10960,18,0,1,4,18188,0,0
10961,18,0,1,5,18189,0,0
10962,18,0,2,0,18190,0,0
10963,18,0,2,1,18191,0,0
10964,18,0,2,2,18192,0,0
10965,18,0,2,3,18193,0,0
10966,18,0,2,4,18194,0,0
10967,18,0,3,0,18195,0,0
10968,18,0,3,1,18196,0,0
10969,18,0,3,2,18197,0,0
10970,18,0,3,3,18198,0,0
10971,18,0,3,4,18199,0,0
10972,18,0,3,5,18200,0,0
10973,18,0,4,0,18201,0,0
10974,18,0,4,1,18202,0,0
10975,18,0,4,2,18203,0,0
10976,18,0,4,3,18204,0,0
10977,18,0,4,4,18205,0,0
10978,18,0,4,5,18206,0,0
10979,18,0,4,6,18207,0,0
10980,18,0,4,7,18208,0,0
10981,18,0,4,8,18209,0,0
10982,18,0,4,9,18210,0,0
10983,18,0,5,0,18211,0,0
10984,18,0,5,1,18212,0,0
10985,18,0,5,2,18213,0,0
10986,18,0,5,3,18214,0,0
10987,18,0,5,4,18215,0,0
10988,18,0,5,5,18216,0,0
10989,18,0,5,6,18217,0,0
10990,18,0,5,7,18218,0,0
10991,18,0,5,8,18219,0,0
10992,18,0,5,9,18220,0,0
10993,18,0,5,10,18221,0,0
10994,18,1,3,0,18222,0,0
10995,18,1,4,0,18223,0,0
10996,18,1,5,0,18224,0,0
10998,1,0,3,16,28324,0,0
10999,1,0,4,0,17196,0,0
11000,1,0,4,1,17197,0,0
11001,1,0,4,2,17198,0,0
11002,1,0,4,3,17199,0,0
11003,1,0,4,4,17200,0,0
11004,1,0,4,5,17201,0,0
11005,1,0,4,6,17202,0,0
11006,1,0,4,7,17203,0,0
11007,1,0,4,8,17204,0,0
11008,1,0,4,9,17205,0,0
11009,1,0,4,10,28325,0,0
11010,1,0,4,11,28326,0,0
11011,1,0,4,12,28327,0,0
11012,1,0,5,0,17206,0,0
11013,1,0,5,1,17207,0,0
11014,1,0,5,2,17208,0,0
11015,1,0,5,3,17209,0,0
11016,1,0,5,4,17210,0,0
11017,1,0,5,5,17211,0,0
11018,1,0,5,6,17212,0,0
11019,1,0,5,7,17213,0,0
11020,1,0,5,8,17214,0,0
11021,1,1,3,18,17260,0,0
11022,1,1,3,19,28346,0,0
11023,1,1,3,20,28347,0,0
11024,1,1,3,21,28348,0,0
11025,1,1,3,22,28349,0,0
11026,1,1,3,23,28350,0,0
11027,1,1,4,0,17261,0,0
11028,1,1,4,1,17262,0,0
11029,1,1,4,2,17263,0,0
11030,1,1,4,3,17264,0,0
11031,1,1,4,4,17265,0,0
11032,1,1,4,5,17266,0,0
11033,1,1,4,6,17267,0,0
11034,1,1,4,7,17268,0,0
11035,1,1,4,8,17269,0,0
11036,1,1,4,9,17270,0,0
11037,1,1,4,10,28351,0,0
11038,1,1,4,11,28352,0,0
11039,1,1,4,12,28353,0,0
11040,1,1,5,0,17271,0,0
11041,1,1,5,1,17272,0,0
11042,1,1,5,2,17273,0,0
11043,1,1,5,3,17274,0,0
11044,1,1,5,4,17275,0,0
11045,1,1,5,5,17276,0,0
11046,1,1,5,6,17277,0,0
11047,2,0,4,2,17311,0,0
11048,2,0,4,3,17312,0,0
11049,2,0,4,4,17313,0,0
11050,2,0,4,5,17314,0,0
11051,2,0,4,6,17315,0,0
11052,2,0,4,7,17316,0,0
11053,2,0,4,8,28371,0,0
11054,2,0,4,9,28372,0,0
11055,2,0,4,10,28373,0,0
11056,2,0,5,0,17317,0,0
11057,2,0,5,1,17318,0,0
11058,2,0,5,2,17319,0,0
11059,2,0,5,3,17320,0,0
11060,2,0,5,4,17321,0,0
11061,2,0,5,5,17322,0,0
11062,2,0,5,6,17323,0,0
11063,2,0,5,7,17324,0,0
11064,2,0,5,8,17325,0,0
11065,2,0,5,9,17326,0,0
11066,2,0,5,10,17327,0,0
11067,2,1,3,11,28389,0,0
11068,2,1,3,12,28390,0,0
11069,2,1,4,0,17356,0,0
11070,2,1,4,1,17357,0,0
11071,2,1,4,2,17358,0,0
11072,2,1,4,3,17359,0,0
11073,2,1,4,4,17360,0,0
11074,2,1,4,5,17361,0,0
11075,2,1,4,6,17362,0,0
11076,2,1,4,7,17363,0,0
11077,2,1,4,8,28391,0,0
11078,2,1,4,9,28392,0,0
11079,2,1,4,10,28393,0,0
11080,2,1,5,0,17364,0,0
11081,2,1,5,1,17365,0,0
11082,2,1,5,2,17366,0,0
11083,2,1,5,3,17367,0,0
11084,2,1,5,4,17368,0,0
11085,2,1,5,5,17369,0,0
11086,2,1,5,6,17370,0,0
11087,3,0,4,3,17414,0,0
11088,3,0,4,4,17415,0,0
11089,3,0,4,5,17416,0,0
11090,3,0,4,6,17417,0,0
11091,3,0,4,7,17418,0,0
11092,3,0,4,8,17419,0,0
11093,3,0,4,9,17420,0,0
11094,3,0,4,10,28412,0,0
11095,3,0,4,11,28413,0,0
11096,3,0,4,12,28414,0,0
11097,3,0,5,0,17421,0,0
11098,3,0,5,1,17422,0,0
11099,3,0,5,2,17423,0,0
11100,3,0,5,3,17424,0,0
11101,3,0,5,4,17425,0,0
11102,3,0,5,5,17426,0,0
11103,3,0,5,6,17427,0,0
11104,3,0,5,7,17428,0,0
11105,3,0,5,8,17429,0,0
11106,3,0,5,9,17430,0,0
11107,3,0,5,10,17431,0,0
11108,3,1,3,17,28431,0,0
11109,3,1,3,18,28432,0,0
11110,3,1,4,0,17467,0,0
11111,3,1,4,1,17468,0,0
11112,3,1,4,2,17469,0,0
11113,3,1,4,3,17470,0,0
11114,3,1,4,4,17471,0,0
11115,3,1,4,5,17472,0,0
11116,3,1,4,6,17473,0,0
11117,3,1,4,7,17474,0,0
11118,3,1,4,8,17475,0,0
11119,3,1,4,9,17476,0,0
11120,3,1,4,10,28433,0,0
11121,3,1,4,11,28434,0,0
11122,3,1,4,12,28435,0,0
11123,3,1,5,0,17477,0,0
11124,3,1,5,1,17478,0,0
11125,3,1,5,2,17479,0,0
11126,3,1,5,3,17480,0,0
11127,3,1,5,4,17481,0,0
11128,3,1,5,5,17482,0,0
11129,4,0,3,9,28450,0,0
11130,4,0,3,10,28451,0,0
11131,4,0,3,11,28452,0,0
11132,4,0,4,0,17508,0,0
11133,4,0,4,1,17509,0,0
11134,4,0,4,2,17510,0,0
11135,4,0,4,3,17511,0,0
11136,4,0,4,4,17512,0,0
11137,4,0,4,5,17513,0,0
11138,4,0,4,6,17514,0,0
11139,4,0,4,7,17515,0,0
11140,4,0,4,10,28453,0,0
11141,4,0,4,11,28454,0,0
11142,4,0,4,12,28455,0,0
11143,4,0,5,0,17516,0,0
11144,4,0,5,1,17517,0,0
11145,4,0,5,2,17518,0,0
11146,4,0,5,3,17519,0,0
11147,4,0,5,4,17520,0,0
11148,4,0,5,5,17521,0,0
11149,4,1,4,1,17548,0,0
11150,4,1,4,2,17549,0,0
11151,4,1,4,3,17550,0,0
11152,4,1,4,4,17551,0,0
11153,4,1,4,5,17552,0,0
11154,4,1,4,6,17553,0,0
11155,4,1,4,7,17554,0,0
11156,4,1,4,10,28473,0,0
11157,4,1,4,11,28474,0,0
11158,4,1,4,12,28475,0,0
11159,4,1,5,0,17555,0,0
11160,4,1,5,1,17556,0,0
11161,4,1,5,2,17557,0,0
11162,4,1,5,3,17558,0,0
11163,4,1,5,4,17559,0,0
11164,4,1,5,5,17560,0,0
11165,4,1,5,6,17561,0,0
11166,4,1,5,7,17562,0,0
11167,4,1,5,8,17563,0,0
11168,4,1,5,9,17564,0,0
11169,5,0,5,2,17603,0,0
11170,5,0,5,3,17604,0,0
11171,5,0,5,4,17605,0,0
11172,5,0,5,5,17606,0,0
11173,5,0,5,6,17607,0,0
11174,5,0,5,7,17608,0,0
11175,5,0,5,8,17609,0,0
11176,5,0,5,9,17610,0,0
11177,5,0,5,10,17611,0,0
11178,5,0,5,11,17612,0,0
11179,5,0,5,12,17613,0,0
11180,5,0,5,13,17614,0,0
11181,5,0,5,14,17615,0,0
11182,5,0,5,15,17616,0,0
11183,5,0,5,16,17617,0,0
11184,5,1,4,3,17647,0,0
11185,5,1,4,4,17648,0,0
11186,5,1,4,5,17649,0,0
11187,5,1,4,6,17650,0,0
11188,5,1,4,7,17651,0,0
11189,5,1,4,8,17652,0,0
11190,5,1,4,9,17653,0,0
11191,5,1,5,0,17654,0,0
11192,5,1,5,1,17655,0,0
11193,5,1,5,2,17656,0,0
11194,5,1,5,3,17657,0,0
11195,5,1,5,4,17658,0,0
11196,5,1,5,5,17659,0,0
11197,5,1,5,6,17660,0,0
11198,5,1,5,7,17661,0,0
11199,6,0,3,7,17693,0,0
11200,6,0,3,8,28517,0,0
11201,6,0,3,9,28518,0,0
11202,6,0,3,10,28519,0,0
11203,6,0,3,11,28520,0,0
11204,6,0,3,12,28521,0,0
11205,6,0,4,0,17694,0,0
11206,6,0,4,1,17695,0,0
11207,6,0,4,2,17696,0,0
11208,6,0,4,3,28522,0,0
11209,6,0,5,0,17697,0,0
11210,6,0,5,1,17698,0,0
11211,6,0,5,2,17699,0,0
11212,6,0,5,3,17700,0,0
11213,6,0,5,4,17701,0,0
11214,6,0,5,5,17702,0,0
11215,6,0,5,6,17703,0,0
11216,6,1,3,5,17724,0,0
11217,6,1,3,6,17725,0,0
11218,6,1,3,7,28533,0,0
11219,6,1,3,8,28534,0,0
11220,6,1,3,9,28535,0,0
11221,6,1,3,10,28536,0,0
11222,6,1,3,11,28537,0,0
11223,6,1,4,0,17726,0,0
11224,6,1,4,1,17727,0,0
11225,6,1,4,2,17728,0,0
11226,6,1,4,3,28538,0,0
11227,6,1,5,0,17729,0,0
11228,6,1,5,1,17730,0,0
11229,6,1,5,2,17731,0,0
11230,6,1,5,3,17732,0,0
11231,6,1,5,4,17733,0,0
11232,7,0,4,2,17757,0,0
11233,7,0,4,3,17758,0,0
11234,7,0,4,4,17759,0,0
11235,7,0,4,5,17760,0,0
11236,7,0,4,6,17761,0,0
11237,7,0,4,7,17762,0,0
11238,7,0,4,8,17763,0,0
11239,7,0,4,9,28554,0,0
11240,7,0,4,10,28555,0,0
11241,7,0,4,11,28556,0,0
11242,7,0,5,0,17764,0,0
11243,7,0,5,1,17765,0,0
11244,7,0,5,2,17766,0,0
11245,7,0,5,3,17767,0,0
11246,7,0,5,4,17768,0,0
11247,7,0,5,5,17769,0,0
11248,7,0,5,6,17770,0,0
11249,7,0,5,7,17771,0,0
11250,7,1,4,1,17794,0,0
11251,7,1,4,2,17795,0,0
11252,7,1,4,3,17796,0,0
11253,7,1,4,4,17797,0,0
11254,7,1,4,5,17798,0,0
11255,7,1,4,6,17799,0,0
11256,7,1,4,7,17800,0,0
11257,7,1,4,8,17801,0,0
11258,7,1,4,9,28572,0,0
11259,7,1,4,10,28573,0,0
11260,7,1,4,11,28574,0,0
11261,7,1,5,0,17802,0,0
11262,7,1,5,1,17803,0,0
11263,7,1,5,2,17804,0,0
11264,7,1,5,3,17805,0,0
11265,7,1,5,4,17806,0,0
11266,7,1,5,5,17807,0,0
11267,7,1,5,6,17808,0,0
11268,8,0,4,9,17844,0,0
11269,8,0,4,10,28587,0,0
11270,8,0,4,11,28588,0,0
11271,8,0,4,12,28589,0,0
11272,8,0,5,0,17845,0,0
11273,8,0,5,1,17846,0,0
11274,8,0,5,2,17847,0,0
11275,8,0,5,3,17848,0,0
11276,8,0,5,4,17849,0,0
11277,8,0,5,5,17850,0,0
11278,8,0,5,6,17851,0,0
11279,8,0,5,7,17852,0,0
11280,8,0,5,8,17853,0,0
11281,8,0,5,9,17854,0,0
11282,8,0,5,10,17855,0,0
11283,8,1,4,2,17884,0,0
11284,8,1,4,3,17885,0,0
11285,8,1,4,4,17886,0,0
11286,8,1,4,5,17887,0,0
11287,8,1,4,6,17888,0,0
11288,8,1,4,7,17889,0,0
11289,8,1,4,8,17890,0,0
11290,8,1,4,9,17891,0,0
11291,8,1,4,10,28604,0,0
11292,8,1,4,11,28605,0,0
11293,8,1,4,12,28606,0,0
11294,8,1,5,0,17892,0,0
11295,8,1,5,1,17893,0,0
11296,8,1,5,2,17894,0,0
11297,8,1,5,3,17895,0,0
11298,8,1,5,4,17896,0,0
11299,8,1,5,5,17897,0,0
11300,10,0,4,2,17945,0,0
11301,10,0,4,3,17946,0,0
11302,10,0,4,4,17947,0,0
11303,10,0,4,5,17948,0,0
11304,10,0,4,6,17949,0,0
11305,10,0,4,7,17950,0,0
11306,10,0,4,8,17951,0,0
11307,10,0,4,9,17952,0,0
11308,10,0,4,10,28625,0,0
11309,10,0,4,11,28626,0,0
11310,10,0,4,12,28627,0,0
11311,10,0,5,0,17953,0,0
11312,10,0,5,1,17954,0,0
11313,10,0,5,2,17955,0,0
11314,10,0,5,3,17956,0,0
11315,10,0,5,4,17957,0,0
11316,10,0,5,5,17958,0,0
11317,10,0,5,6,17959,0,0
11318,10,0,5,7,17960,0,0
11319,10,0,5,8,17961,0,0
11320,10,0,5,9,17962,0,0
11321,10,1,4,3,18007,0,0
11322,10,1,4,4,18008,0,0
11323,10,1,4,5,18009,0,0
11324,10,1,4,6,18010,0,0
11325,10,1,4,7,18011,0,0
11326,10,1,4,8,18012,0,0
11327,10,1,4,9,18013,0,0
11328,10,1,4,10,28646,0,0
11329,10,1,4,11,28647,0,0
11330,10,1,4,12,28648,0,0
11331,10,1,5,0,18014,0,0
11332,10,1,5,1,18015,0,0
11333,10,1,5,2,18016,0,0
11334,10,1,5,3,18017,0,0
11335,10,1,5,4,18018,0,0
11336,10,1,5,5,18019,0,0
11337,10,1,5,6,18020,0,0
11338,10,1,5,7,18021,0,0
11339,10,1,5,8,18022,0,0
11340,10,1,5,9,18023,0,0
11341,10,1,5,10,18024,0,0
11342,11,0,3,11,28664,0,0
11343,11,0,3,12,28665,0,0
11344,11,0,3,13,28666,0,0
11345,11,0,4,0,18058,0,0
11346,11,0,4,1,18059,0,0
11347,11,0,4,2,18060,0,0
11348,11,0,4,3,18061,0,0
11349,11,0,4,4,18062,0,0
11350,11,0,4,5,18063,0,0
11351,11,0,4,6,18064,0,0
11352,11,0,4,7,28667,0,0
11353,11,0,4,8,28668,0,0
11354,11,0,4,9,28669,0,0
11355,11,0,5,0,18065,0,0
11356,11,0,5,1,18066,0,0
11357,11,0,5,2,18067,0,0
11358,11,0,5,3,18068,0,0
11359,11,0,5,4,18069,0,0
11360,11,0,5,5,18070,0,0
11361,11,0,5,6,18071,0,0
11362,11,0,5,7,18072,0,0
11363,11,1,3,12,28684,0,0
11364,11,1,3,13,28685,0,0
11365,11,1,3,14,28686,0,0
11366,11,1,3,15,28687,0,0
11367,11,1,4,0,18106,0,0
11368,11,1,4,1,18107,0,0
11369,11,1,4,2,18108,0,0
11370,11,1,4,3,18109,0,0
11371,11,1,4,4,18110,0,0
11372,11,1,4,5,18111,0,0
11373,11,1,4,6,18112,0,0
11374,11,1,4,7,28688,0,0
11375,11,1,4,8,28689,0,0
11376,11,1,4,9,28690,0,0
11377,11,1,5,0,18113,0,0
11378,11,1,5,1,18114,0,0
11379,11,1,5,2,18115,0,0
11380,11,1,5,3,18116,0,0
11381,11,1,5,4,18117,0,0
11382,11,1,5,5,18118,0,0
11383,11,1,5,6,18119,0,0
11384,16,0,1,0,28691,0,0
11385,16,0,1,1,28692,0,0
11386,16,0,1,2,28693,0,0
11387,16,0,1,3,28694,0,0
11388,16,0,1,4,28695,0,0
11389,16,0,1,5,28696,0,0
11390,16,0,2,0,28697,0,0
11391,16,0,3,0,28698,0,0
11392,16,0,3,1,28699,0,0
11393,16,0,3,2,28700,0,0
11394,16,0,3,3,28701,0,0
11395,16,0,3,4,28702,0,0
11396,16,0,3,5,28703,0,0
11397,16,0,4,0,28704,0,0
11398,16,0,4,1,28705,0,0
11399,16,0,4,2,28706,0,0
11400,16,0,4,3,28707,0,0
11401,16,0,4,4,28708,0,0
11402,16,0,5,0,28709,0,0
11403,16,0,5,1,28710,0,0
11404,16,0,5,2,28711,0,0
11405,16,0,5,3,28712,0,0
11406,16,0,5,4,28713,0,0
11407,16,0,5,5,28714,0,0
11408,16,1,3,0,28716,0,0
11409,16,1,4,0,28717,0,0
11410,16,1,5,0,28718,0,0
11411,17,0,1,0,28719,0,0
11412,17,0,1,1,28720,0,0
11413,17,0,1,2,28721,0,0
11414,17,0,1,3,28722,0,0
11415,17,0,1,4,28723,0,0
11416,17,0,1,5,28724,0,0
11417,17,0,1,6,28725,0,0
11418,17,0,2,0,28726,0,0
11419,17,0,3,0,28727,0,0
11420,17,0,3,1,28728,0,0
11421,17,0,3,2,28729,0,0
11422,17,0,3,3,28730,0,0
11423,17,0,3,4,28731,0,0
11424,17,0,3,5,28732,0,0
11425,17,0,3,6,28733,0,0
11426,17,0,4,0,28734,0,0
11427,17,0,4,1,28735,0,0
11428,17,0,4,2,28736,0,0
11429,17,0,4,3,28737,0,0
11430,17,0,4,4,28738,0,0
11431,17,0,4,5,28739,0,0
11432,17,0,4,6,28740,0,0
11433,17,0,5,0,28741,0,0
11434,17,0,5,1,28742,0,0
11435,17,0,5,2,28743,0,0
11436,17,0,5,3,28744,0,0
11437,17,0,5,4,28745,0,0
11438,17,0,5,5,28746,0,0
11439,17,0,5,6,28747,0,0
11440,17,1,3,0,28749,0,0
11441,17,1,4,0,28750,0,0
11442,17,1,5,0,28751,0,0
11443,19,0,1,0,28752,0,0
11444,19,0,1,1,28753,0,0
11445,19,0,1,2,28754,0,0
11446,19,0,1,3,28755,0,0
11447,19,0,2,0,28756,0,0
11448,19,0,5,0,28757,0,0
11449,19,0,5,1,28758,0,0
11450,19,0,5,2,28759,0,0
11451,19,1,5,0,28761,0,0
11452,20,0,1,0,28762,0,0
11453,20,0,1,1,28763,0,0
11454,20,0,1,2,28764,0,0
11455,20,0,1,3,28765,0,0
11456,20,0,3,0,28766,0,0
11457,20,0,4,0,28767,0,0
11458,20,0,4,1,28768,0,0
11459,20,0,4,2,28769,0,0
11460,20,0,4,3,28770,0,0
11461,20,0,5,0,28771,0,0
11462,20,0,5,1,28772,0,0
11463,20,0,5,2,28773,0,0
11464,20,0,5,3,28774,0,0
11465,20,0,5,4,28775,0,0
11466,20,1,5,0,28777,0,0
11467,21,0,1,0,28778,0,0
11468,21,0,1,1,28779,0,0
11469,21,0,1,2,28780,0,0
11470,21,0,1,3,28781,0,0
11471,21,0,1,4,28782,0,0
11472,21,0,2,0,28783,0,0
11473,21,0,3,0,28784,0,0
11474,21,0,3,1,28785,0,0
11475,21,0,3,2,28786,0,0
11476,21,0,3,3,28787,0,0
11477,21,0,3,4,28788,0,0
11478,21,0,4,0,28789,0,0
11479,21,0,4,1,28790,0,0
11480,21,0,4,2,28791,0,0
