ID,PathID,NodeIndex,ContinentID,Loc[0],Loc[1],Loc[2],Flags,Delay
1605,35,17,0,-12822.401,602.90234,23.77165,0,0
1606,35,18,0,-12546.602,450.6266,24.523258,0,0
1607,35,19,0,-12400.347,266.6147,20.772776,0,0
5017,35,20,0,-12380.786,182.75038,15.745019,0,0
5018,35,21,0,-12406.679,147.75098,3.356073,0,0
1610,36,0,0,-14445.995,507.98862,27.062712,0,0
1611,36,1,0,-14437.402,510.26334,28.307556,0,0
1612,36,2,0,-14401.238,552.72894,36.006218,0,0
1613,36,3,0,-14255.259,612.88403,63.052143,0,0
1614,36,4,0,-14125.731,567.6468,95.76767,0,0
1615,36,5,0,-14058.39,263.17795,114.45096,0,0
1616,36,6,0,-13362.099,146.5052,121.13605,0,0
1617,36,7,0,-13240.582,-137.94402,121.61317,0,0
1618,36,8,0,-12125.233,-427.72134,88.179886,0,0
1619,36,9,0,-11811.944,-385.32205,23.157658,0,0
1620,36,10,0,-11658.413,-261.03363,20.68062,0,0
1621,36,11,0,-11588.438,-152.91689,24.03007,0,0
1622,36,12,0,-11530.521,93.15208,25.440172,0,0
1623,36,13,0,-11404.729,276.8788,24.876125,0,0
1624,36,14,0,-11165.323,313.23938,103.49886,0,0
1625,36,15,0,-10647.356,210.03621,122.12724,0,0
1626,36,16,0,-10387.477,47.155544,131.52325,0,0
1627,36,17,0,-10057.021,-309.3969,133.62517,0,0
1628,36,18,0,-9949.639,-1762.7737,120.40269,0,0
1629,36,19,0,-9707.774,-1942.2212,130.81734,0,0
1630,36,20,0,-9590.185,-2110.1082,133.47087,0,0
1631,36,21,0,-9552.625,-2389.6348,132.1183,0,0
1632,36,22,0,-9221.878,-2553.0012,160.50543,0,0
1633,36,23,0,-8869.32,-2591.208,197.45506,0,0
1634,36,24,0,-8633.137,-2573.0212,164.53258,0,0
1635,36,25,0,-8219.936,-2501.615,181.8676,0,0
1636,36,26,0,-8028.099,-2342.5613,185.9911,0,0
1637,36,27,0,-7788.356,-2033.931,191.67574,0,0
1638,36,28,0,-7689.992,-1667.6074,210.36801,0,0
1639,36,29,0,-7594.8438,-1614.0098,245.0739,0,0
1640,36,30,0,-7489.625,-1599.9022,297.7802,0,0
1641,36,31,0,-7393.0054,-1617.4309,352.74353,0,0
1642,36,32,0,-6911.4976,-1769.4762,273.31042,0,0
1643,36,33,0,-6940.507,-1982.2587,314.4771,0,0
1644,36,34,0,-6946.9043,-2057.2769,314.54587,0,0
1645,36,35,0,-6895.9004,-2212.809,297.37756,0,0
1646,36,36,0,-6632.803,-2185.9055,248.14394,0,0
1667,37,0,0,-6634.0605,-2187.7612,248.14366,0,0
1668,37,1,0,-6620.591,-2237.9346,260.14368,0,0
1669,37,2,0,-6638.841,-2411.504,290.1229,0,0
1670,37,3,0,-6680.352,-2463.3862,296.92966,0,0
1671,37,4,0,-6764.9756,-2457.4258,295.18802,0,0
1672,37,5,0,-6862.822,-2404.216,294.36102,0,0
1673,37,6,0,-6911.9277,-2275.707,312.74316,0,0
1674,37,7,0,-6926.2837,-2055.05,342.4135,0,0
1675,37,8,0,-6948.3184,-1704.6384,289.09457,0,0
1676,37,9,0,-6995.532,-1564.404,281.73328,0,0
1677,37,10,0,-7134.0166,-1512.0734,284.31766,0,0
1678,37,11,0,-7231.538,-1537.5199,304.93326,0,0
1679,37,12,0,-7373.971,-1605.5452,334.96957,0,0
1680,37,13,0,-7470.598,-1665.5178,313.10944,0,0
1681,37,14,0,-7587.06,-1766.9346,263.76108,0,0
1682,37,15,0,-7800.627,-2018.0295,187.41249,0,0
1683,37,16,0,-7950.7847,-2075.0251,180.67055,0,0
1684,37,17,0,-8102.9004,-2086.0195,180.91696,0,0
1685,37,18,0,-8204.267,-2160.5405,180.03436,0,0
1686,37,19,0,-8248.3955,-2428.4968,197.64117,0,0
1687,37,20,0,-8320.442,-2531.369,201.14868,0,0
1688,37,21,0,-8565.301,-2563.0461,201.1485,0,0
1689,37,22,0,-8803.091,-2581.1812,202.4961,0,0
1690,37,23,0,-8947.571,-2567.2705,194.91327,0,0
1691,37,24,0,-9222.165,-2542.817,140.87286,0,0
1692,37,25,0,-9555.853,-2392.5698,147.1606,0,0
1693,37,26,0,-9545.031,-2019.9948,146.56616,0,0
1694,37,27,0,-9848.393,-1795.1168,134.93123,0,0
1695,37,28,0,-10063.096,-1514.0212,140.33372,0,0
1696,37,29,0,-10127.335,-1156.0154,139.57405,0,0
1697,37,30,0,-10250.741,-977.50543,137.31277,0,0
1698,37,31,0,-10549.788,-871.71313,139.90889,0,0
1699,37,32,0,-10783.37,-779.95184,139.46007,0,0
1700,37,33,0,-10908.008,-594.6222,139.31297,0,0
1701,37,34,0,-10897.337,-365.11664,139.12051,0,0
1702,37,35,0,-10833.607,-155.36372,136.54744,0,0
1703,37,36,0,-10743.324,99.93826,132.71455,0,0
1704,37,37,0,-10741.693,316.40506,127.79769,0,0
1705,37,38,0,-10866.65,458.21616,120.75633,0,0
1706,37,39,0,-11096.062,421.41373,110.44916,0,0
1707,37,40,0,-11223.138,307.47043,43.192158,0,0
1708,37,41,0,-11366.287,296.87408,29.490252,0,0
1709,37,42,0,-11464.627,221.79182,25.551645,0,0
1710,37,43,0,-11579.015,-144.31706,24.767403,0,0
1711,37,44,0,-11708.971,-317.7511,21.24852,0,0
1712,37,45,0,-11880.071,-427.31314,25.432169,0,0
1713,37,46,0,-12139.2,-432.57693,87.97789,0,0
1714,37,47,0,-12383.421,-417.62283,83.0154,0,0
1715,37,48,0,-12620.193,-192.11589,96.03818,0,0
1716,37,49,0,-12678.882,193.96213,18.40571,0,0
1717,37,50,0,-12803.236,497.2512,17.526943,0,0
1718,37,51,0,-13249.554,716.4847,64.672745,0,0
1719,37,52,0,-13541.215,778.2878,61.619263,0,0
1720,37,53,0,-13911.451,707.52466,48.039738,0,0
1721,37,54,0,-14335.485,611.8362,41.403217,0,0
1722,37,55,0,-14446.585,513.11993,27.46902,0,0
1726,38,0,0,-6631.1714,-2183.263,248.14366,0,0
1727,38,1,0,-6653.8066,-2195.908,252.14366,0,0
1728,38,2,0,-6721.0586,-2203.3499,264.25513,0,0
1729,38,3,0,-6783.0146,-2222.298,268.65015,0,0
1730,38,4,0,-6870.854,-2296.4817,276.05035,0,0
1731,38,5,0,-6879.3833,-2397.407,256.62964,0,0
1732,38,6,0,-6860.069,-2484.6086,249.99623,0,0
1733,38,7,0,-6794.143,-2544.433,258.63385,0,0
1734,38,8,0,-6767.9985,-2615.8848,255.88814,0,0
1735,38,9,0,-6783.7407,-2769.4314,249.79744,0,0
1736,38,10,0,-6652.401,-2911.2576,249.66667,0,0
1737,38,11,0,-6569.7764,-2971.0056,255.69429,0,0
1738,38,12,0,-6548.039,-3014.017,266.37793,0,0
1739,38,13,0,-6543.701,-3090.8694,275.84692,0,0
1740,38,14,0,-6506.8447,-3163.343,291.35526,0,0
1741,38,15,0,-6377.0728,-3310.4338,276.9875,0,0
1742,38,16,0,-6298.3594,-3347.5396,275.35913,0,0
1748,38,17,0,-6187.887,-3375.0295,248.49962,0,0
1749,38,18,0,-6122.337,-3347.5261,260.4937,0,0
1750,38,19,0,-6006.9077,-3297.7678,272.6717,0,0
1751,38,20,0,-5910.463,-3289.3225,292.13086,0,0
1752,38,21,0,-5857.619,-3346.9119,306.0315,0,0
1753,38,22,0,-5849.337,-3440.1611,324.7002,0,0
1754,38,23,0,-5899.0312,-3487.2769,329.7924,0,0
1755,38,24,0,-5920.8916,-3541.2747,341.98685,0,0
1756,38,25,0,-5894.443,-3585.981,366.10443,0,0
1757,38,26,0,-5831.8354,-3649.6863,379.7557,0,0
1758,38,27,0,-5820.764,-3708.2595,394.37537,0,0
1759,38,28,0,-5719.9995,-3875.7534,370.69897,0,0
1760,38,29,0,-5506.336,-3852.4915,380.19403,0,0
1761,38,30,0,-5242.844,-3689.774,336.75406,0,0
1762,38,31,0,-5097.6904,-3627.99,319.14484,0,0
1763,38,32,0,-4923.174,-3547.2502,301.12888,0,0
2825,38,33,0,-4824.41,-3464.7578,316.1588,0,0
2826,38,34,0,-4730.926,-3406.681,358.54053,0,0
2827,38,35,0,-4533.756,-3330.5085,233.37315,0,0
2828,38,36,0,-4414.512,-3257.789,193.3074,0,0
2829,38,37,0,-4250.0435,-3185.5837,133.15498,0,0
2830,38,38,0,-4138.1753,-3138.677,40.728504,0,0
2831,38,39,0,-4090.9563,-3111.0764,14.179036,0,0
2832,38,40,0,-4011.7024,-3048.056,14.247476,0,0
2833,38,41,0,-3905.6255,-2998.944,14.478156,0,0
2834,38,42,0,-3769.432,-2971.1792,14.087523,0,0
2835,38,43,0,-3648.169,-2941.4956,14.107821,0,0
2836,38,44,0,-3509.2852,-2846.594,14.138005,0,0
2837,38,45,0,-3432.3345,-2740.3606,14.087489,0,0
2838,38,46,0,-3367.2778,-2730.0605,32.497643,0,0
2839,38,47,0,-3153.4885,-2751.5,26.115248,0,0
2840,38,48,0,-3077.6042,-2646.416,25.206642,0,0
2841,38,49,0,-2838.6313,-2603.601,57.83998,0,0
2842,38,50,0,-2761.1028,-2518.5015,72.73139,0,0
2843,38,51,0,-2677.9717,-2484.1904,84.487656,0,0
2844,38,52,0,-2534.4219,-2495.8591,93.72307,0,0
2845,38,53,0,-2469.535,-2503.5745,86.14997,0,0
2846,38,54,0,-2371.325,-2502.726,103.56363,0,0
2847,38,55,0,-2278.8535,-2504.0886,82.10526,0,0
3330,38,56,0,-2137.4644,-2475.3342,82.022156,0,0
3331,38,57,0,-1996.1793,-2422.924,92.92324,0,0
3332,38,58,0,-1802.903,-2314.7031,52.213,0,0
3333,38,59,0,-1739.0848,-2217.4377,55.76792,0,0
3334,38,60,0,-1770.5634,-2049.412,121.43771,0,0
3335,38,61,0,-1706.0544,-1901.2109,96.762474,0,0
3336,38,62,0,-1665.516,-1867.2427,91.08874,0,0
3337,38,63,0,-1648.972,-1830.4677,87.31838,0,0
3338,38,64,0,-1648.5854,-1761.3214,92.59694,0,0
3339,38,65,0,-1631.8145,-1704.6584,88.19147,0,0
3340,38,66,0,-1586.2004,-1666.3892,92.299706,0,0
3341,38,67,0,-1537.9127,-1644.7135,99.59833,0,0
3343,38,68,0,-1397.367,-1470.0608,92.800545,0,0
3344,38,69,0,-1260.442,-1491.5284,90.645485,0,0
3345,38,70,0,-1159.3976,-1437.6256,101.52842,0,0
3346,38,71,0,-1081.8108,-1432.1467,114.16737,0,0
3347,38,72,0,-975.8606,-1480.0602,114.15745,0,0
3348,38,73,0,-894.6082,-1440.7484,88.5519,0,0
3349,38,74,0,-829.9246,-1439.5892,72.05018,0,0
3350,38,75,0,-770.488,-1387.6783,75.291985,0,0
3351,38,76,0,-728.32336,-1260.2455,69.19557,0,0
3352,38,77,0,-620.88086,-1223.6522,73.828384,0,0
3353,38,78,0,-568.0278,-1146.6616,73.89371,0,0
3354,38,79,0,-438.48157,-1097.0181,60.496895,0,0
3355,38,80,0,-314.21832,-1115.8888,52.955452,0,0
3356,38,81,0,-136.35948,-1128.4728,67.153496,0,0
3357,38,82,0,53.17448,-1127.4589,98.675,0,0
3358,38,83,0,289.96255,-1296.9745,101.97157,0,0
3359,38,84,0,432.06857,-1273.0652,135.16743,0,0
3360,38,85,0,536.2895,-1303.4194,152.49117,0,0
3361,38,86,0,727.61346,-1449.7834,146.49615,0,0
3363,38,87,0,904.97266,-1476.0017,135.59152,0,0
3364,38,88,0,1041.6127,-1424.4619,128.61548,0,0
3365,38,89,0,1136.3239,-1360.1998,117.28873,0,0
3366,38,90,0,1299.622,-1373.4381,105.68063,0,0
3367,38,91,0,1432.2917,-1273.8331,102.79423,0,0
3368,38,92,0,1596.5536,-1057.6697,136.60303,0,0
3369,38,93,0,1707.5756,-885.02625,133.75136,0,0
3370,38,94,0,1712.2538,-739.9781,67.1939,0,0
3371,38,95,0,1728.0426,-693.68835,61.5407,0,0
3372,38,96,0,1786.1144,-660.8785,50.954823,0,0
3373,38,97,0,1849.8605,-586.53973,47.371662,0,0
3374,38,98,0,1936.9855,-449.11176,43.545986,0,0
3375,38,99,0,1955.1871,-356.98764,43.4522,0,0
3376,38,100,0,1913.5973,-220.93967,55.80998,0,0
3377,38,101,0,1930.7709,60.437283,67.58921,0,0
3378,38,102,0,1959.863,292.66895,59.90373,0,0
3379,38,103,0,2004.2684,474.04492,44.845737,0,0
3380,38,104,0,1971.8279,594.8101,63.625652,0,0
3381,38,105,0,1905.2877,695.8883,48.055885,0,0
3382,38,106,0,1814.6088,750.50287,60.729412,0,0
3383,38,107,0,1745.944,732.9798,64.34103,0,0
3384,38,108,0,1691.4552,726.1795,79.35835,0,0
3387,38,109,0,1640.798,730.89636,89.87858,0,0
3388,38,110,0,1600.9,718.4344,77.87858,0,0
3389,38,111,0,1591.011,674.17926,57.878582,0,0
3390,38,112,0,1616.7742,645.34705,49.878582,0,0
3391,38,113,0,1658.9009,645.47144,33.878582,0,0
3392,38,114,0,1687.6438,623.93384,17.87858,0,0
3393,38,115,0,1681.4993,590.8705,1.878574,0,0
3394,38,116,0,1683.168,546.09796,-2.138426,0,0
3395,38,117,0,1710.8029,513.14044,-2.138426,0,0
3396,38,118,0,1726.5599,474.383,1.878581,0,0
3397,38,119,0,1702.8138,420.57373,5.878581,0,0
3398,38,120,0,1683.5505,386.5129,1.878581,0,0
3399,38,121,0,1687.0956,352.2382,-38.138416,0,0
3400,38,122,0,1715.252,331.8273,-42.138416,0,0
3401,38,123,0,1741.8579,292.43805,-42.13843,0,0
3404,38,124,0,1751.1083,264.22385,-42.13843,0,0
3405,38,125,0,1733.5914,243.14871,-38.121426,0,0
3406,38,126,0,1663.2556,239.238,-30.13844,0,0
3407,38,127,0,1638.835,237.94638,-26.138454,0,0
3408,38,128,0,1606.3168,217.27339,-26.121439,0,0
3409,38,129,0,1573.9316,225.6038,-34.138416,0,0
3410,38,130,0,1568.4788,268.51993,-42.138416,0,0
2315,39,0,0,1568.479,268.5199,-42.12142,0,0
2316,39,1,0,1573.932,225.6021,-34.12142,0,0
2317,39,2,0,1606.317,217.2734,-26.12144,0,0
2318,39,3,0,1624.835,237.9462,-26.12145,0,0
2319,39,4,0,1663.256,239.224,-30.12144,0,0
2320,39,5,0,1733.591,243.1487,-38.12143,0,0
2321,39,6,0,1751.108,264.2238,-42.12143,0,0
2322,39,7,0,1741.858,292.438,-42.12143,0,0
2323,39,8,0,1715.252,331.8273,-42.12142,0,0
2324,39,9,0,1687.096,352.2382,-38.12142,0,0
2325,39,10,0,1683.551,386.5129,1.878581,0,0
2326,39,11,0,1702.814,420.5737,5.878581,0,0
2327,39,12,0,1726.56,474.243,1.878581,0,0
2328,39,13,0,1710.803,513.1404,-2.121426,0,0
2329,39,14,0,1683.168,546.098,-2.121426,0,0
2330,39,15,0,1681.499,590.8705,1.878574,0,0
2331,39,16,0,1687.643,623.9324,17.87858,0,0
2332,39,17,0,1658.901,645.4714,33.87858,0,0
2333,39,18,0,1616.774,645.347,49.87858,0,0
2334,39,19,0,1591.011,674.1793,57.87858,0,0
2335,39,20,0,1600.9,718.4344,77.87858,0,0
2336,39,21,0,1640.798,730.8964,89.87858,0,0
2337,39,22,0,1691.455,726.1795,90.51168,0,0
3205,39,23,0,1761.1973,750.78345,61.261124,0,0
3206,39,24,0,1812.0963,763.9555,51.952087,0,0
3207,39,25,0,1848.8794,725.14886,44.77303,0,0
3208,39,26,0,1824.681,669.17535,51.91386,0,0
3209,39,27,0,1718.2118,640.379,50.213047,0,0
3210,39,28,0,1631.9796,631.8033,73.16233,0,0
3211,39,29,0,1558.1892,619.7755,58.188465,0,0
3212,39,30,0,1461.2507,606.4986,58.359303,0,0
3213,39,31,0,1378.0408,658.1302,41.61346,0,0
3214,39,32,0,1326.651,767.02313,40.489334,0,0
3215,39,33,0,1279.8195,848.3559,40.60447,0,0
3216,39,34,0,1228.4442,918.72363,43.909832,0,0
3217,39,35,0,1177.2993,1004.3254,43.137478,0,0
3218,39,36,0,1045.0056,1054.666,42.41885,0,0
3219,39,37,0,884.0026,1059.1991,57.36354,0,0
3220,39,38,0,718.4202,1005.6743,56.59324,0,0
3221,39,39,0,615.6034,868.91504,69.31893,0,0
3222,39,40,0,540.4643,776.8045,80.25018,0,0
3223,39,41,0,444.08594,689.79376,38.013943,0,0
3224,39,42,0,375.39767,646.3333,45.392452,0,0
3225,39,43,0,249.68098,632.2243,51.113144,0,0
3226,39,44,0,179.88194,597.41974,78.760735,0,0
3227,39,45,0,118.96702,553.5961,96.47686,0,0
3228,39,46,0,42.991535,494.7563,62.61567,0,0
3229,39,47,0,24.238932,371.09137,56.20108,0,0
3230,39,48,0,-96.66428,341.55154,82.26084,0,0
3231,39,49,0,-160.93208,304.09897,122.03542,0,0
3232,39,50,0,-202.99371,175.82661,80.81686,0,0
3233,39,51,0,-255.25348,143.96571,83.75985,0,0
3234,39,52,0,-310.96896,190.79688,93.07842,0,0
3235,39,53,0,-378.56143,214.53494,97.02085,0,0
3236,39,54,0,-497.48157,204.21832,82.14445,0,0
3237,39,55,0,-614.9492,163.66797,66.209625,0,0
3238,39,56,0,-733.04816,128.33333,50.249275,0,0
3239,39,57,0,-863.2344,113.28819,45.193783,0,0
3240,39,58,0,-978.7088,116.55729,60.879597,0,0
3241,39,59,0,-1079.4065,95.14345,65.57681,0,0
3243,39,60,0,-1120.5133,48.99056,55.12451,0,0
3244,39,61,0,-1119.0796,-74.054474,27.088938,0,0
3245,39,62,0,-1117.1598,-212.41776,12.435823,0,0
3246,39,63,0,-1093.0056,-383.59222,5.965567,0,0
3247,39,64,0,-1065.6956,-572.9238,6.289094,0,0
3248,39,65,0,-1145.2826,-717.18445,2.912446,0,0
3249,39,66,0,-1293.3793,-876.0237,5.607146,0,0
3250,39,67,0,-1399.9147,-1002.6771,3.930018,0,0
3251,39,68,0,-1565.8469,-1077.6793,4.360541,0,0
3252,39,69,0,-1690.5099,-1136.1786,9.223507,0,0
3253,39,70,0,-1826.0482,-1304.0254,6.181536,0,0
3254,39,71,0,-1974.724,-1431.1157,6.091044,0,0
3255,39,72,0,-2125.1497,-1602.0951,5.336856,0,0
3256,39,73,0,-2250.6245,-1850.618,43.708122,0,0
3257,39,74,0,-2317.004,-1932.1024,8.265204,0,0
3258,39,75,0,-2343.7288,-2045.846,8.190519,0,0
3259,39,76,0,-2322.5645,-2216.7214,18.545332,0,0
3260,39,77,0,-2350.767,-2377.687,20.64553,0,0
3261,39,78,0,-2343.038,-2431.4666,31.344242,0,0
3262,39,79,0,-2348.311,-2457.424,53.17225,0,0
3263,39,80,0,-2387.0142,-2462,79.11533,0,0
3264,39,81,0,-2461.9585,-2467.4766,127.53082,0,0
3265,39,82,0,-2512.6985,-2476.8884,96.80569,0,0
3266,39,83,0,-2592.0227,-2489.769,88.17487,0,0
3267,39,84,0,-2684.4114,-2482.3354,83.62071,0,0
3268,39,85,0,-2802.8445,-2505.6724,66.49302,0,0
3269,39,86,0,-2879.3408,-2585.4917,46.16605,0,0
3270,39,87,0,-2954.4888,-2618.718,34.00301,0,0
3271,39,88,0,-3040.64,-2596.5754,17.112257,0,0
3272,39,89,0,-3174.014,-2581.2478,16.232065,0,0
3273,39,90,0,-3262.676,-2590.7366,17.995369,0,0
3274,39,91,0,-3371.9353,-2565.4817,23.948273,0,0
3275,39,92,0,-3414.063,-2519.5557,33.880726,0,0
3276,39,93,0,-3457.1992,-2500.4487,40.05137,0,0
3277,39,94,0,-3498.559,-2484.8982,58.73488,0,0
3278,39,95,0,-3552.6245,-2502.5332,59.8986,0,0
3279,39,96,0,-3581.9858,-2508.0662,60.638233,0,0
3280,39,97,0,-3628.524,-2547.9055,67.40504,0,0
3281,39,98,0,-3687.5798,-2611.8157,77.27769,0,0
3282,39,99,0,-3759.0652,-2627.148,80.79789,0,0
3283,39,100,0,-3794.2847,-2642.6987,77.53523,0,0
3284,39,101,0,-3870.5813,-2649.4504,58.597736,0,0
3285,39,102,0,-3998.659,-2559.872,89.694374,0,0
3286,39,103,0,-4049.0618,-2485.5935,172.07005,0,0
3287,39,104,0,-4160.2837,-2423.877,236.434,0,0
3288,39,105,0,-4243.5576,-2455.3945,268.81653,0,0
3289,39,106,0,-4314.0093,-2625.3723,312.58905,0,0
3290,39,107,0,-4409.3135,-2667.822,350.7629,0,0
3291,39,108,0,-4536.396,-2668.3281,411.03256,0,0
3292,39,109,0,-4582.7104,-2677.7385,432.19464,0,0
3293,39,110,0,-4637.203,-2713.6462,392.58658,0,0
3294,39,111,0,-4710.6147,-2760.341,334.61124,0,0
3295,39,112,0,-4746.274,-2819.7817,336.31192,0,0
3296,39,113,0,-4731.8696,-2876.7378,335.2708,0,0
3297,39,114,0,-4734.6577,-2940.5925,351.51517,0,0
3298,39,115,0,-4757.327,-3005.6147,337.33914,0,0
3299,39,116,0,-4819.1465,-3099.7776,331.75574,0,0
3300,39,117,0,-4908.2446,-3276.2144,313.06613,0,0
3301,39,118,0,-5025.245,-3383.6501,305.54263,0,0
3302,39,119,0,-5133.4834,-3458.9758,328.79306,0,0
3303,39,120,0,-5256.33,-3504.351,333.16748,0,0
3304,39,121,0,-5453.2305,-3510.6106,308.66492,0,0
3305,39,122,0,-5530.2544,-3484.8909,307.73773,0,0
3306,39,123,0,-5637.278,-3542.8208,303.74173,0,0
3307,39,124,0,-5721.165,-3494.661,308.8167,0,0
3308,39,125,0,-5757.3604,-3417.0254,309.8416,0,0
3309,39,126,0,-5807.6157,-3391.404,313.81192,0,0
3310,39,127,0,-5871.0776,-3336.7852,305.6975,0,0
3311,39,128,0,-5899.604,-3299.288,293.5883,0,0
3312,39,129,0,-5942.6772,-3289.5654,287.2172,0,0
3313,39,130,0,-6020.7656,-3307.765,269.39948,0,0
3314,39,131,0,-6170.1743,-3383.5144,252.14551,0,0
3315,39,132,0,-6334.105,-3397.3772,248.73193,0,0
3316,39,133,0,-6439.3394,-3353.3528,249.69936,0,0
3317,39,134,0,-6554.5415,-3354.9714,271.5508,0,0
3318,39,135,0,-6739.4585,-3249.379,251.95638,0,0
3319,39,136,0,-6777.2114,-3108.7952,257.57922,0,0
3320,39,137,0,-6705.8853,-2998.649,271.88095,0,0
3321,39,138,0,-6663.5493,-2881.052,249.67606,0,0
3322,39,139,0,-6687.151,-2712.5815,250.24037,0,0
3323,39,140,0,-6624.1274,-2632.6792,272.32614,0,0
3324,39,141,0,-6611.813,-2539.458,282.423,0,0
3325,39,142,0,-6638.8926,-2415.2964,264.69983,0,0
3326,39,143,0,-6619.9053,-2334.9778,264.69577,0,0
3327,39,144,0,-6613.7915,-2251.6262,252.14366,0,0
3328,39,145,0,-6631.6606,-2184.7603,248.14366,0,0
1814,40,0,0,-8850.418,497.3229,111.38994,0,0
1815,40,1,0,-8868.436,484.3838,112.80873,0,0
1816,40,2,0,-8920.069,444.40646,121.91969,0,0
1817,40,3,0,-8973.162,439.05057,116.41056,0,0
1818,40,4,0,-9050.903,388.39102,154.4088,0,0
1819,40,5,0,-9140.93,358.20563,159.2216,0,0
1820,40,6,0,-9324.501,369.0014,131.18602,0,0
1821,40,7,0,-9477.165,450.60477,120.08407,0,0
1822,40,8,0,-9586.391,598.0026,118.51978,0,0
1823,40,9,0,-9804.336,748.7528,93.37859,0,0
1832,40,10,0,-9961.208,747.2863,50.16649,0,0
1833,40,11,0,-10112.235,760.92017,32.25054,0,0
1834,40,12,0,-10222.63,692.6706,31.896362,0,0
1835,40,13,0,-10313.804,721.7246,31.679335,0,0
2940,40,14,0,-10439.089,714.2015,31.304953,0,0
2941,40,15,0,-10538.728,646.0255,32.242157,0,0
2942,40,16,0,-10680.091,615.3207,30.995884,0,0
2943,40,17,0,-10816.318,617.6043,28.885311,0,0
2944,40,18,0,-10862.181,628.0558,48.64115,0,0
2945,40,19,0,-10917.021,603.7453,28.81543,0,0
2946,40,20,0,-11001.707,547.4803,28.815434,0,0
2947,40,21,0,-11077.108,459.71155,28.81543,0,0
2948,40,22,0,-11137.19,365.13644,29.916355,0,0
2949,40,23,0,-11212.741,304.2379,27.80973,0,0
2950,40,24,0,-11325.816,298.82205,24.946323,0,0
2951,40,25,0,-11397.693,279.82834,19.01794,0,0
2952,40,26,0,-11452.092,231.55284,19.86258,0,0
2953,40,27,0,-11536.138,64.18251,18.859407,0,0
2954,40,28,0,-11563.365,-95.59321,20.29307,0,0
2955,40,29,0,-11591.149,-173.16776,20.389437,0,0
2956,40,30,0,-11650.889,-254.45149,17.265078,0,0
2957,40,31,0,-11732.167,-336.87805,16.955215,0,0
2958,40,32,0,-11791.836,-410.63358,43.12978,0,0
2959,40,33,0,-11916.582,-411.62338,22.128944,0,0
2960,40,34,0,-12082.77,-374.35742,19.350973,0,0
2961,40,35,0,-12166.274,-351.58334,32.63335,0,0
2962,40,36,0,-12239.228,-321.44998,21.662441,0,0
2963,40,37,0,-12324.703,-298.5192,19.056528,0,0
2964,40,38,0,-12430.051,-293.58627,19.801584,0,0
2965,40,39,0,-12503.638,-221.20888,19.293291,0,0
2966,40,40,0,-12561.847,-125.62978,18.935856,0,0
2967,40,41,0,-12582.552,-36.086697,22.76357,0,0
2968,40,42,0,-12587.888,0.994358,8.672074,0,0
2969,40,43,0,-12642.011,64.42437,12.910044,0,0
2970,40,44,0,-12706.478,122.91504,25.551842,0,0
2999,40,45,0,-12797.491,151.51433,26.376444,0,0
3000,40,46,0,-12842.971,195.91765,26.70427,0,0
3001,40,47,0,-12906.523,215.81033,23.045918,0,0
3002,40,48,0,-12974.953,190.35417,26.539694,0,0
3003,40,49,0,-13015.872,207.90755,28.66824,0,0
3004,40,50,0,-13018.432,259.77875,27.033749,0,0
3005,40,51,0,-13037.024,316.2895,28.04703,0,0
3006,40,52,0,-13043.932,380.02832,27.494902,0,0
3007,40,53,0,-13133.113,389.28287,22.250477,0,0
3008,40,54,0,-13185.95,448.78995,17.253622,0,0
3009,40,55,0,-13196.682,517.11743,8.745767,0,0
3010,40,56,0,-13249.944,616.9185,6.013045,0,0
3011,40,57,0,-13250.119,714.86224,20.328362,0,0
3012,40,58,0,-13383.141,790.3806,8.408955,0,0
3013,40,59,0,-13535.8,785.23706,9.095394,0,0
3014,40,60,0,-13695.255,723.0814,9.194979,0,0
3015,40,61,0,-13872.331,706.614,16.859426,0,0
3016,40,62,0,-13963.942,656.69617,16.306105,0,0
3017,40,63,0,-14082.439,637.0576,19.923168,0,0
3018,40,64,0,-14196.445,600.20996,28.105295,0,0
3019,40,65,0,-14266.986,533.43036,49.92046,0,0
3020,40,66,0,-14306.715,472.23438,37.137722,0,0
3021,40,67,0,-14370.728,427.34528,34.374706,0,0
3022,40,68,0,-14430.929,429.50577,41.002926,0,0
3023,40,69,0,-14459.962,454.38107,40.256504,0,0
3024,40,70,0,-14474.399,465.53906,39.255207,0,0
1836,41,0,0,-14475.63,462.62772,37.36455,0,0
1837,41,1,0,-14422.037,420.02823,39.9752,0,0
1838,41,2,0,-14347.574,448.04483,44.867447,0,0
1839,41,3,0,-14270.156,556.41547,53.417133,0,0
1840,41,4,0,-14155.712,680.2977,17.654297,0,0
1841,41,5,0,-13954.361,660.2967,13.433757,0,0
1842,41,6,0,-13876.705,645.88965,25.006567,0,0
1843,41,7,0,-13751.579,639.71216,21.636219,0,0
1844,41,8,0,-13668.556,656.1617,13.730191,0,0
1845,41,9,0,-13567.464,739.89734,12.938773,0,0
1846,41,10,0,-13494.169,779.41876,12.117588,0,0
1847,41,11,0,-13368.452,780.5719,10.678655,0,0
1848,41,12,0,-13318.169,724.2391,9.053431,0,0
1849,41,13,0,-13298.794,620.76,8.890532,0,0
1850,41,14,0,-13193.898,516.63586,12.655652,0,0
2971,41,15,0,-13005.789,473.6605,22.404284,0,0
2972,41,16,0,-12871.438,473.18924,11.965803,0,0
