ID,Achievement_ID,Type,Asset_ID,Quantity,Start_event,Start_asset,Fail_event,Fail_asset,Description_lang[0],Description_lang[1],Description_lang[2],Description_lang[3],Description_lang[4],Description_lang[5],Description_lang[6],Description_lang[7],Description_lang[8],Description_lang[9],Description_lang[10],Description_lang[11],Description_lang[12],Description_lang[13],Description_lang[14],Description_lang[15],Description_lang_mask,Flags,Ui_order
1907,909,27,11340,1,0,0,0,0,Call to Arms: Alteracy Valley,,,,,,,,,,,,,,,,16711790,0,2
1054,769,43,302,0,0,0,0,0,The Shining Strand,,,,,,,,,,,,,,,,16712046,0,2
1038,768,43,235,0,0,0,0,0,Solliden Farmstead,,,,,,,,,,,,,,,,16712014,0,2
465,603,31,1537,5,0,0,0,0,Kill 5 Alliance in Ironforge,,,,,,,,,,,,,,,,16711758,0,2
3219,1041,27,1657,1,0,0,0,0,Stinking Up Southshore,,,,,,,,,,,,,,,,16711748,0,2
3210,283,28,24737,1,0,0,0,0,Ghost Costume,,,,,,,,,,,,,,,,16711748,0,2
2982,1021,36,31776,1,0,0,0,0,Consortium Tabard,,,,,,,,,,,,,,,,16711748,2,2
3228,396,36,19024,1,0,0,0,0,Arena Grand Master item gained,,,,,,,,,,,,,,,,16711748,2,2
3187,1033,27,11747,1,0,0,0,0,Hellfire Peninsula,,,,,,,,,,,,,,,,16711748,0,2
3175,1032,27,11735,1,0,0,0,0,Azuremyst Isle,,,,,,,,,,,,,,,,16711748,0,2
3162,1031,27,11737,1,0,0,0,0,Blasted Lands,,,,,,,,,,,,,,,,16711748,0,2
3143,1029,27,11769,1,0,0,0,0,Desolace,,,,,,,,,,,,,,,,16711748,0,2
2800,1019,36,8491,1,0,0,0,0,Cat Carrier (Black Tabby),,,,,,,,,,,,,,,,16711748,2,2
2706,1018,36,8491,1,0,0,0,0,Cat Carrier (Black Tabby),,,,,,,,,,,,,,,,16711748,2,2
2612,1017,36,8491,1,0,0,0,0,Cat Carrier (Black Tabby),,,,,,,,,,,,,,,,16711748,2,2
2518,1016,36,8491,1,0,0,0,0,Cat Carrier (Black Tabby),,,,,,,,,,,,,,,,16711748,2,2
2426,1012,46,1068,42000,0,0,0,0,Explorer's League,,,,,,,,,,,,,,,,16711748,0,2
2419,1010,8,1007,0,0,0,0,0,,,,,,,,,,,,,,,,,16713702,0,2
2432,15,36,8491,1,0,0,0,0,Cat Carrier (Black Tabby),,,,,,,,,,,,,,,,16711748,2,2
1509,859,43,1128,0,0,0,0,0,Ruins of Silvermoon,,,,,,,,,,,,,,,,16712014,0,2
2073,963,27,12333,1,0,0,0,0,"Azuremyst Isle, Azure Watch",,,,,,,,,,,,,,,,16711790,0,2
2063,962,27,12705,1,0,0,0,0,Will of the Titans,,,,,,,,,,,,,,,,16711786,0,2
1188,780,43,363,0,0,0,0,0,Lake Everstill,,,,,,,,,,,,,,,,16712014,0,2
1824,204,1,489,1,3,489,3,489,win warsong,,,,,,,,,,,,,,,,16711788,6,2
2392,1006,31,3487,50,0,0,0,0,Silvermoon City,,,,,,,,,,,,,,,,16711748,3,2
2382,388,31,1537,50,0,0,0,0,Ironforge,,,,,,,,,,,,,,,,16711748,3,2
3302,344,41,20065,1,0,0,0,0,Arathi Basin Mageweave Bandage,,,,,,,,,,,,,,,,8323072,0,2
2375,1005,53,1,1,0,0,0,0,Human,,,,,,,,,,,,,,,,16711748,0,2
2370,246,53,2,1,0,0,0,0,Orc,,,,,,,,,,,,,,,,16711748,0,2
2360,245,52,11,1,0,0,0,0,Druid,,,,,,,,,,,,,,,,16711748,0,2
2343,556,49,1,1,0,0,0,0,Neck,,,,,,,,,,,,,,,,16711748,0,2
3543,1185,41,33024,1,0,0,0,0,Pickled Sausage,,,,,,,,,,,,,,,,0,0,2
3222,248,42,6835,1,0,0,0,0,Black Tuxedo Pants,,,,,,,,,,,,,,,,16711748,0,2
3217,1040,27,8373,1,0,0,0,0,The Power of Pine,,,,,,,,,,,,,,,,16711748,0,2
3155,1030,27,11775,1,0,0,0,0,Hellfire Peninsula,,,,,,,,,,,,,,,,16711748,0,2
2322,620,36,33224,1,0,0,0,0,Spectral Tiger,,,,,,,,,,,,,,,,16711748,2,2
2282,289,27,12139,1,0,0,0,0,"""Let the Fires Come!""",,,,,,,,,,,,,,,,16711788,2,2
1162,778,43,422,0,0,0,0,0,Addle's Stead,,,,,,,,,,,,,,,,16712046,0,2
1606,862,43,1200,0,0,0,0,0,Expedition Armory,,,,,,,,,,,,,,,,16712014,0,2
1603,867,43,1166,0,0,0,0,0,Bleeding Hollow Ruins,,,,,,,,,,,,,,,,16712046,0,2
1007,763,46,942,42000,0,0,0,0,Cenarion Expedition,,,,,,,,,,,,,,,,16712046,0,2
411,275,36,32617,1,0,0,0,0,Sleepy Willy,,,,,,,,,,,,,,,,16712014,0,2
2229,970,8,966,0,0,0,0,0,,,,,,,,,,,,,,,,,16713469,0,2
849,731,40,164,3,0,0,0,0,,,,,,,,,,,,,,,,,16711917,2,2
2196,969,27,12359,1,0,0,0,0,"Blade's Edge Mountains, Toshley's Station",,,,,,,,,,,,,,,,16711790,0,2
1935,913,8,911,0,0,0,0,0,,,,,,,,,,,,,,,,,16713326,0,2
1911,910,27,8713,1,0,0,0,0,Elder Starsong in the Sunken Temple,,,,,,,,,,,,,,,,16711758,0,2
1899,907,8,711,0,0,0,0,0,,,,,,,,,,,,,,,,,16711775,0,2
1892,906,27,11379,1,0,0,0,0,Super Hot Stew,,,,,,,,,,,,,,,,16711758,0,2
1887,905,27,11666,1,0,0,0,0,Bait Bandits,,,,,,,,,,,,,,,,16711790,0,2
1848,879,36,8586,1,0,0,0,0,Mottled Red Raptor,,,,,,,,,,,,,,,,16711758,0,2
1619,865,43,1289,0,0,0,0,0,Bladed Gulch,,,,,,,,,,,,,,,,16712046,0,2
1395,849,43,997,0,0,0,0,0,Lower Wilds,,,,,,,,,,,,,,,,16712014,0,2
1082,771,43,893,0,0,0,0,0,The Marris Stead,,,,,,,,,,,,,,,,16712046,0,2
497,626,36,21544,1,0,0,0,0,,,,,,,,,,,,,,,,,16711916,2,2
390,577,8,565,0,0,0,0,0,,,,,,,,,,,,,,,,,16711916,0,2
384,576,8,564,0,0,0,0,0,,,,,,,,,,,,,,,,,16711916,0,2
646,714,8,710,0,0,0,0,0,,,,,,,,,,,,,,,,,16712271,0,2
780,701,36,18864,1,0,0,0,0,64,,,,,,,,,,,,,,,,16711790,2,2
1487,43,8,736,0,0,0,0,0,,,,,,,,,,,,,,,,,16712910,0,2
1474,857,43,1002,0,0,0,0,0,Timbermaw Post,,,,,,,,,,,,,,,,16712046,0,2
1454,854,43,622,0,0,0,0,0,Golakka Hot Springs,,,,,,,,,,,,,,,,16712014,0,2
1366,848,43,774,0,0,0,0,0,Nijel's Point,,,,,,,,,,,,,,,,16712014,0,2
1362,850,43,662,0,0,0,0,0,Witch Hill,,,,,,,,,,,,,,,,16712046,0,2
1351,847,43,930,0,0,0,0,0,Grimtotem Post,,,,,,,,,,,,,,,,16712014,0,2
1300,842,43,84,0,0,0,0,0,Ban'ethil Hollow,,,,,,,,,,,,,,,,16712046,0,2
1277,42,8,760,0,0,0,0,0,,,,,,,,,,,,,,,,,16712783,0,2
358,564,0,15931,1,0,0,0,0,Grobbulus,,,,,,,,,,,,,,,,16712014,0,2
355,563,0,15953,1,0,0,0,0,Grand Widow Faerlina,,,,,,,,,,,,,,,,16711758,0,2
893,735,40,164,6,0,0,0,0,,,,,,,,,,,,,,,,,16711917,2,2
882,734,40,164,6,0,0,0,0,,,,,,,,,,,,,,,,,16711917,2,2
871,733,40,164,5,0,0,0,0,,,,,,,,,,,,,,,,,16711917,2,2
860,732,40,164,4,0,0,0,0,,,,,,,,,,,,,,,,,16711917,2,2
846,730,8,135,0,0,0,0,0,,,,,,,,,,,,,,,,,16711917,0,2
801,727,36,29465,1,0,0,0,0,29465,,,,,,,,,,,,,,,,16711790,2,2
1812,873,1,30,1,3,30,3,30,Tower A1 owned by the Horde,,,,,,,,,,,,,,,,16711788,6,2
1791,868,43,1456,0,0,0,0,0,Dawnstar Village,,,,,,,,,,,,,,,,16712014,2,2
1783,44,8,863,0,0,0,0,0,,,,,,,,,,,,,,,,,16713197,0,2
3387,225,1,30,1,3,30,3,30,Trogg Cave Owned,,,,,,,,,,,,,,,,7274496,6,2
1137,775,43,782,0,0,0,0,0,Morgan's Vigil,,,,,,,,,,,,,,,,16712014,0,2
1130,774,43,722,0,0,0,0,0,The Cauldron,,,,,,,,,,,,,,,,16712046,0,2
1069,770,43,962,0,0,0,0,0,Caer Darrow,,,,,,,,,,,,,,,,16712046,0,2
1147,776,43,122,0,0,0,0,0,Goldshire,,,,,,,,,,,,,,,,16712046,0,2
432,584,31,3420,5,3,529,3,529,Kill 5 people at the farm,,,,,,,,,,,,,,,,16711758,4,2
427,583,30,123,2,3,529,3,529,Defend 2 bases,,,,,,,,,,,,,,,,8323072,4,2
1010,764,46,935,42000,0,0,0,0,The Sha'tar,,,,,,,,,,,,,,,,16712046,0,2
205,487,0,27655,1,0,0,0,0,Mage-Lord Urom killed,,,,,,,,,,,,,,,,16711758,0,2
200,482,0,26631,1,0,0,0,0,Novos the Summoner killed,,,,,,,,,,,,,,,,16711758,0,2
196,478,0,26763,1,0,0,0,0,Anomalus killed,,,,,,,,,,,,,,,,16711790,0,2
170,321,18,10,0,0,0,0,0,,,,,,,,,,,,,,,,,16711756,0,2
2040,952,8,950,0,0,0,0,0,,,,,,,,,,,,,,,,,16713436,0,2
326,426,36,32837,1,0,0,0,0,Warglaive of Azzinoth (Main Hand),,,,,,,,,,,,,,,,16711790,2,2
190,477,0,24200,1,0,0,0,0,Skarvald the Constructor killed,,,,,,,,,,,,,,,,8323072,0,2
85,41,8,36,1,0,0,0,0,,,,,,,,,,,,,,,,,16711748,0,3
214,479,0,26533,1,0,0,0,0,Mal'Ganis killed,,,,,,,,,,,,,,,,16711758,0,3
914,736,43,186,0,0,0,0,0,Bloodhoof Village,,,,,,,,,,,,,,,,16712046,0,3
1186,780,43,361,0,0,0,0,0,Three Corners,,,,,,,,,,,,,,,,16712046,0,3
1198,781,43,515,0,0,0,0,0,Grom'gol Base Camp,,,,,,,,,,,,,,,,16712046,0,3
761,700,36,18849,1,0,0,0,0,,,,,,,,,,,,,,,,,16712318,2,3
618,116,40,333,2,0,0,0,0,,,,,,,,,,,,,,,,,16712268,2,3
554,647,0,17307,1,0,0,0,0,Vazruden the Herald,,,,,,,,,,,,,,,,16712046,0,3
547,644,0,11501,1,0,0,0,0,King Gordok,,,,,,,,,,,,,,,,16712014,0,3
443,587,31,3872,5,3,566,3,566,Kill 5 people at the fel reaver ruins,,,,,,,,,,,,,,,,16711758,4,3
433,584,31,3423,5,3,529,3,529,Kill 5 people at the gold mine,,,,,,,,,,,,,,,,16711758,4,3
423,582,30,61,1,3,30,3,30,Assault a tower,,,,,,,,,,,,,,,,16711790,4,3
1016,765,43,583,0,0,0,0,0,Agmond's End,,,,,,,,,,,,,,,,16712046,0,3
1012,764,46,942,42000,0,0,0,0,Cenarion Expedition,,,,,,,,,,,,,,,,16712046,0,3
1006,763,46,1011,42000,0,0,0,0,Lower City,,,,,,,,,,,,,,,,16712014,0,3
204,487,0,27447,1,0,0,0,0,Varos Cloudstrider killed,,,,,,,,,,,,,,,,16711790,0,3
201,482,0,27483,1,0,0,0,0,King Dred killed,,,,,,,,,,,,,,,,16711756,0,3
171,321,18,25,0,0,0,0,0,,,,,,,,,,,,,,,,,3456071884,0,3
1163,778,43,423,0,0,0,0,0,Raven Hill,,,,,,,,,,,,,,,,16712014,0,3
1803,220,1,30,1,3,30,3,30,Tower A1 owned by the Alliance,,,,,,,,,,,,,,,,16711788,6,3
1463,856,43,1024,0,0,0,0,0,Cenarion Hold,,,,,,,,,,,,,,,,16712046,0,3
652,705,7,226,400,0,0,0,0,Crossbows,,,,,,,,,,,,,,,,0,0,3
3133,1028,27,11768,1,0,0,0,0,Burning Steppes,,,,,,,,,,,,,,,,16711748,0,3
3114,1026,27,11846,1,0,0,0,0,Durotar,,,,,,,,,,,,,,,,16711780,0,3
3103,1025,27,11844,1,0,0,0,0,Burning Steppes,,,,,,,,,,,,,,,,16711748,0,3
3091,1024,27,11821,1,0,0,0,0,Nagrand,,,,,,,,,,,,,,,,16711748,0,3
3078,1023,27,11809,1,0,0,0,0,Bloodmyst Isle,,,,,,,,,,,,,,,,16711748,0,3
3065,1022,27,11810,1,0,0,0,0,Burning Steppes,,,,,,,,,,,,,,,,16711748,0,3
207,488,0,26668,1,0,0,0,0,Svala Sorrowgrave killed,,,,,,,,,,,,,,,,16711758,0,3
3204,1037,8,1030,0,0,0,0,0,,,,,,,,,,,,,,,,,16714455,0,3
3201,1036,8,1024,0,0,0,0,0,,,,,,,,,,,,,,,,,16714452,0,3
3198,1035,8,1030,0,0,0,0,0,,,,,,,,,,,,,,,,,16714453,0,3
3195,1034,8,1024,0,0,0,0,0,,,,,,,,,,,,,,,,,16714446,0,3
1912,910,27,8635,1,0,0,0,0,Elder Splitrock in Maraudon,,,,,,,,,,,,,,,,16711758,0,3
1908,909,27,11341,1,0,0,0,0,Call to Arms: Eye of the Storm,,,,,,,,,,,,,,,,16711790,0,3
994,762,46,68,42000,0,0,0,0,Exalted Undercity,,,,,,,,,,,,,,,,16711758,0,3
1604,867,43,1167,0,0,0,0,0,Cenarion Thicket,,,,,,,,,,,,,,,,16712046,0,3
1411,852,43,843,0,0,0,0,0,Jagged Reef,,,,,,,,,,,,,,,,16712014,0,3
363,565,0,15932,1,0,0,0,0,Gluth,,,,,,,,,,,,,,,,16711758,0,3
3211,283,28,24719,1,0,0,0,0,Leper Gnome Costume,,,,,,,,,,,,,,,,16711748,0,3
2983,1021,36,31405,1,0,0,0,0,Tabard of the Illidari,,,,,,,,,,,,,,,,16711748,2,3
3188,1033,27,11750,1,0,0,0,0,Nagrand,,,,,,,,,,,,,,,,16711748,0,3
3176,1032,27,11738,1,0,0,0,0,Bloodmyst Isle,,,,,,,,,,,,,,,,16711748,0,3
3163,1031,27,11739,1,0,0,0,0,Burning Steppes,,,,,,,,,,,,,,,,16711748,0,3
3156,1030,27,11778,1,0,0,0,0,Nagrand,,,,,,,,,,,,,,,,16711748,0,3
2801,1019,36,8485,1,0,0,0,0,Cat Carrier (Bombay),,,,,,,,,,,,,,,,16711748,2,3
2519,1016,36,8485,1,0,0,0,0,Cat Carrier (Bombay),,,,,,,,,,,,,,,,16711748,2,3
2936,1020,36,31405,1,0,0,0,0,Tabard of the Illidari,,,,,,,,,,,,,,,,16711748,2,3
2427,1012,46,1094,42000,0,0,0,0,Exalted with The Silver Covenant,,,,,,,,,,,,,,,,16711748,0,3
2424,1011,46,1064,42000,0,0,0,0,Exalted with The Taunka,,,,,,,,,,,,,,,,16711748,0,3
2420,1010,8,1008,0,0,0,0,0,,,,,,,,,,,,,,,,,16713702,0,3
2433,15,36,8485,1,0,0,0,0,Cat Carrier (Bombay),,,,,,,,,,,,,,,,16711748,2,3
1506,858,43,1151,0,0,0,0,0,Goldenmist Village,,,,,,,,,,,,,,,,16712014,0,3
219,486,0,28587,1,0,0,0,0,Volkhan killed,,,,,,,,,,,,,,,,16711790,0,3
1264,841,43,383,0,0,0,0,0,Bluegill Marsh,,,,,,,,,,,,,,,,16712046,0,3
1904,908,27,11337,1,0,0,0,0,Call to Arms: Eye of the Storm,,,,,,,,,,,,,,,,16711790,0,3
2393,1006,31,3704,50,0,0,0,0,Shepherd's Gate (Silvermoon City),,,,,,,,,,,,,,,,16711748,3,3
2383,388,31,1657,50,0,0,0,0,Darnassus,,,,,,,,,,,,,,,,16711748,3,3
2376,1005,53,7,1,0,0,0,0,Gnome,,,,,,,,,,,,,,,,16711748,0,3
2371,246,53,6,1,0,0,0,0,Tauren,,,,,,,,,,,,,,,,16711748,0,3
2361,245,52,3,1,0,0,0,0,Hunter,,,,,,,,,,,,,,,,16711748,0,3
2344,556,49,2,1,0,0,0,0,Shoulder,,,,,,,,,,,,,,,,16711748,0,3
2337,621,36,31405,1,0,0,0,0,Tabard of the Illidari,,,,,,,,,,,,,,,,16711748,2,3
2323,620,36,29471,1,0,0,0,0,Black War Tiger,,,,,,,,,,,,,,,,16711748,2,3
2283,289,27,11131,1,0,0,0,0,Stop the Fires!,,,,,,,,,,,,,,,,16711758,2,3
1620,865,43,1290,0,0,0,0,0,Bladespire Hold,,,,,,,,,,,,,,,,16712046,0,3
1616,864,43,1104,0,0,0,0,0,Legion Hold,,,,,,,,,,,,,,,,16712014,0,3
1612,863,43,1133,0,0,0,0,0,Feralfen Village,,,,,,,,,,,,,,,,16712014,0,3
1030,766,43,823,0,0,0,0,0,Nethergarde Keep,,,,,,,,,,,,,,,,16712014,0,3
949,760,43,443,0,0,0,0,0,Crushridge Hold,,,,,,,,,,,,,,,,16712014,0,3
504,627,43,115,1,0,0,0,0,Shimmer Ridge,,,,,,,,,,,,,,,,16712014,0,3
2230,970,8,969,0,0,0,0,0,,,,,,,,,,,,,,,,,16713470,0,3
2262,979,36,20562,1,0,0,0,0,Flimsy Female Dwarf Mask,,,,,,,,,,,,,,,,16711758,2,3
1055,769,43,303,0,0,0,0,0,The Dead Field,,,,,,,,,,,,,,,,16712046,0,3
2043,480,0,29120,1,0,0,0,0,Anub'arak,,,,,,,,,,,,,,,,16711790,0,3
883,734,40,333,6,0,0,0,0,,,,,,,,,,,,,,,,,16711917,2,3
861,732,40,333,4,0,0,0,0,,,,,,,,,,,,,,,,,16711917,2,3
2044,761,43,563,0,0,0,0,0,Boulder'gor,,,,,,,,,,,,,,,,16711788,0,3
1998,915,27,8646,1,0,0,0,0,Elder Hammershout in Stormwind,,,,,,,,,,,,,,,,16711758,0,3
847,730,8,125,0,0,0,0,0,,,,,,,,,,,,,,,,,16711917,0,3
2227,971,8,968,0,0,0,0,0,,,,,,,,,,,,,,,,,16713471,0,3
2064,962,27,12761,1,0,0,0,0,Mastery of the Crystals,,,,,,,,,,,,,,,,16711754,0,3
2056,961,27,12759,1,0,0,0,0,Tools of War,,,,,,,,,,,,,,,,16711778,0,3
2197,969,27,12352,1,0,0,0,0,"Hellfire Peninsula, Honor Hold",,,,,,,,,,,,,,,,16711758,0,3
2134,966,27,12286,1,0,0,0,0,"Elwynn Forest, Goldshire",,,,,,,,,,,,,,,,16711758,0,3
1936,913,8,910,0,0,0,0,0,,,,,,,,,,,,,,,,,16713326,0,3
1918,911,27,8717,1,0,0,0,0,Elder Moonwarden in The Crossroads,,,,,,,,,,,,,,,,16711758,0,3
1901,907,8,713,0,0,0,0,0,,,,,,,,,,,,,,,,,16711775,0,3
1893,906,27,11380,1,0,0,0,0,Manalicious,,,,,,,,,,,,,,,,16711758,0,3
1888,905,27,11669,1,0,0,0,0,Felblood Fillet,,,,,,,,,,,,,,,,16711758,0,3
1849,879,36,12354,1,0,0,0,0,Palomino,,,,,,,,,,,,,,,,16711758,0,3
198,478,0,26723,1,0,0,0,0,Keristrasza killed,,,,,,,,,,,,,,,,16711758,0,3
3544,1185,41,33023,1,0,0,0,0,Savory Sausage,,,,,,,,,,,,,,,,0,0,3
3126,1027,27,11854,1,0,0,0,0,Nagrand,,,,,,,,,,,,,,,,16711748,0,3
2101,965,27,12401,1,0,0,0,0,"Silithus, Cenarion Hold",,,,,,,,,,,,,,,,16711758,0,3
2242,284,36,20562,1,0,0,0,0,Flimsy Female Dwarf Mask,,,,,,,,,,,,,,,,16711758,0,3
1924,912,27,8649,1,0,0,0,0,Elder Stormbrow in Goldshire,,,,,,,,,,,,,,,,16711758,0,3
3144,1029,27,11770,1,0,0,0,0,Durotar,,,,,,,,,,,,,,,,16711780,0,3
2402,227,13,0,100000,3,489,3,489,"Do 100,000 Damage in Warsong Gulch",,,,,,,,,,,,,,,,16711748,3,3
3529,1184,41,33028,1,0,0,0,0,Barleybrew Light,,,,,,,,,,,,,,,,0,0,3
3517,1183,28,42263,1,0,0,0,0,Springtime Stout,,,,,,,,,,,,,,,,0,0,3
3502,1175,8,1173,0,0,0,0,0,Master of Warsong Gulch,,,,,,,,,,,,,,,,0,0,3
3490,1174,8,1159,0,0,0,0,0,,,,,,,,,,,,,,,,,527244,0,3
3478,1173,8,200,0,0,0,0,0,,,,,,,,,,,,,,,,,6949761,0,3
3463,1172,8,200,0,0,0,0,0,,,,,,,,,,,,,,,,,7211896,0,3
3448,1171,8,784,0,0,0,0,0,,,,,,,,,,,,,,,,,7277422,0,3
3433,1170,8,158,0,0,0,0,0,,,,,,,,,,,,,,,,,7277407,0,3
3418,1169,8,158,0,0,0,0,0,,,,,,,,,,,,,,,,,7277389,0,3
2147,967,27,12380,1,0,0,0,0,"Arathi Highlands, Hammerfall",,,,,,,,,,,,,,,,16711790,0,3
2707,1018,36,8485,1,0,0,0,0,Cat Carrier (Bombay),,,,,,,,,,,,,,,,16711748,2,3
2613,1017,36,8485,1,0,0,0,0,Cat Carrier (Bombay),,,,,,,,,,,,,,,,16711748,2,3
466,603,31,1657,5,0,0,0,0,Kill 5 Alliance in Darnassus,,,,,,,,,,,,,,,,16711758,0,3
374,568,0,16062,1,0,0,0,0,<NYI> Need to hook up event,,,,,,,,,,,,,,,,16711790,0,3
217,485,0,27978,1,0,0,0,0,Sjonnir the Ironshaper killed,,,,,,,,,,,,,,,,16711756,0,3
3406,1168,8,222,0,0,0,0,0,,,,,,,,,,,,,,,,,7277377,0,3
3394,1167,8,222,0,0,0,0,0,,,,,,,,,,,,,,,,,7277357,0,3
3375,1154,31,3968,1,0,0,0,0,HK in ruins of lordaeron,,,,,,,,,,,,,,,,8323072,10,3
3370,231,56,0,20,3,566,1,0,20 Killing Blows in eots,,,,,,,,,,,,,,,,8323072,11,3
1403,853,43,863,0,0,0,0,0,Irontree Woods,,,,,,,,,,,,,,,,16712014,0,3
3328,1125,41,20066,1,0,0,0,0,Arathi Basin Runecloth Bandage,,,,,,,,,,,,,,,,8323072,0,3
3303,344,41,20066,1,0,0,0,0,Arathi Basin Runecloth Bandage,,,,,,,,,,,,,,,,8323072,0,3
2219,968,27,12389,1,0,0,0,0,"Hellfire Peninsula, Falcon Watch",,,,,,,,,,,,,,,,16711758,0,3
2074,963,27,12341,1,0,0,0,0,"Bloodmyst Isle, Blood Watch",,,,,,,,,,,,,,,,16711790,0,3
576,667,0,18434,1,0,0,0,0,Vazruden the Herald,,,,,,,,,,,,,,,,16711790,0,3
1993,914,27,8648,1,0,0,0,0,Elder Darkcore in Undercity,,,,,,,,,,,,,,,,16711758,0,3
1835,878,42,6360,1,0,0,0,0,Steelscale Crushfish,,,,,,,,,,,,,,,,16711758,0,3
1138,775,43,783,0,0,0,0,0,Terror Wing Path,,,,,,,,,,,,,,,,16712046,0,3
1455,854,43,623,0,0,0,0,0,Terror Run,,,,,,,,,,,,,,,,16712046,0,3
1070,770,43,963,0,0,0,0,0,Sorrow Hill,,,,,,,,,,,,,,,,16712014,0,3
1826,873,1,30,1,3,30,3,30,win av,,,,,,,,,,,,,,,,16711788,6,3
2032,948,46,69,42000,0,0,0,0,Exalted Darnassus,,,,,,,,,,,,,,,,16711758,0,3
2015,943,46,970,42000,0,0,0,0,Exalted with the Sporeggar,,,,,,,,,,,,,,,,16711758,0,3
2012,942,46,970,42000,0,0,0,0,Exalted with the Sporeggar,,,,,,,,,,,,,,,,16711758,0,3
2010,941,8,938,0,0,0,0,0,,,,,,,,,,,,,,,,,16713420,0,3
1475,857,43,1003,0,0,0,0,0,Lake Kel'Theril,,,,,,,,,,,,,,,,16712014,0,3
1370,849,43,982,0,0,0,0,0,Oneiros,,,,,,,,,,,,,,,,16712014,0,3
1352,847,43,929,0,0,0,0,0,Malaka'jin,,,,,,,,,,,,,,,,16712014,0,3
1312,843,43,1181,0,0,0,0,0,Manaforge Coruu,,,,,,,,,,,,,,,,16712014,0,3
749,425,27,9257,1,0,0,0,0,"Atiesh, Greatstaff of the Guardian",,,,,,,,,,,,,,,,16711790,2,3
536,637,0,3975,1,0,0,0,0,Herod,,,,,,,,,,,,,,,,16712014,0,3
377,569,0,16062,1,0,0,0,0,<NYI> Need to hook up event,,,,,,,,,,,,,,,,16711790,0,3
1624,866,43,1191,0,0,0,0,0,Halaa,,,,,,,,,,,,,,,,16712014,0,3
1607,862,43,1201,0,0,0,0,0,Falcon Watch,,,,,,,,,,,,,,,,16712014,0,3
1250,802,43,282,0,0,0,0,0,Furlbrow's Pumpkin Farm,,,,,,,,,,,,,,,,16712014,0,3
1575,861,43,1330,0,0,0,0,0,Blacksilt Shore,,,,,,,,,,,,,,,,16712046,0,3
1554,860,43,1365,0,0,0,0,0,Azure Watch,,,,,,,,,,,,,,,,16712046,0,3
1510,859,43,1129,0,0,0,0,0,West Sanctum,,,,,,,,,,,,,,,,16712046,0,3
1822,229,35,0,30,3,566,3,566,30 hks in eots,,,,,,,,,,,,,,,,16711788,2,3
1488,43,8,842,0,0,0,0,0,,,,,,,,,,,,,,,,,16712910,0,3
1407,851,43,656,0,0,0,0,0,Noonshade Ruins,,,,,,,,,,,,,,,,16712014,0,3
1367,848,43,773,0,0,0,0,0,Sargeron,,,,,,,,,,,,,,,,16712014,0,3
1363,850,43,663,0,0,0,0,0,Brackenwall Village,,,,,,,,,,,,,,,,16712046,0,3
1343,846,43,685,0,0,0,0,0,The Screeching Canyon,,,,,,,,,,,,,,,,16712046,0,3
1325,845,43,743,0,0,0,0,0,Maestra's Post,,,,,,,,,,,,,,,,16712014,0,3
1316,844,43,342,0,0,0,0,0,Tower of Althalaxx,,,,,,,,,,,,,,,,16712046,0,3
1301,842,43,86,0,0,0,0,0,Dolanaar,,,,,,,,,,,,,,,,16712014,0,3
1278,42,8,761,0,0,0,0,0,,,,,,,,,,,,,,,,,16712783,0,3
1792,868,43,1457,0,0,0,0,0,Sunwell Plateau,,,,,,,,,,,,,,,,16712014,2,3
1784,44,8,867,0,0,0,0,0,,,,,,,,,,,,,,,,,16713197,0,3
1131,774,43,723,0,0,0,0,0,Blackchar Cave,,,,,,,,,,,,,,,,16712046,0,3
1117,773,43,603,0,0,0,0,0,Hiri'watha,,,,,,,,,,,,,,,,16712014,0,3
1105,772,43,403,0,0,0,0,0,Durnholde Keep,,,,,,,,,,,,,,,,16712014,0,3
1083,771,43,892,0,0,0,0,0,The Undercroft,,,,,,,,,,,,,,,,16712046,0,3
498,626,36,21543,1,0,0,0,0,,,,,,,,,,,,,,,,,16711916,2,3
391,577,8,567,0,0,0,0,0,,,,,,,,,,,,,,,,,16711916,0,3
385,576,8,566,0,0,0,0,0,,,,,,,,,,,,,,,,,16712046,0,3
1039,768,43,234,0,0,0,0,0,Agamand Mills,,,,,,,,,,,,,,,,16712046,0,3
648,714,8,712,0,0,0,0,0,,,,,,,,,,,,,,,,,16712271,0,3
412,275,36,32622,1,0,0,0,0,Elekk Training Collar,,,,,,,,,,,,,,,,16712014,0,3
824,728,43,246,0,0,0,0,0,Kolkar Crag,,,,,,,,,,,,,,,,16712014,0,3
610,699,32,572,1,0,0,0,0,Ruins of Lordaeron,,,,,,,,,,,,,,,,16712014,0,3
781,701,36,18857,1,0,0,0,0,57,,,,,,,,,,,,,,,,16711790,2,3
494,619,8,617,0,0,0,0,0,,,,,,,,,,,,,,,,,16711919,0,3
486,614,8,612,0,0,0,0,0,,,,,,,,,,,,,,,,,16712061,0,3
470,604,31,1497,5,0,0,0,0,Kill 5 Horde in Undercity,,,,,,,,,,,,,,,,16711758,0,3
919,750,43,463,0,0,0,0,0,The Mor'shan Rampart,,,,,,,,,,,,,,,,16712046,0,3
371,567,0,16011,1,0,0,0,0,Loatheb,,,,,,,,,,,,,,,,16711758,0,3
367,566,0,16011,1,0,0,0,0,Loatheb,,,,,,,,,,,,,,,,16712014,0,3
