ID,TransportID,TimeIndex,Pos[0],Pos[1],Pos[2],SequenceID
45612,176084,123006,-308.56793,-2.4E-05,-40.172073,162
45613,176084,126090,-178.16124,-1.7E-05,-1.014882,162
45614,176084,126264,-170.81445,-1.7E-05,-0.107302,162
45615,176084,130300,0,0,0,164
45616,176084,143333,0,0,0,164
45617,176085,0,0,0,0,0
45618,176085,867,0,0,0,162
45619,176085,4951,-210.37155,0,-0.107302,162
45620,176085,5125,-217.71841,0,-1.014882,162
45621,176085,8209,-348.1251,3E-06,-40.172077,162
45622,176085,8339,-353.63522,3E-06,-40.621254,162
45623,176085,13812,-585.06116,3E-06,-40.67877,162
45624,176085,13986,-592.408,3E-06,-41.504345,162
45625,176085,17070,-722.8147,4E-06,-80.81892,162
45626,176085,17243,-730.1615,4E-06,-81.23481,162
45627,176085,22716,-961.58746,4E-06,-81.32298,162
45628,176085,22846,-967.09766,4E-06,-82.153145,162
45629,176085,25930,-1097.5043,6E-06,-121.32401,162
45630,176085,26104,-1104.8512,6E-06,-121.96434,162
45631,176085,33575,-1420.766,5E-06,-121.81052,162
45632,176085,33705,-1426.276,5E-06,-121.37154,162
45633,176085,36789,-1556.6827,3E-06,-81.969795,162
45634,176085,36963,-1564.0297,3E-06,-81.25218,162
45635,176085,42479,-1797.2924,3E-06,-81.015434,162
45636,176085,42609,-1802.8025,3E-06,-80.22848,162
45637,176085,45649,-1931.3724,3E-06,-41.588463,162
45638,176085,45823,-1938.7192,3E-06,-40.678402,162
45639,176085,51296,-2170.1453,3E-06,-40.696033,162
45640,176085,51470,-2177.492,2E-06,-39.782543,162
45641,176085,54510,-2306.062,0,-1.023449,162
45642,176085,54684,-2313.409,0,-0.115364,162
45643,176085,59500,-2481.6497,0,-1.027486,164
45644,176085,70733,-2481.6497,0,-1.027486,162
45645,176085,75576,-2313.409,0,-0.115364,162
45646,176085,75749,-2306.062,0,-1.023449,162
45647,176085,78790,-2177.492,2E-06,-39.782543,162
45648,176085,78964,-2170.1453,3E-06,-40.696033,162
45649,176085,84436,-1938.7192,3E-06,-40.678402,162
45650,176085,84610,-1931.3724,3E-06,-41.588463,162
45651,176085,87650,-1802.8025,3E-06,-80.22848,162
45652,176085,87781,-1797.2924,3E-06,-81.015434,162
45653,176085,93297,-1564.0297,3E-06,-81.25218,162
45654,176085,93471,-1556.6827,3E-06,-81.969795,162
45655,176085,96554,-1426.276,5E-06,-121.37154,162
45656,176085,96685,-1420.766,5E-06,-121.81052,162
45657,176085,104155,-1104.8512,6E-06,-121.96434,162
45658,176085,104329,-1097.5043,6E-06,-121.32401,162
45659,176085,107413,-967.09766,4E-06,-82.153145,162
45660,176085,107543,-961.58746,4E-06,-81.32298,162
45661,176085,113016,-730.1615,4E-06,-81.23481,162
45662,176085,113190,-722.8147,4E-06,-80.81892,162
45663,176085,116274,-592.408,3E-06,-41.504345,162
45664,176085,116447,-585.06116,3E-06,-40.67877,162
45665,176085,121920,-353.63522,3E-06,-40.621254,162
45666,176085,122050,-348.1251,3E-06,-40.172077,162
45667,176085,125134,-217.71841,0,-1.014882,162
45668,176085,125308,-210.37155,0,-0.107302,162
45669,176085,129333,0,0,0,164
45670,176085,142465,0,0,0,164
45671,176085,143333,0,0,0,164
