ID,TransportID,TimeIndex,Pos[0],Pos[1],Pos[2],SequenceID
42513,176084,123006,-308.56793,-2.4E-05,-40.172073,162
42514,176084,126090,-178.16124,-1.7E-05,-1.014882,162
42515,176084,126264,-170.81445,-1.7E-05,-0.107302,162
42516,176084,130300,0,0,0,164
42517,176084,143333,0,0,0,164
42518,176085,0,0,0,0,0
42519,176085,867,0,0,0,162
42520,176085,4951,-210.37155,0,-0.107302,162
42521,176085,5125,-217.71841,0,-1.014882,162
42522,176085,8209,-348.1251,3E-06,-40.172073,162
42523,176085,8339,-353.63522,3E-06,-40.62125,162
42524,176085,13812,-585.06116,3E-06,-40.678764,162
42525,176085,13986,-592.408,3E-06,-41.50434,162
42526,176085,17070,-722.8147,4E-06,-80.818924,162
42527,176085,17243,-730.1615,4E-06,-81.23481,162
42528,176085,22716,-961.58746,4E-06,-81.32298,162
42529,176085,22846,-967.09766,4E-06,-82.153145,162
42530,176085,25930,-1097.5043,6E-06,-121.32401,162
42531,176085,26104,-1104.8512,6E-06,-121.96434,162
42532,176085,33575,-1420.766,5E-06,-121.81052,162
42533,176085,33705,-1426.276,5E-06,-121.37154,162
42534,176085,36789,-1556.6827,3E-06,-81.969795,162
42535,176085,36963,-1564.0297,3E-06,-81.25218,162
42536,176085,42479,-1797.2924,3E-06,-81.015434,162
42537,176085,42609,-1802.8025,3E-06,-80.22848,162
42538,176085,45649,-1931.3724,3E-06,-41.588467,162
42539,176085,45823,-1938.7192,3E-06,-40.678406,162
42540,176085,51296,-2170.1453,3E-06,-40.696033,162
42541,176085,51470,-2177.492,2E-06,-39.78254,162
42542,176085,54510,-2306.062,0,-1.023449,162
42543,176085,54684,-2313.409,0,-0.115364,162
42544,176085,59500,-2481.6497,0,-1.027487,164
42545,176085,70733,-2481.6497,0,-1.027487,162
42546,176085,75576,-2313.409,0,-0.115364,162
42547,176085,75749,-2306.062,0,-1.023449,162
42548,176085,78790,-2177.492,2E-06,-39.78254,162
42549,176085,78964,-2170.1453,3E-06,-40.696033,162
42550,176085,84436,-1938.7192,3E-06,-40.678406,162
42551,176085,84610,-1931.3724,3E-06,-41.588467,162
42552,176085,87650,-1802.8025,3E-06,-80.22848,162
42553,176085,87781,-1797.2924,3E-06,-81.015434,162
42554,176085,93297,-1564.0297,3E-06,-81.25218,162
42555,176085,93471,-1556.6827,3E-06,-81.969795,162
42556,176085,96554,-1426.276,5E-06,-121.37154,162
42557,176085,96685,-1420.766,5E-06,-121.81052,162
42558,176085,104155,-1104.8512,6E-06,-121.96434,162
42559,176085,104329,-1097.5043,6E-06,-121.32401,162
42560,176085,107413,-967.09766,4E-06,-82.153145,162
42561,176085,107543,-961.58746,4E-06,-81.32298,162
42562,176085,113016,-730.1615,4E-06,-81.23481,162
42563,176085,113190,-722.8147,4E-06,-80.818924,162
42564,176085,116274,-592.408,3E-06,-41.50434,162
42565,176085,116447,-585.06116,3E-06,-40.678764,162
42566,176085,121920,-353.63522,3E-06,-40.62125,162
42567,176085,122050,-348.1251,3E-06,-40.172073,162
42568,176085,125134,-217.71841,0,-1.014882,162
42569,176085,125308,-210.37155,0,-0.107302,162
42570,176085,129333,0,0,0,164
42571,176085,142465,0,0,0,164
42572,176085,143333,0,0,0,164
