ID,ChrRacesID,Sex,OptionID,Data,ChrCustomizationChoiceID,DependentOptionID,DependentData
10704,10,0,3,0,17932,0,0
10705,10,0,3,1,17933,0,0
10706,10,0,3,2,17934,0,0
10707,10,0,3,3,17935,0,0
10708,10,0,3,4,17936,0,0
10709,10,0,3,5,17937,0,0
10710,10,0,3,6,17938,0,0
10711,10,0,3,7,17939,0,0
10712,10,0,3,8,17940,0,0
10713,10,0,3,9,17941,0,0
10714,10,0,3,10,17942,0,0
10715,10,0,4,0,17943,0,0
10716,10,0,4,1,17944,0,0
10717,10,0,4,2,17945,0,0
10718,10,0,4,3,17946,0,0
10719,10,0,4,4,17947,0,0
10720,10,0,4,5,17948,0,0
10721,10,0,4,6,17949,0,0
10722,10,0,4,7,17950,0,0
10723,10,0,4,8,17951,0,0
10724,10,0,4,9,17952,0,0
10725,10,0,5,0,17953,0,0
10726,10,0,5,1,17954,0,0
10727,10,0,5,2,17955,0,0
10728,10,0,5,3,17956,0,0
10729,10,0,5,4,17957,0,0
10730,10,0,5,5,17958,0,0
10731,10,0,5,6,17959,0,0
10732,10,0,5,7,17960,0,0
10733,10,0,5,8,17961,0,0
10734,10,0,5,9,17962,0,0
10735,10,1,1,0,17963,0,0
10736,10,1,1,1,17964,0,0
10737,10,1,1,2,17965,0,0
10738,10,1,1,3,17966,0,0
10739,10,1,1,4,17967,0,0
10740,10,1,1,5,17968,0,0
10741,10,1,1,6,17969,0,0
10742,10,1,1,7,17970,0,0
10743,10,1,1,8,17971,0,0
10744,10,1,1,9,17972,0,0
10745,10,1,1,10,17973,0,0
10746,10,1,1,11,17974,0,0
10747,10,1,1,12,17975,0,0
10748,10,1,1,13,17976,0,0
10749,10,1,1,14,17977,0,0
10750,10,1,1,15,17978,0,0
10751,10,1,2,0,17979,0,0
10752,10,1,2,1,17980,0,0
10753,10,1,2,2,17981,0,0
10754,10,1,2,3,17982,0,0
10755,10,1,2,4,17983,0,0
10756,10,1,2,5,17984,0,0
10757,10,1,2,6,17985,0,0
10758,10,1,2,7,17986,0,0
10759,10,1,2,8,17987,0,0
10760,10,1,2,9,17988,0,0
10761,10,1,3,0,17989,0,0
10762,10,1,3,1,17990,0,0
10763,10,1,3,2,17991,0,0
10764,10,1,3,3,17992,0,0
10765,10,1,3,4,17993,0,0
10766,10,1,3,5,17994,0,0
10767,10,1,3,6,17995,0,0
10768,10,1,3,7,17996,0,0
10769,10,1,3,8,17997,0,0
10770,10,1,3,9,17998,0,0
10771,10,1,3,10,17999,0,0
10772,10,1,3,11,18000,0,0
10773,10,1,3,12,18001,0,0
10774,10,1,3,13,18002,0,0
10776,10,1,4,0,18004,0,0
10777,10,1,4,1,18005,0,0
10778,10,1,4,2,18006,0,0
10779,10,1,4,3,18007,0,0
10780,10,1,4,4,18008,0,0
10781,10,1,4,5,18009,0,0
10782,10,1,4,6,18010,0,0
10783,10,1,4,7,18011,0,0
10784,10,1,4,8,18012,0,0
10785,10,1,4,9,18013,0,0
10786,10,1,5,0,18014,0,0
10787,10,1,5,1,18015,0,0
10788,10,1,5,2,18016,0,0
10789,10,1,5,3,18017,0,0
10790,10,1,5,4,18018,0,0
10791,10,1,5,5,18019,0,0
10792,10,1,5,6,18020,0,0
10793,10,1,5,7,18021,0,0
10794,10,1,5,8,18022,0,0
10795,10,1,5,9,18023,0,0
10796,10,1,5,10,18024,0,0
10797,11,0,1,0,18025,0,0
10798,11,0,1,1,18026,0,0
10799,11,0,1,2,18027,0,0
10800,11,0,1,3,18028,0,0
10801,11,0,1,4,18029,0,0
10802,11,0,1,5,18030,0,0
10803,11,0,1,6,18031,0,0
10804,11,0,1,7,18032,0,0
10805,11,0,1,8,18033,0,0
10806,11,0,1,9,18034,0,0
10807,11,0,1,10,18035,0,0
10808,11,0,1,11,18036,0,0
10809,11,0,1,12,18037,0,0
10810,11,0,1,13,18038,0,0
10811,11,0,2,0,18039,0,0
10812,11,0,2,1,18040,0,0
10813,11,0,2,2,18041,0,0
10814,11,0,2,3,18042,0,0
10815,11,0,2,4,18043,0,0
10816,11,0,2,5,18044,0,0
10817,11,0,2,6,18045,0,0
10818,11,0,2,7,18046,0,0
10819,11,0,2,8,18047,0,0
10820,11,0,2,9,18048,0,0
10821,11,0,3,0,18049,0,0
10822,11,0,3,1,18050,0,0
10823,11,0,3,2,18051,0,0
10824,11,0,3,3,18052,0,0
10825,11,0,3,4,18053,0,0
10826,11,0,3,5,18054,0,0
10827,11,0,3,6,18055,0,0
10828,11,0,3,7,18056,0,0
10829,11,0,3,8,18057,0,0
10830,11,0,4,0,18058,0,0
10831,11,0,4,1,18059,0,0
10832,11,0,4,2,18060,0,0
10833,11,0,4,3,18061,0,0
10834,11,0,4,4,18062,0,0
10835,11,0,4,5,18063,0,0
10836,11,0,4,6,18064,0,0
10837,11,0,5,0,18065,0,0
10838,11,0,5,1,18066,0,0
10839,11,0,5,2,18067,0,0
10840,11,0,5,3,18068,0,0
10841,11,0,5,4,18069,0,0
10842,11,0,5,5,18070,0,0
10843,11,0,5,6,18071,0,0
10844,11,0,5,7,18072,0,0
10845,11,1,1,0,18073,0,0
10846,11,1,1,1,18074,0,0
10847,11,1,1,2,18075,0,0
10848,11,1,1,3,18076,0,0
10849,11,1,1,4,18077,0,0
10850,11,1,1,5,18078,0,0
10851,11,1,1,6,18079,0,0
10852,11,1,1,7,18080,0,0
10853,11,1,1,8,18081,0,0
10854,11,1,1,9,18082,0,0
10855,11,1,1,10,18083,0,0
10856,11,1,1,11,18084,0,0
10857,11,1,2,0,18085,0,0
10858,11,1,2,1,18086,0,0
10859,11,1,2,2,18087,0,0
10860,11,1,2,3,18088,0,0
10861,11,1,2,4,18089,0,0
10862,11,1,2,5,18090,0,0
10863,11,1,2,6,18091,0,0
10864,11,1,2,7,18092,0,0
10865,11,1,2,8,18093,0,0
10866,11,1,2,9,18094,0,0
10867,11,1,3,0,18095,0,0
10868,11,1,3,1,18096,0,0
10869,11,1,3,2,18097,0,0
10870,11,1,3,3,18098,0,0
10871,11,1,3,4,18099,0,0
10872,11,1,3,5,18100,0,0
10873,11,1,3,6,18101,0,0
10874,11,1,3,7,18102,0,0
10875,11,1,3,8,18103,0,0
10876,11,1,3,9,18104,0,0
10877,11,1,3,10,18105,0,0
10878,11,1,4,0,18106,0,0
10879,11,1,4,1,18107,0,0
10880,11,1,4,2,18108,0,0
10881,11,1,4,3,18109,0,0
10882,11,1,4,4,18110,0,0
10883,11,1,4,5,18111,0,0
10884,11,1,4,6,18112,0,0
10885,11,1,5,0,18113,0,0
10886,11,1,5,1,18114,0,0
10887,11,1,5,2,18115,0,0
10888,11,1,5,3,18116,0,0
10889,11,1,5,4,18117,0,0
10890,11,1,5,5,18118,0,0
10891,11,1,5,6,18119,0,0
10892,12,0,1,0,18120,0,0
10893,12,0,1,1,18121,0,0
10894,12,0,1,2,18122,0,0
10895,12,0,2,0,18123,0,0
10896,12,0,3,0,18124,0,0
10897,12,0,4,0,18125,0,0
10898,12,0,5,0,18126,0,0
10899,12,1,3,0,18127,0,0
10900,12,1,4,0,18128,0,0
10901,12,1,5,0,18129,0,0
10902,13,0,1,0,18130,0,0
10903,13,0,1,1,18131,0,0
10904,13,0,1,2,18132,0,0
10905,13,0,1,3,18133,0,0
10906,13,0,1,4,18134,0,0
10907,13,0,2,0,18135,0,0
10908,13,0,3,0,18136,0,0
10909,13,0,4,0,18137,0,0
10910,13,0,5,0,18138,0,0
10911,13,1,1,0,18139,0,0
10912,13,1,1,1,18140,0,0
10913,13,1,1,2,18141,0,0
10914,13,1,1,3,18142,0,0
10915,13,1,1,4,18143,0,0
10916,13,1,2,0,18144,0,0
10917,13,1,3,0,18145,0,0
10918,13,1,4,0,18146,0,0
10919,13,1,5,0,18147,0,0
10920,14,0,1,0,18148,0,0
10921,14,0,1,1,18149,0,0
10922,14,0,1,2,18150,0,0
10923,14,0,1,3,18151,0,0
10924,14,0,1,4,18152,0,0
10925,14,0,1,5,18153,0,0
10926,14,0,2,0,18154,0,0
10927,14,0,3,0,18155,0,0
10928,14,0,3,1,18156,0,0
10929,14,0,3,2,18157,0,0
10930,14,0,4,0,18158,0,0
10931,14,0,4,1,18159,0,0
10932,14,0,4,2,18160,0,0
10933,14,0,4,3,18161,0,0
10934,14,0,4,4,18162,0,0
10935,14,0,4,5,18163,0,0
10936,14,0,4,6,18164,0,0
10937,14,0,4,7,18165,0,0
10938,14,0,4,8,18166,0,0
10939,14,0,4,9,18167,0,0
10940,14,1,3,0,18168,0,0
10941,14,1,4,0,18169,0,0
10942,14,1,5,0,18170,0,0
10943,15,0,1,0,18171,0,0
10944,15,0,1,1,18172,0,0
10945,15,0,1,2,18173,0,0
10946,15,0,1,3,18174,0,0
10947,15,0,1,4,18175,0,0
10948,15,0,1,5,18176,0,0
10949,15,0,2,0,18177,0,0
10950,15,0,3,0,18178,0,0
10951,15,0,4,0,18179,0,0
10952,15,0,5,0,18180,0,0
10953,15,1,3,0,18181,0,0
10954,15,1,4,0,18182,0,0
10955,15,1,5,0,18183,0,0
10956,18,0,1,0,18184,0,0
10957,18,0,1,1,18185,0,0
10958,18,0,1,2,18186,0,0
10959,18,0,1,3,18187,0,0
10960,18,0,1,4,18188,0,0
10961,18,0,1,5,18189,0,0
10962,18,0,2,0,18190,0,0
10963,18,0,2,1,18191,0,0
10964,18,0,2,2,18192,0,0
10965,18,0,2,3,18193,0,0
10966,18,0,2,4,18194,0,0
10967,18,0,3,0,18195,0,0
10968,18,0,3,1,18196,0,0
10969,18,0,3,2,18197,0,0
10970,18,0,3,3,18198,0,0
10971,18,0,3,4,18199,0,0
10972,18,0,3,5,18200,0,0
10973,18,0,4,0,18201,0,0
10974,18,0,4,1,18202,0,0
10975,18,0,4,2,18203,0,0
10976,18,0,4,3,18204,0,0
10977,18,0,4,4,18205,0,0
10978,18,0,4,5,18206,0,0
10979,18,0,4,6,18207,0,0
10980,18,0,4,7,18208,0,0
10981,18,0,4,8,18209,0,0
10982,18,0,4,9,18210,0,0
10983,18,0,5,0,18211,0,0
10984,18,0,5,1,18212,0,0
10985,18,0,5,2,18213,0,0
10986,18,0,5,3,18214,0,0
10987,18,0,5,4,18215,0,0
10988,18,0,5,5,18216,0,0
10989,18,0,5,6,18217,0,0
10990,18,0,5,7,18218,0,0
10991,18,0,5,8,18219,0,0
10992,18,0,5,9,18220,0,0
10993,18,0,5,10,18221,0,0
10994,18,1,3,0,18222,0,0
10995,18,1,4,0,18223,0,0
10996,18,1,5,0,18224,0,0
